date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair,played,pa_actual,hr_actual,hr_yes,graded_at
2026-08-17,823589,666023,Freddy Fermin,San Diego Padres,New York Mets,0,Nolan McLean,690997,R,4,213,3.2,0.84,0.83,1.04,0.95,0.97,1.0,1.0,,0.02379,7.4,,,,+1251,0,0,0,0,2026-08-18T04:27:08Z
2026-08-17,824725,681508,Mickey Gasper,Boston Red Sox,Arizona Diamondbacks,1,Mitch Bratt,683352,L,0,119,3.5,0.72,0.94,1.15,1.03,0.96,1.0,1.0,,0.02151,7.3,,,,+1270,1,5,1,1,2026-08-18T04:27:08Z
2026-08-17,823589,650859,Luis Rengifo,San Diego Padres,New York Mets,0,Nolan McLean,690997,R,4,317,3.8,0.7,0.89,0.98,0.95,0.97,1.0,1.0,,0.01978,7.3,1500,900,1100,+1270,1,4,0,0,2026-08-18T04:27:08Z
2026-08-17,823427,688363,Graham Pauley,Miami Marlins,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,1,115,3.2,0.8,0.98,0.86,0.87,1.06,1.0,1.0,,0.02272,7.1,,,,+1308,0,0,0,0,2026-08-18T04:27:08Z
2026-08-17,823343,690993,Colt Keith,Detroit Tigers,Pittsburgh Pirates,0,Carmen Mlodzinski,669387,R,9,352,3.2,0.91,0.99,0.89,0.87,0.94,1.0,1.0,,0.02282,7.1,780,775,750,+1308,1,4,0,0,2026-08-18T04:27:08Z
2026-08-17,824077,675961,Alika Williams,Athletics,Kansas City Royals,0,Michael Wacha,608379,R,2,147,3.2,0.82,0.94,1.06,0.99,0.93,1.0,1.0,,0.0229,7.1,,,,+1308,1,3,0,0,2026-08-18T04:27:08Z
2026-08-17,823427,669364,Xavier Edwards,Miami Marlins,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,6,524,4.2,0.6,1.2,0.85,0.87,1.06,1.0,1.0,,0.01708,7.0,1540,1200,1300,+1329,1,5,0,0,2026-08-18T04:27:08Z
2026-08-17,824725,814439,Ryan Waldschmidt,Arizona Diamondbacks,Boston Red Sox,0,Alec Gamboa,687941,L,2,211,3.6,0.72,0.84,1.15,0.95,0.96,1.0,1.0,,0.01985,7.0,1120,1200,1100,+1329,1,3,0,0,2026-08-18T04:27:08Z
2026-08-17,822939,665750,Leody Taveras,Baltimore Orioles,Tampa Bay Rays,0,Shane McClanahan,663556,L,7,379,3.5,0.78,0.81,0.98,0.86,0.98,1.0,1.0,,0.02011,6.9,890,900,850,+1349,1,1,0,0,2026-08-18T04:27:08Z
2026-08-17,823427,677870,Leo Jiménez,Miami Marlins,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,2,166,3.2,0.78,1.01,0.89,0.87,1.06,1.0,1.0,,0.02223,6.9,1420,775,1100,+1349,1,5,0,0,2026-08-18T04:27:08Z
2026-08-17,824725,678489,Jorge Barrosa,Arizona Diamondbacks,Boston Red Sox,0,Alec Gamboa,687941,L,2,156,3.2,0.8,0.96,0.9,0.95,0.96,1.0,1.0,,0.02224,6.9,,,,+1349,1,1,0,0,2026-08-18T04:27:08Z
2026-08-17,822939,680700,Richie Palacios,Tampa Bay Rays,Baltimore Orioles,1,Brandon Young,687064,R,5,299,3.2,0.77,0.92,1.05,0.93,0.98,1.0,1.0,,0.02164,6.8,960,800,850,+1371,1,4,0,0,2026-08-18T04:27:08Z
2026-08-17,823589,823550,Sung-Mun Song,San Diego Padres,New York Mets,0,Nolan McLean,690997,R,1,131,3.2,0.77,0.82,0.99,0.95,0.97,1.0,1.0,,0.02186,6.8,,,,+1371,0,0,0,0,2026-08-18T04:27:08Z
2026-08-17,824077,687231,Darell Hernaiz,Athletics,Kansas City Royals,0,Michael Wacha,608379,R,1,136,3.2,0.76,0.8,1.0,0.99,0.93,1.0,1.0,,0.02137,6.7,,,,+1393,0,0,0,0,2026-08-18T04:27:08Z
2026-08-17,822939,663743,Nick Fortes,Tampa Bay Rays,Baltimore Orioles,1,Brandon Young,687064,R,4,274,3.2,0.75,0.98,1.07,0.93,0.98,1.0,1.0,,0.02099,6.6,,,,+1415,0,0,0,0,2026-08-18T04:27:08Z
2026-08-17,823427,691594,Javier Sanoja,Miami Marlins,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,5,336,3.2,0.73,1.07,0.85,0.87,1.06,1.0,1.0,,0.02067,6.5,1400,775,1100,+1438,1,5,0,0,2026-08-18T04:27:08Z
2026-08-17,823343,693304,Nick Gonzales,Pittsburgh Pirates,Detroit Tigers,1,Framber Valdez,664285,L,6,486,4.1,0.63,0.8,1.0,0.9,0.94,1.0,1.0,,0.01631,6.5,1120,900,950,+1438,1,4,0,0,2026-08-18T04:27:08Z
2026-08-17,822939,687637,Dylan Beavers,Baltimore Orioles,Tampa Bay Rays,0,Shane McClanahan,663556,L,3,232,3.4,0.75,0.9,1.02,0.86,0.98,1.0,1.0,,0.01931,6.4,,,,+1462,0,0,0,0,2026-08-18T04:27:08Z
2026-08-17,824077,643446,Jeff McNeil,Athletics,Kansas City Royals,0,Michael Wacha,608379,R,5,371,3.4,0.69,0.91,1.07,0.99,0.93,1.0,1.0,,0.01935,6.4,950,750,850,+1462,1,4,1,1,2026-08-18T04:27:08Z
2026-08-17,824320,687859,Troy Johnston,Colorado Rockies,Los Angeles Dodgers,1,Blake Snell,605483,L,3,373,3.6,0.59,0.92,1.02,0.94,1.05,1.0,1.0,,0.01773,6.2,,,,+1513,0,0,0,0,2026-08-18T04:27:08Z
2026-08-17,822939,665966,Carlos Narváez,Baltimore Orioles,Tampa Bay Rays,0,Shane McClanahan,663556,L,3,228,3.2,0.75,0.85,0.85,0.86,0.98,1.0,1.0,,0.01945,6.1,950,800,850,+1539,1,4,0,0,2026-08-18T04:27:08Z
2026-08-17,823343,663968,Jake Mangum,Pittsburgh Pirates,Detroit Tigers,1,Framber Valdez,664285,L,4,373,3.6,0.64,0.88,0.94,0.9,0.94,1.0,1.0,,0.01654,5.8,1400,1850,1300,+1624,1,4,0,0,2026-08-18T04:27:08Z
2026-08-17,823427,702222,Justin Crawford,Philadelphia Phillies,Miami Marlins,1,Janson Junk,676083,R,2,365,3.2,0.55,0.8,1.01,1.02,1.06,1.0,1.0,,0.01816,5.7,1540,1150,1300,+1654,1,2,0,0,2026-08-18T04:27:08Z
2026-08-17,823668,668885,Austin Martin,Minnesota Twins,Atlanta Braves,1,Martín Pérez,527048,L,3,335,3.2,0.63,0.88,0.85,0.95,0.99,1.0,1.0,,0.01805,5.7,1080,1200,1100,+1654,0,0,0,0,2026-08-18T04:27:08Z
2026-08-17,823343,656716,Zach McKinstry,Detroit Tigers,Pittsburgh Pirates,0,Carmen Mlodzinski,669387,R,4,337,3.4,0.68,0.87,1.02,0.87,0.94,1.0,1.0,,0.01692,5.6,1100,900,950,+1686,1,5,0,0,2026-08-18T04:27:08Z
2026-08-17,822939,670764,Taylor Walls,Tampa Bay Rays,Baltimore Orioles,1,Brandon Young,687064,R,2,351,3.5,0.56,0.8,1.14,0.93,0.98,1.0,1.0,,0.01569,5.4,1080,1150,1100,+1752,1,2,0,0,2026-08-18T04:27:08Z
2026-08-17,823343,669707,Jared Triolo,Pittsburgh Pirates,Detroit Tigers,1,Framber Valdez,664285,L,2,282,3.2,0.63,0.8,1.15,0.9,0.94,1.0,1.0,,0.01622,5.1,960,1500,950,+1861,1,3,0,0,2026-08-18T04:27:08Z
2026-08-17,822939,802415,Chandler Simpson,Tampa Bay Rays,Baltimore Orioles,1,Brandon Young,687064,R,0,464,4.0,0.39,0.8,0.85,0.93,0.98,1.0,1.0,,0.01097,4.3,1600,2200,1500,+2226,1,4,0,0,2026-08-18T04:27:08Z
2026-08-18,824319,696100,Hunter Goodman,Colorado Rockies,Los Angeles Dodgers,1,Eric Lauer,641778,L,34,460,4.1,1.86,0.99,0.95,1.19,1.05,1.0,1.0,,0.07109,26.1,230,190,220,+283,0,0,0,0,2026-08-19T05:29:01Z
2026-08-18,823667,621566,Matt Olson,Atlanta Braves,Minnesota Twins,0,Zebby Matthews,805673,R,36,545,4.4,1.75,1.16,1.06,1.16,0.99,1.0,1.0,,0.06181,24.5,292,250,280,+308,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824319,660271,Shohei Ohtani,Los Angeles Dodgers,Colorado Rockies,0,Ryan Feltner,663372,R,29,530,4.4,1.51,1.03,0.99,1.17,1.05,1.0,1.0,,0.05636,22.5,190,200,192,+344,1,5,1,1,2026-08-19T05:29:01Z
2026-08-18,824154,670541,Yordan Alvarez,Houston Astros,Los Angeles Angels,1,George Klassen,691946,R,36,543,4.4,1.76,1.15,1.05,0.98,1.04,1.0,1.0,,0.05485,22.0,229,240,225,+355,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823423,656941,Kyle Schwarber,Philadelphia Phillies,Miami Marlins,1,Cade Gibson,806188,L,37,536,4.5,1.81,1.04,0.91,0.89,1.06,1.0,1.0,,0.05238,21.5,257,200,245,+365,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,824639,808959,Munetaka Murakami,Chicago White Sox,Chicago Cubs,0,Kevin Gausman,592332,R,28,388,4.4,1.77,1.2,1.08,0.98,1.0,1.0,1.0,,0.05324,21.4,281,200,255,+367,1,5,1,1,2026-08-19T05:29:01Z
2026-08-18,823667,621439,Byron Buxton,Minnesota Twins,Atlanta Braves,1,Tyler Mahle,641816,R,25,381,4.4,1.64,1.2,1.14,1.03,0.99,1.0,1.0,,0.0515,20.8,306,250,290,+381,1,1,0,0,2026-08-19T05:29:01Z
2026-08-18,824319,571970,Max Muncy,Los Angeles Dodgers,Colorado Rockies,0,Ryan Feltner,663372,R,25,435,3.8,1.52,1.12,1.05,1.17,1.05,1.0,1.0,,0.05698,20.0,283,260,265,+400,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,824319,666160,Mickey Moniak,Colorado Rockies,Los Angeles Dodgers,1,Eric Lauer,641778,L,19,323,3.8,1.48,0.96,1.06,1.19,1.05,1.0,1.0,,0.05658,19.9,,425,,+403,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,822938,691406,Junior Caminero,Tampa Bay Rays,Toronto Blue Jays,1,José Soriano,667755,R,35,542,4.4,1.72,1.2,1.08,0.92,0.98,1.0,1.0,,0.04719,19.2,368,340,350,+421,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,824723,575929,Willson Contreras,Boston Red Sox,Arizona Diamondbacks,1,Merrill Kelly,518876,R,25,469,4.1,1.46,1.09,1.01,1.18,0.96,1.0,1.0,,0.05037,19.1,447,350,400,+424,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,824639,691718,Pete Crow-Armstrong,Chicago Cubs,Chicago White Sox,1,TBD,,,30,561,4.5,1.49,1.0,1.0,1.0,1.0,1.0,1.0,,0.0457,19.0,318,270,305,+426,1,5,1,1,2026-08-19T05:29:01Z
2026-08-18,822859,682928,CJ Abrams,Washington Nationals,Texas Rangers,0,Cal Quantrill,615698,R,29,525,4.3,1.52,1.2,1.06,1.0,1.01,1.0,1.0,,0.04658,18.5,336,310,330,+441,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824803,700250,Ben Rice,New York Yankees,Baltimore Orioles,0,Shane Baz,669358,R,33,509,4.3,1.71,1.17,1.15,0.86,1.03,1.0,1.0,,0.04628,18.4,370,240,320,+443,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823667,686948,Drake Baldwin,Atlanta Braves,Minnesota Twins,0,Zebby Matthews,805673,R,20,453,4.4,1.27,1.1,0.99,1.16,0.99,1.0,1.0,,0.04478,18.3,368,375,370,+446,1,4,1,1,2026-08-19T05:29:01Z
2026-08-18,824475,691023,Jordan Walker,St. Louis Cardinals,Cincinnati Reds,0,Andrew Abbott,671096,L,24,521,4.3,1.32,1.13,1.02,0.99,1.14,1.0,1.0,,0.04544,18.1,310,240,290,+452,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823749,694192,Jackson Chourio,Milwaukee Brewers,Seattle Mariners,1,Bryce Miller,682243,R,17,411,4.5,1.21,1.05,1.09,1.11,1.05,1.0,1.0,,0.04313,18.0,421,340,400,+456,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824639,678246,Miguel Vargas,Chicago White Sox,Chicago Cubs,0,Kevin Gausman,592332,R,28,538,4.4,1.45,1.02,0.95,0.98,1.0,1.0,1.0,,0.04371,17.9,361,310,330,+459,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824475,701398,Sal Stewart,Cincinnati Reds,St. Louis Cardinals,1,Kyle Leahy,681517,R,26,540,4.3,1.37,1.09,0.98,0.93,1.14,1.0,1.0,,0.04427,17.7,342,310,350,+465,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823749,641343,Jake Bauers,Milwaukee Brewers,Seattle Mariners,1,Bryce Miller,682243,R,21,448,4.0,1.32,1.14,0.94,1.11,1.05,1.0,1.0,,0.04727,17.6,355,310,350,+468,1,4,1,1,2026-08-19T05:29:01Z
2026-08-18,824319,681624,Andy Pages,Los Angeles Dodgers,Colorado Rockies,0,Ryan Feltner,663372,R,21,538,4.3,1.18,0.97,0.93,1.17,1.05,1.0,1.0,,0.04412,17.6,435,333,400,+468,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,823341,693307,Dillon Dingler,Detroit Tigers,Pittsburgh Pirates,0,Braxton Ashcraft,677952,R,26,495,4.3,1.45,1.2,1.01,1.05,0.94,1.0,1.0,,0.0437,17.5,630,475,575,+471,1,1,0,0,2026-08-19T05:29:01Z
2026-08-18,824398,646240,Rafael Devers,San Francisco Giants,Cleveland Guardians,0,Foster Griffin,656492,L,25,525,4.2,1.36,0.84,1.04,1.1,0.98,1.0,1.0,,0.0448,17.5,422,360,390,+471,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824154,545361,Mike Trout,Los Angeles Angels,Houston Astros,0,Cristian Javier,664299,R,20,474,4.5,1.23,1.08,1.11,1.06,1.04,1.0,1.0,,0.04146,17.3,304,310,305,+478,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824475,668709,JJ Bleday,Cincinnati Reds,St. Louis Cardinals,1,Kyle Leahy,681517,R,20,403,4.2,1.36,1.09,1.03,0.93,1.14,1.0,1.0,,0.04386,17.2,347,340,350,+481,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824319,605141,Mookie Betts,Los Angeles Dodgers,Colorado Rockies,0,Ryan Feltner,663372,R,15,372,4.2,1.18,1.15,1.04,1.17,1.05,1.0,1.0,,0.04407,17.2,462,375,425,+481,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,824723,677800,Wilyer Abreu,Boston Red Sox,Arizona Diamondbacks,1,Merrill Kelly,518876,R,22,530,4.3,1.23,1.13,0.99,1.18,0.96,1.0,1.0,,0.04256,17.1,401,310,370,+485,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,824639,695657,Colson Montgomery,Chicago White Sox,Chicago Cubs,0,Kevin Gausman,592332,R,26,495,4.2,1.45,1.11,0.87,0.98,1.0,1.0,1.0,,0.04359,17.1,411,310,370,+485,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823667,660670,Ronald Acuña Jr.,Atlanta Braves,Minnesota Twins,0,Zebby Matthews,805673,R,13,321,4.4,1.17,1.07,0.85,1.16,0.99,1.0,1.0,,0.04126,16.9,387,375,370,+492,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824475,682829,Elly De La Cruz,Cincinnati Reds,St. Louis Cardinals,1,Kyle Leahy,681517,R,20,474,4.5,1.23,0.96,1.03,0.93,1.14,1.0,1.0,,0.03984,16.7,380,400,390,+499,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824639,673548,Seiya Suzuki,Chicago Cubs,Chicago White Sox,1,TBD,,,22,474,4.4,1.32,1.0,1.0,1.0,1.0,1.0,1.0,,0.04045,16.6,328,310,330,+502,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,824803,624413,Pete Alonso,Baltimore Orioles,New York Yankees,1,Carlos Rodón,607074,L,28,543,4.3,1.44,1.0,1.15,0.89,1.03,1.0,1.0,,0.04056,16.3,402,270,390,+513,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823667,671739,Michael Harris II,Atlanta Braves,Minnesota Twins,0,Zebby Matthews,805673,R,20,475,4.0,1.23,1.08,1.03,1.16,0.99,1.0,1.0,,0.04351,16.3,418,425,390,+513,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823667,645277,Ozzie Albies,Atlanta Braves,Minnesota Twins,0,Zebby Matthews,805673,R,20,534,4.3,1.15,1.04,1.09,1.16,0.99,1.0,1.0,,0.04043,16.3,591,500,525,+513,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824475,676475,Alec Burleson,St. Louis Cardinals,Cincinnati Reds,0,Andrew Abbott,671096,L,21,530,4.2,1.19,0.83,1.0,0.99,1.14,1.0,1.0,,0.04088,16.1,360,340,350,+521,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824154,687263,Zach Neto,Los Angeles Angels,Houston Astros,0,Cristian Javier,664299,R,20,540,4.5,1.14,1.05,1.14,1.06,1.04,1.0,1.0,,0.0382,16.1,398,380,400,+521,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824475,553993,Eugenio Suárez,Cincinnati Reds,St. Louis Cardinals,1,Kyle Leahy,681517,R,18,375,4.0,1.32,1.09,0.98,0.93,1.14,1.0,1.0,,0.04255,16.0,450,280,400,+525,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824154,572233,Christian Walker,Houston Astros,Los Angeles Angels,1,George Klassen,691946,R,23,497,4.1,1.32,1.08,1.05,0.98,1.04,1.0,1.0,,0.04131,15.9,437,375,400,+529,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824075,695506,Jac Caglianone,Kansas City Royals,Athletics,1,Jack Perkins,678022,R,22,455,3.9,1.35,1.07,0.98,1.12,0.93,1.0,1.0,,0.04301,15.8,374,390,390,+533,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823667,665019,Kody Clemens,Minnesota Twins,Atlanta Braves,1,Tyler Mahle,641816,R,21,441,4.0,1.33,1.1,1.01,1.03,0.99,1.0,1.0,,0.04179,15.7,441,400,400,+537,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823341,664040,Brandon Lowe,Pittsburgh Pirates,Detroit Tigers,1,Keider Montero,672456,R,26,522,4.4,1.4,1.2,1.05,0.94,0.94,1.0,1.0,,0.03779,15.6,337,325,320,+541,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823423,547180,Bryce Harper,Philadelphia Phillies,Miami Marlins,1,Cade Gibson,806188,L,25,538,4.3,1.34,0.8,0.97,0.89,1.06,1.0,1.0,,0.03867,15.6,455,333,390,+541,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823749,677594,Julio Rodríguez,Seattle Mariners,Milwaukee Brewers,0,Kyle Harrison,690986,L,19,494,4.3,1.16,1.2,1.09,1.03,1.05,1.0,1.0,,0.03867,15.6,398,340,370,+541,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,822938,672960,Kazuma Okamoto,Toronto Blue Jays,Tampa Bay Rays,0,Nick Martinez,607259,R,24,493,4.1,1.37,1.13,0.95,0.98,0.98,1.0,1.0,,0.04024,15.5,430,390,400,+545,1,5,1,1,2026-08-19T05:29:01Z
2026-08-18,824154,665161,Jeremy Peña,Houston Astros,Los Angeles Angels,1,George Klassen,691946,R,14,335,4.4,1.2,1.17,1.0,0.98,1.04,1.0,1.0,,0.03734,15.4,549,400,525,+549,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824398,642715,Willy Adames,San Francisco Giants,Cleveland Guardians,0,Foster Griffin,656492,L,19,485,4.2,1.18,0.9,1.04,1.1,0.98,1.0,1.0,,0.03881,15.3,521,360,500,+554,0,0,0,0,2026-08-19T05:29:01Z
2026-08-18,823423,681715,Heriberto Hernández,Miami Marlins,Philadelphia Phillies,0,Zack Wheeler,554430,R,18,343,3.6,1.38,0.98,0.95,1.0,1.06,1.0,1.0,,0.04513,15.3,498,425,475,+554,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823749,668930,Brice Turang,Milwaukee Brewers,Seattle Mariners,1,Bryce Miller,682243,R,16,523,4.5,1.0,1.16,0.97,1.11,1.05,1.0,1.0,,0.03584,15.1,539,425,525,+562,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,822859,694671,Wyatt Langford,Texas Rangers,Washington Nationals,1,Jackson Kent,800600,L,14,311,4.3,1.24,1.03,1.0,0.97,1.01,1.0,1.0,,0.03701,15.0,435,310,390,+567,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,824398,805811,Bryce Eldridge,San Francisco Giants,Cleveland Guardians,0,Foster Griffin,656492,L,13,331,4.1,1.15,0.98,0.96,1.1,0.98,1.0,1.0,,0.03799,14.7,488,400,475,+580,1,4,1,1,2026-08-19T05:29:01Z
2026-08-18,823423,665052,Griffin Conine,Miami Marlins,Philadelphia Phillies,0,Zack Wheeler,554430,R,13,190,3.2,1.48,1.2,1.03,1.0,1.06,1.0,1.0,,0.04832,14.7,505,360,475,+580,1,4,1,1,2026-08-19T05:29:01Z
2026-08-18,823749,686527,Dominic Canzone,Seattle Mariners,Milwaukee Brewers,0,Kyle Harrison,690986,L,19,372,3.4,1.37,1.07,1.09,1.03,1.05,1.0,1.0,,0.04569,14.7,515,400,475,+580,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823341,699013,Esmerlyn Valdez,Pittsburgh Pirates,Detroit Tigers,1,Keider Montero,672456,R,14,227,4.0,1.44,1.04,1.01,0.94,0.94,1.0,1.0,,0.03882,14.6,432,400,425,+585,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,823586,592518,Manny Machado,San Diego Padres,New York Mets,0,Zac Thornton,804267,L,23,523,4.3,1.28,0.94,1.13,0.95,0.97,1.0,1.0,,0.03607,14.6,332,310,320,+585,1,5,1,1,2026-08-19T05:29:01Z
2026-08-18,824319,518692,Freddie Freeman,Los Angeles Dodgers,Colorado Rockies,0,Ryan Feltner,663372,R,15,522,4.3,0.96,1.03,0.89,1.17,1.05,1.0,1.0,,0.03603,14.6,455,390,425,+585,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,823341,665833,Oneil Cruz,Pittsburgh Pirates,Detroit Tigers,1,Keider Montero,672456,R,14,283,4.4,1.3,1.1,0.87,0.94,0.94,1.0,1.0,,0.03509,14.5,325,360,330,+590,1,3,1,1,2026-08-19T05:29:01Z
2026-08-18,824319,650489,Willi Castro,Colorado Rockies,Los Angeles Dodgers,1,Eric Lauer,641778,L,13,424,4.0,1.0,0.9,1.15,1.19,1.05,1.0,1.0,,0.03831,14.5,469,475,475,+590,1,5,1,1,2026-08-19T05:29:01Z
2026-08-18,823749,668227,Randy Arozarena,Seattle Mariners,Milwaukee Brewers,0,Kyle Harrison,690986,L,17,502,4.3,1.07,0.99,0.93,1.03,1.05,1.0,1.0,,0.03557,14.4,485,340,475,+594,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824803,671277,Luis García Jr.,New York Yankees,Baltimore Orioles,0,Shane Baz,669358,R,24,420,3.7,1.51,1.15,1.06,0.86,1.03,1.0,1.0,,0.0409,14.3,471,333,400,+599,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824475,802139,JJ Wetherholt,St. Louis Cardinals,Cincinnati Reds,0,Andrew Abbott,671096,L,16,542,4.5,0.98,0.95,1.15,0.99,1.14,1.0,1.0,,0.03361,14.3,471,310,475,+599,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,822859,608369,Corey Seager,Texas Rangers,Washington Nationals,1,Jackson Kent,800600,L,12,274,4.2,1.21,0.94,1.0,0.97,1.01,1.0,1.0,,0.03599,14.3,466,310,390,+599,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,822859,669394,Jake Burger,Texas Rangers,Washington Nationals,1,Jackson Kent,800600,L,21,476,4.0,1.27,1.16,1.0,0.97,1.01,1.0,1.0,,0.03796,14.3,454,310,390,+599,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824723,680776,Jarren Duran,Boston Red Sox,Arizona Diamondbacks,1,Merrill Kelly,518876,R,16,495,4.2,1.04,1.15,1.07,1.18,0.96,1.0,1.0,,0.03588,14.2,571,550,575,+604,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,824639,664023,Ian Happ,Chicago Cubs,Chicago White Sox,1,TBD,,,20,516,4.2,1.17,1.0,1.0,1.0,1.0,1.0,1.0,,0.0359,14.2,422,375,400,+604,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824723,678882,Ceddanne Rafaela,Boston Red Sox,Arizona Diamondbacks,1,Merrill Kelly,518876,R,16,503,4.2,1.03,0.97,0.95,1.18,0.96,1.0,1.0,,0.03552,14.1,740,475,625,+609,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,822859,592626,Joc Pederson,Texas Rangers,Washington Nationals,1,Jackson Kent,800600,L,22,375,3.3,1.51,0.96,1.0,0.97,1.01,1.0,1.0,,0.04508,14.1,,,,+609,1,2,0,0,2026-08-19T05:29:01Z
2026-08-18,823586,596019,Francisco Lindor,New York Mets,San Diego Padres,1,Robbie Ray,592662,L,12,300,4.3,1.16,1.06,0.99,1.0,0.97,1.0,1.0,,0.03444,14.0,374,310,350,+614,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,823749,663728,Cal Raleigh,Seattle Mariners,Milwaukee Brewers,0,Kyle Harrison,690986,L,13,384,4.2,1.06,1.06,0.85,1.03,1.05,1.0,1.0,,0.03532,14.0,367,375,350,+614,1,3,0,0,2026-08-19T05:29:01Z
2026-08-18,824319,664983,Jake McCarthy,Colorado Rockies,Los Angeles Dodgers,1,Eric Lauer,641778,L,13,429,3.9,1.0,1.06,0.96,1.19,1.05,1.0,1.0,,0.03804,14.0,860,500,625,+614,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,824319,606192,Teoscar Hernández,Los Angeles Dodgers,Colorado Rockies,0,Ryan Feltner,663372,R,11,349,3.8,1.02,0.96,1.1,1.17,1.05,1.0,1.0,,0.03807,13.7,424,380,390,+630,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824075,677951,Bobby Witt Jr.,Kansas City Royals,Athletics,1,Jack Perkins,678022,R,15,471,4.4,1.03,1.05,1.08,1.12,0.93,1.0,1.0,,0.03265,13.6,423,475,390,+635,1,5,0,0,2026-08-19T05:29:01Z
2026-08-18,823341,679529,Spencer Torkelson,Detroit Tigers,Pittsburgh Pirates,0,Braxton Ashcraft,677952,R,20,489,3.9,1.21,1.17,1.15,1.05,0.94,1.0,1.0,,0.03652,13.5,576,500,525,+641,1,3,0,0,2026-08-19T05:29:01Z
2026-08-18,823667,686797,Brooks Lee,Minnesota Twins,Atlanta Braves,1,Tyler Mahle,641816,R,18,482,4.0,1.14,1.17,1.15,1.03,0.99,1.0,1.0,,0.03566,13.5,860,575,700,+641,1,3,0,0,2026-08-19T05:29:01Z
2026-08-18,823667,680777,Ryan Jeffers,Minnesota Twins,Atlanta Braves,1,Tyler Mahle,641816,R,10,255,4.0,1.13,1.16,0.86,1.03,0.99,1.0,1.0,,0.03544,13.4,542,450,525,+646,1,4,0,0,2026-08-19T05:29:01Z
2026-08-18,824319,681198,TJ Rumfield,Colorado Rockies,Los Angeles Dodgers,1,Eric Lauer,641778,L,13,487,4.0,0.92,0.84,1.06,1.19,1.05,1.0,1.0,,0.03524,13.4,770,525,625,+646,1,5,0,0,2026-08-19T05:29:01Z
