player_id,name,so,pa
700652,Kenny Piper,3,11
701162,Ben Malgeri,32,115
701350,Roman Anthony,50,183
701358,Cam Smith,129,513
701398,Sal Stewart,134,632
701538,Jackson Merrill,143,600
701675,Nathan Church,74,418
701678,Hao-Yu Lee,73,297
701785,Kaelen Culpepper,22,111
701807,Carson Benge,128,582
701852,Drew Cavanaugh,39,141
702222,Justin Crawford,75,423
702284,Cole Young,101,583
702332,Caleb Durbin,74,531
702616,Jackson Holliday,80,337
703155,Lazaro Montes,12,23
703197,Michael Arroyo,2,4
703492,Nick Morabito,10,27
703520,Brett Bateman,25,129
703601,Max Clark,32,141
703607,Henry Bolte,113,407
800050,Chase DeLauter,74,504
800325,Luis Lara,37,168
801126,Brock Rodden,19,62
801501,Nate Furman,8,35
802415,Chandler Simpson,46,561
803011,Sam Antonacci,80,505
804606,Konnor Griffin,72,272
804668,Rafael Flores Jr.,33,118
805300,Jakob Marsee,114,559
805346,Ben Ross,3,4
805367,Chase Meidroth,130,586
805805,Walker Jenkins,11,41
805808,Kevin McGonigle,87,635
805811,Bryce Eldridge,111,420
805999,A.J. Ewing,109,430
806146,George Lombard Jr.,31,111
806198,Cooper Pratt,40,219
806367,Turner Hill,11,78
806956,Ethan Salas,5,12
807712,Luke Keaschall,81,553
807713,Matt Shaw,32,176
807726,John Peck,7,29
807727,Charles McAdoo,21,87
808959,Munetaka Murakami,170,486
808982,Jung Hoo Lee,54,543
813841,Jonah Cox,39,104
814430,Brett Callahan,19,49
814439,Ryan Waldschmidt,79,272
815873,Sean Keys,17,46
823550,Sung-Mun Song,26,143
