batter,date,game_pk,bat_team,home_team,pa_n,hr,pa_vl,hr_vl,pa_vr,hr_vr
682928,2026-07-17,824981,WSH,ATH,5,0,3,0,2,0
682985,2026-07-17,824009,DET,LAA,4,0,2,0,2,0
682989,2026-07-17,824901,ATL,ATL,1,0,0,0,1,0
682998,2026-07-17,825060,AZ,AZ,4,1,0,0,4,1
683002,2026-07-17,824170,BAL,HOU,4,0,1,0,3,0
683083,2026-07-17,824981,WSH,ATH,6,0,4,0,2,0
683734,2026-07-17,823766,MIL,MIL,1,0,0,0,1,0
683737,2026-07-17,824655,CHC,CHC,4,0,0,0,4,0
686217,2026-07-17,823766,MIL,MIL,1,0,0,0,1,0
686469,2026-07-17,824090,KC,KC,5,0,1,0,4,0
686527,2026-07-17,823115,SEA,SEA,4,0,0,0,4,0
686555,2026-07-17,824090,KC,KC,5,0,2,0,3,0
686611,2026-07-17,824981,WSH,ATH,6,0,3,0,3,0
686681,2026-07-17,824090,KC,KC,5,0,2,0,3,0
686797,2026-07-17,824655,MIN,CHC,4,0,1,0,3,0
686948,2026-07-17,824901,ATL,ATL,5,1,0,0,5,1
687093,2026-07-17,824009,LAA,LAA,3,0,0,0,3,0
687221,2026-07-17,823524,LAD,NYY,3,0,1,0,2,0
687263,2026-07-17,824009,LAA,LAA,4,0,0,0,4,0
687401,2026-07-17,823766,MIL,MIL,4,1,0,0,4,1
687515,2026-07-17,824981,ATH,ATH,1,0,0,0,1,0
687551,2026-07-17,823115,SF,SEA,5,0,0,0,5,0
687637,2026-07-17,824170,BAL,HOU,3,0,0,0,3,0
687859,2026-07-17,824332,COL,COL,4,0,0,0,4,0
689414,2026-07-17,823766,MIA,MIL,4,0,0,0,4,0
690993,2026-07-17,824009,DET,LAA,1,0,0,0,1,0
691016,2026-07-17,824981,ATH,ATH,3,1,0,0,3,1
691019,2026-07-17,822789,CWS,TOR,5,0,2,0,3,0
691023,2026-07-17,825060,STL,AZ,5,0,1,0,4,0
691026,2026-07-17,825060,STL,AZ,4,0,0,0,4,0
691176,2026-07-17,823524,NYY,NYY,4,0,2,0,2,0
691406,2026-07-17,824737,TB,BOS,4,1,3,1,1,0
691406,2026-07-17,824766,TB,BOS,4,0,4,0,0,0
691594,2026-07-17,823766,MIA,MIL,3,0,0,0,3,0
691718,2026-07-17,824655,CHC,CHC,4,0,1,0,3,0
691720,2026-07-17,824332,COL,COL,4,0,0,0,4,0
691723,2026-07-17,824170,BAL,HOU,4,0,1,0,3,0
691788,2026-07-17,823766,MIA,MIL,4,0,0,0,4,0
691907,2026-07-17,824737,BOS,BOS,3,0,0,0,3,0
691907,2026-07-17,824766,BOS,BOS,4,0,0,0,4,0
693307,2026-07-17,824009,DET,LAA,4,0,3,0,1,0
694192,2026-07-17,823766,MIL,MIL,5,0,0,0,5,0
694203,2026-07-17,824009,LAA,LAA,4,0,0,0,4,0
694212,2026-07-17,824170,BAL,HOU,4,0,1,0,3,0
694249,2026-07-17,824332,COL,COL,1,0,1,0,0,0
694374,2026-07-17,825060,AZ,AZ,4,1,0,0,4,1
694384,2026-07-17,824009,LAA,LAA,4,0,0,0,4,0
694497,2026-07-17,824901,TEX,ATL,1,0,0,0,1,0
694671,2026-07-17,824901,TEX,ATL,3,0,3,0,0,0
695490,2026-07-17,824332,CIN,COL,4,0,0,0,4,0
695506,2026-07-17,824090,KC,KC,4,0,1,0,3,0
695508,2026-07-17,824901,TEX,ATL,3,0,2,0,1,0
695578,2026-07-17,824981,WSH,ATH,6,0,4,0,2,0
695600,2026-07-17,824090,KC,KC,6,0,2,0,4,0
695657,2026-07-17,822789,CWS,TOR,5,0,2,0,3,0
695670,2026-07-17,824981,WSH,ATH,6,1,3,0,3,1
695720,2026-07-17,824981,ATH,ATH,4,0,0,0,4,0
695731,2026-07-17,822789,CWS,TOR,5,0,1,0,4,0
695734,2026-07-17,824981,WSH,ATH,6,1,3,1,3,0
696030,2026-07-17,824901,TEX,ATL,1,0,0,0,1,0
696100,2026-07-17,824332,COL,COL,4,0,1,0,3,0
696285,2026-07-17,824981,WSH,ATH,6,0,4,0,2,0
699625,2026-07-17,825060,STL,AZ,4,0,0,0,4,0
700250,2026-07-17,823524,NYY,NYY,4,0,1,0,3,0
701162,2026-07-17,824009,DET,LAA,2,0,2,0,0,0
701358,2026-07-17,824170,HOU,HOU,4,0,0,0,4,0
701398,2026-07-17,824332,CIN,COL,5,0,0,0,5,0
701538,2026-07-17,824090,SD,KC,5,0,0,0,5,0
701675,2026-07-17,825060,STL,AZ,4,0,0,0,4,0
701678,2026-07-17,824009,DET,LAA,4,0,2,0,2,0
701852,2026-07-17,823115,SF,SEA,4,0,1,0,3,0
702176,2026-07-17,824655,MIN,CHC,2,0,0,0,2,0
702284,2026-07-17,823115,SEA,SEA,3,0,0,0,3,0
702332,2026-07-17,824737,BOS,BOS,4,0,1,0,3,0
702332,2026-07-17,824766,BOS,BOS,5,0,0,0,5,0
702616,2026-07-17,824170,BAL,HOU,2,0,0,0,2,0
703607,2026-07-17,824981,ATH,ATH,4,0,0,0,4,0
800325,2026-07-17,823766,MIL,MIL,3,0,0,0,3,0
802139,2026-07-17,825060,STL,AZ,5,1,0,0,5,1
802415,2026-07-17,824766,TB,BOS,3,0,3,0,0,0
803011,2026-07-17,822789,CWS,TOR,5,1,2,0,3,1
805300,2026-07-17,823766,MIA,MIL,4,0,1,0,3,0
805347,2026-07-17,824901,ATL,ATL,5,0,0,0,5,0
805367,2026-07-17,822789,CWS,TOR,4,0,1,0,3,0
805779,2026-07-17,824981,ATH,ATH,3,0,0,0,3,0
805808,2026-07-17,824009,DET,LAA,4,0,3,0,1,0
805811,2026-07-17,823115,SF,SEA,5,1,1,0,4,1
806068,2026-07-17,823115,SEA,SEA,3,0,0,0,3,0
806198,2026-07-17,823766,MIL,MIL,3,0,0,0,3,0
807712,2026-07-17,824655,MIN,CHC,4,0,1,0,3,0
807799,2026-07-17,824737,BOS,BOS,3,0,0,0,3,0
807799,2026-07-17,824766,BOS,BOS,5,1,0,0,5,1
808959,2026-07-17,822789,CWS,TOR,5,0,2,0,3,0
808982,2026-07-17,823115,SF,SEA,5,0,0,0,5,0
810938,2026-07-17,824737,TB,BOS,4,0,2,0,2,0
810938,2026-07-17,824766,TB,BOS,3,0,3,0,0,0
811965,2026-07-17,824981,ATH,ATH,4,0,0,0,4,0
815873,2026-07-17,822789,TOR,TOR,1,0,1,0,0,0
823550,2026-07-17,824090,SD,KC,1,0,0,0,1,0
828599,2026-07-17,824170,HOU,HOU,4,0,1,0,3,0
514888,2026-07-18,824169,HOU,HOU,5,0,3,0,2,0
521692,2026-07-18,824088,KC,KC,4,1,0,0,4,1
542303,2026-07-18,824412,PIT,CLE,4,0,4,0,0,0
543309,2026-07-18,824899,TEX,ATL,4,0,2,0,2,0
543510,2026-07-18,825059,AZ,AZ,4,0,0,0,4,0
543760,2026-07-18,823441,NYM,PHI,4,0,3,0,1,0
543807,2026-07-18,822790,TOR,TOR,4,0,0,0,4,0
545361,2026-07-18,824008,LAA,LAA,4,0,3,0,1,0
547180,2026-07-18,823441,PHI,PHI,5,0,3,0,2,0
553993,2026-07-18,824331,CIN,COL,4,0,1,0,3,0
571448,2026-07-18,825059,AZ,AZ,4,0,0,0,4,0
572233,2026-07-18,824169,HOU,HOU,1,0,1,0,0,0
575929,2026-07-18,824738,BOS,BOS,4,0,3,0,1,0
592518,2026-07-18,824088,SD,KC,4,0,0,0,4,0
592626,2026-07-18,824899,TEX,ATL,4,1,2,0,2,1
592663,2026-07-18,823441,PHI,PHI,4,0,2,0,2,0
592885,2026-07-18,823763,MIL,MIL,5,0,1,0,4,0
593428,2026-07-18,824088,SD,KC,4,0,0,0,4,0
595978,2026-07-18,824412,CLE,CLE,2,0,0,0,2,0
596019,2026-07-18,823441,NYM,PHI,4,0,3,0,1,0
596146,2026-07-18,825059,AZ,AZ,4,0,1,0,3,0
605137,2026-07-18,824657,MIN,CHC,4,0,3,0,1,0
605170,2026-07-18,824657,MIN,CHC,4,0,3,0,1,0
606466,2026-07-18,825059,AZ,AZ,4,0,0,0,4,0
607043,2026-07-18,824899,TEX,ATL,5,0,1,0,4,0
607208,2026-07-18,823441,PHI,PHI,5,1,3,1,2,0
608324,2026-07-18,824657,CHC,CHC,4,0,0,0,4,0
609280,2026-07-18,824088,SD,KC,4,0,1,0,3,0
621020,2026-07-18,824657,CHC,CHC,4,0,0,0,4,0
621438,2026-07-18,823441,NYM,PHI,3,1,3,1,0,0
621493,2026-07-18,824169,BAL,HOU,5,0,0,0,5,0
621566,2026-07-18,824899,ATL,ATL,5,0,5,0,0,0
622268,2026-07-18,824979,ATH,ATH,5,0,0,0,5,0
624413,2026-07-18,824169,BAL,HOU,5,0,0,0,5,0
624431,2026-07-18,824331,CIN,COL,4,2,0,0,4,2
624585,2026-07-18,824008,LAA,LAA,4,0,3,0,1,0
624641,2026-07-18,823441,PHI,PHI,4,0,3,0,1,0
630105,2026-07-18,824088,SD,KC,4,0,1,0,3,0
641343,2026-07-18,823763,MIL,MIL,5,0,1,0,4,0
641487,2026-07-18,823116,SEA,SEA,5,0,1,0,4,0
641598,2026-07-18,823116,SEA,SEA,1,0,1,0,0,0
641680,2026-07-18,824979,ATH,ATH,5,0,0,0,5,0
641933,2026-07-18,824169,BAL,HOU,2,0,1,0,1,0
642086,2026-07-18,824899,ATL,ATL,1,0,0,0,1,0
642201,2026-07-18,824899,ATL,ATL,4,1,4,1,0,0
642350,2026-07-18,824008,LAA,LAA,2,0,2,0,0,0
642715,2026-07-18,823116,SF,SEA,4,1,0,0,4,1
643217,2026-07-18,822790,CWS,TOR,4,0,0,0,4,0
643289,2026-07-18,824899,ATL,ATL,4,0,4,0,0,0
643446,2026-07-18,824979,ATH,ATH,5,0,0,0,5,0
645277,2026-07-18,824899,ATL,ATL,5,0,5,0,0,0
646240,2026-07-18,823116,SF,SEA,5,1,1,0,4,1
647304,2026-07-18,823116,SEA,SEA,4,0,0,0,4,0
650333,2026-07-18,823116,SF,SEA,5,0,2,0,3,0
650489,2026-07-18,824331,COL,COL,4,0,1,0,3,0
650490,2026-07-18,824738,TB,BOS,5,0,4,0,1,0
655316,2026-07-18,824738,BOS,BOS,4,0,2,0,2,0
656537,2026-07-18,823441,PHI,PHI,4,0,2,0,2,0
656555,2026-07-18,824412,CLE,CLE,2,0,1,0,1,0
656555,2026-07-18,824414,CLE,CLE,4,0,0,0,4,0
656716,2026-07-18,824008,DET,LAA,4,0,1,0,3,0
656811,2026-07-18,824412,PIT,CLE,4,0,4,0,0,0
656811,2026-07-18,824414,PIT,CLE,4,0,0,0,4,0
656941,2026-07-18,823441,PHI,PHI,5,1,3,1,2,0
657041,2026-07-18,824088,KC,KC,4,1,0,0,4,1
657757,2026-07-18,824088,SD,KC,4,0,1,0,3,0
660688,2026-07-18,824979,WSH,ATH,4,0,0,0,4,0
661388,2026-07-18,823763,MIL,MIL,5,0,0,0,5,0
662139,2026-07-18,822790,TOR,TOR,3,0,1,0,2,0
663330,2026-07-18,824738,BOS,BOS,1,1,1,1,0,0
663457,2026-07-18,825059,STL,AZ,4,0,0,0,4,0
663494,2026-07-18,825059,STL,AZ,1,0,0,0,1,0
663538,2026-07-18,824657,CHC,CHC,4,0,0,0,4,0
663586,2026-07-18,824899,ATL,ATL,4,0,3,0,1,0
663616,2026-07-18,824657,MIN,CHC,3,0,2,0,1,0
663698,2026-07-18,824899,ATL,ATL,3,0,3,0,0,0
663728,2026-07-18,823116,SEA,SEA,4,0,1,0,3,0
663743,2026-07-18,824738,TB,BOS,4,0,3,0,1,0
663837,2026-07-18,824008,DET,LAA,4,0,1,0,3,0
663853,2026-07-18,824738,BOS,BOS,4,0,2,0,2,0
663968,2026-07-18,824412,PIT,CLE,6,0,3,0,3,0
663968,2026-07-18,824414,PIT,CLE,5,0,0,0,5,0
663993,2026-07-18,824331,CIN,COL,2,0,0,0,2,0
664023,2026-07-18,824657,CHC,CHC,4,0,0,0,4,0
664034,2026-07-18,824088,SD,KC,4,0,1,0,3,0
664040,2026-07-18,824412,PIT,CLE,4,0,3,0,1,0
664040,2026-07-18,824414,PIT,CLE,4,0,0,0,4,0
664702,2026-07-18,822790,TOR,TOR,1,0,1,0,0,0
664761,2026-07-18,823441,PHI,PHI,5,0,3,0,2,0
664770,2026-07-18,822790,TOR,TOR,4,0,1,0,3,0
664774,2026-07-18,824169,HOU,HOU,4,0,2,0,2,0
664954,2026-07-18,824331,COL,COL,4,0,1,0,3,0
664983,2026-07-18,824331,COL,COL,5,0,2,0,3,0
665019,2026-07-18,824657,MIN,CHC,4,2,3,2,1,0
665052,2026-07-18,823763,MIA,MIL,2,1,0,0,2,1
665161,2026-07-18,824169,HOU,HOU,2,0,2,0,0,0
665487,2026-07-18,824088,SD,KC,4,1,1,0,3,1
665489,2026-07-18,822790,TOR,TOR,4,0,0,0,4,0
665742,2026-07-18,823441,NYM,PHI,4,0,3,0,1,0
665750,2026-07-18,824169,BAL,HOU,1,0,0,0,1,0
665804,2026-07-18,824657,CHC,CHC,4,0,1,0,3,0
665877,2026-07-18,825059,STL,AZ,4,0,0,0,4,0
665923,2026-07-18,823763,MIA,MIL,2,0,2,0,0,0
665926,2026-07-18,822790,TOR,TOR,3,0,1,0,2,0
665966,2026-07-18,824738,BOS,BOS,2,0,1,0,1,0
666018,2026-07-18,824738,TB,BOS,1,0,0,0,1,0
666023,2026-07-18,824088,SD,KC,3,0,1,0,2,0
666126,2026-07-18,824979,ATH,ATH,5,1,1,0,4,1
666160,2026-07-18,824331,COL,COL,5,0,1,0,4,0
666176,2026-07-18,824008,LAA,LAA,4,0,3,0,1,0
666182,2026-07-18,823441,NYM,PHI,4,0,2,0,2,0
666397,2026-07-18,824331,COL,COL,4,0,1,0,3,0
667472,2026-07-18,824331,CIN,COL,4,0,0,0,4,0
668227,2026-07-18,823116,SEA,SEA,4,0,0,0,4,0
668709,2026-07-18,824331,CIN,COL,4,0,1,0,3,0
668715,2026-07-18,824331,CIN,COL,4,0,1,0,3,0
668723,2026-07-18,824738,TB,BOS,3,0,3,0,0,0
668804,2026-07-18,824412,PIT,CLE,4,0,2,0,2,0
668804,2026-07-18,824414,PIT,CLE,4,0,0,0,4,0
668885,2026-07-18,824657,MIN,CHC,3,0,3,0,0,0
668939,2026-07-18,824169,BAL,HOU,5,0,1,0,4,0
668952,2026-07-18,824657,MIN,CHC,3,0,3,0,0,0
669003,2026-07-18,823763,MIL,MIL,5,0,0,0,5,0
669016,2026-07-18,823441,PHI,PHI,5,0,3,0,2,0
669065,2026-07-18,823763,MIA,MIL,4,0,3,0,1,0
669127,2026-07-18,824979,ATH,ATH,5,0,1,0,4,0
669236,2026-07-18,824169,BAL,HOU,1,0,1,0,0,0
669364,2026-07-18,823763,MIA,MIL,4,0,3,0,1,0
669394,2026-07-18,824899,TEX,ATL,5,0,1,0,4,0
669397,2026-07-18,824169,HOU,HOU,3,0,1,0,2,0
669477,2026-07-18,823116,SF,SEA,5,0,1,0,4,0
669699,2026-07-18,823763,MIL,MIL,4,0,1,0,3,0
669707,2026-07-18,824412,PIT,CLE,3,0,2,0,1,0
670032,2026-07-18,824899,TEX,ATL,5,0,2,0,3,0
670042,2026-07-18,823116,SEA,SEA,3,0,0,0,3,0
670541,2026-07-18,824169,HOU,HOU,5,0,3,0,2,0
670623,2026-07-18,824169,HOU,HOU,5,0,3,0,2,0
671056,2026-07-18,825059,STL,AZ,5,0,0,0,5,0
671218,2026-07-18,823116,SF,SEA,4,0,0,0,4,0
671277,2026-07-18,824979,WSH,ATH,4,0,0,0,4,0
671732,2026-07-18,824979,ATH,ATH,5,0,0,0,5,0
671739,2026-07-18,824899,ATL,ATL,5,1,5,1,0,0
671976,2026-07-18,822790,CWS,TOR,3,0,0,0,3,0
672275,2026-07-18,824412,CLE,CLE,2,0,1,0,1,0
672275,2026-07-18,824414,CLE,CLE,3,0,0,0,3,0
672356,2026-07-18,824412,CLE,CLE,1,0,1,0,0,0
672356,2026-07-18,824414,CLE,CLE,4,0,0,0,4,0
672386,2026-07-18,822790,TOR,TOR,3,0,1,0,2,0
672515,2026-07-18,825059,AZ,AZ,4,0,1,0,3,0
672640,2026-07-18,823763,MIA,MIL,5,0,3,0,2,0
672695,2026-07-18,825059,AZ,AZ,4,0,1,0,3,0
672960,2026-07-18,822790,TOR,TOR,4,0,0,0,4,0
673237,2026-07-18,824169,HOU,HOU,5,0,3,0,2,0
673548,2026-07-18,824657,CHC,CHC,5,0,1,0,4,0
673962,2026-07-18,824899,TEX,ATL,5,0,1,0,4,0
676356,2026-07-18,824738,TB,BOS,5,1,4,0,1,1
676391,2026-07-18,822790,TOR,TOR,4,0,1,0,3,0
676475,2026-07-18,825059,STL,AZ,4,0,1,0,3,0
676572,2026-07-18,823441,NYM,PHI,3,0,3,0,0,0
677587,2026-07-18,824412,CLE,CLE,4,0,2,0,2,0
677587,2026-07-18,824414,CLE,CLE,4,0,0,0,4,0
677588,2026-07-18,824979,WSH,ATH,4,0,0,0,4,0
677594,2026-07-18,823116,SEA,SEA,5,0,1,0,4,0
677649,2026-07-18,824899,TEX,ATL,5,0,1,0,4,0
677800,2026-07-18,824738,BOS,BOS,4,2,3,2,1,0
677870,2026-07-18,823763,MIA,MIL,4,0,3,0,1,0
677951,2026-07-18,824088,KC,KC,4,0,0,0,4,0
678011,2026-07-18,824738,BOS,BOS,4,0,2,0,2,0
678246,2026-07-18,822790,CWS,TOR,4,0,0,0,4,0
678391,2026-07-18,824979,WSH,ATH,4,0,0,0,4,0
678554,2026-07-18,824979,WSH,ATH,2,0,1,0,1,0
678662,2026-07-18,824331,COL,COL,4,0,1,0,3,0
678882,2026-07-18,824738,BOS,BOS,4,0,2,0,2,0
679529,2026-07-18,824008,DET,LAA,4,2,2,1,2,1
679822,2026-07-18,824899,TEX,ATL,1,0,1,0,0,0
679845,2026-07-18,824088,KC,KC,3,0,0,0,3,0
680700,2026-07-18,824738,TB,BOS,4,0,3,0,1,0
680757,2026-07-18,824412,CLE,CLE,4,0,1,0,3,0
680757,2026-07-18,824414,CLE,CLE,3,0,0,0,3,0
680776,2026-07-18,824738,BOS,BOS,3,0,1,0,2,0
680777,2026-07-18,824657,MIN,CHC,4,0,3,0,1,0
680779,2026-07-18,824414,PIT,CLE,4,0,0,0,4,0
681082,2026-07-18,823441,PHI,PHI,4,0,2,0,2,0
681198,2026-07-18,824331,COL,COL,5,1,1,1,4,0
681297,2026-07-18,824169,BAL,HOU,3,0,0,0,3,0
681351,2026-07-18,824008,LAA,LAA,3,0,2,0,1,0
681481,2026-07-18,824008,DET,LAA,4,0,1,0,3,0
681546,2026-07-18,824008,DET,LAA,5,0,1,0,4,0
681715,2026-07-18,823763,MIA,MIL,5,0,3,0,2,0
681807,2026-07-18,824412,CLE,CLE,2,0,0,0,2,0
682177,2026-07-18,824412,CLE,CLE,4,0,1,0,3,0
682622,2026-07-18,824331,CIN,COL,4,0,0,0,4,0
682626,2026-07-18,823441,NYM,PHI,4,0,2,0,2,0
682729,2026-07-18,822790,TOR,TOR,2,0,0,0,2,0
682829,2026-07-18,824331,CIN,COL,4,0,0,0,4,0
682928,2026-07-18,824979,WSH,ATH,4,0,0,0,4,0
682985,2026-07-18,824008,DET,LAA,4,0,1,0,3,0
682997,2026-07-18,824414,PIT,CLE,4,0,0,0,4,0
682998,2026-07-18,825059,AZ,AZ,4,0,1,0,3,0
683002,2026-07-18,824169,BAL,HOU,5,0,1,0,4,0
683083,2026-07-18,824979,WSH,ATH,2,0,0,0,2,0
683737,2026-07-18,824657,CHC,CHC,5,1,1,0,4,1
683748,2026-07-18,824738,TB,BOS,4,1,3,1,1,0
683953,2026-07-18,824412,CLE,CLE,5,1,2,0,3,1
683953,2026-07-18,824414,CLE,CLE,4,0,0,0,4,0
685133,2026-07-18,824008,LAA,LAA,1,0,0,0,1,0
686469,2026-07-18,824088,KC,KC,4,0,0,0,4,0
686527,2026-07-18,823116,SEA,SEA,4,0,1,0,3,0
686555,2026-07-18,824088,KC,KC,3,0,0,0,3,0
686611,2026-07-18,824979,WSH,ATH,4,0,0,0,4,0
686681,2026-07-18,824088,KC,KC,4,0,0,0,4,0
686780,2026-07-18,825059,STL,AZ,2,0,0,0,2,0
686797,2026-07-18,824657,MIN,CHC,4,0,3,0,1,0
686948,2026-07-18,824899,ATL,ATL,5,0,5,0,0,0
687093,2026-07-18,824008,LAA,LAA,4,0,3,0,1,0
687263,2026-07-18,824008,LAA,LAA,4,0,3,0,1,0
687401,2026-07-18,823763,MIL,MIL,4,0,1,0,3,0
687551,2026-07-18,823116,SF,SEA,4,0,0,0,4,0
687637,2026-07-18,824169,BAL,HOU,3,0,0,0,3,0
687859,2026-07-18,824331,COL,COL,4,0,1,0,3,0
687952,2026-07-18,824169,BAL,HOU,5,0,1,0,4,0
689414,2026-07-18,823763,MIA,MIL,4,0,3,0,1,0
690984,2026-07-18,824412,CLE,CLE,3,0,0,0,3,0
690993,2026-07-18,824008,DET,LAA,5,0,1,0,4,0
691016,2026-07-18,824979,ATH,ATH,5,1,1,0,4,1
691019,2026-07-18,822790,CWS,TOR,3,0,0,0,3,0
691023,2026-07-18,825059,STL,AZ,4,0,0,0,4,0
691026,2026-07-18,825059,STL,AZ,4,0,0,0,4,0
691406,2026-07-18,824738,TB,BOS,4,0,3,0,1,0
691594,2026-07-18,823763,MIA,MIL,4,0,3,0,1,0
691718,2026-07-18,824657,CHC,CHC,5,0,1,0,4,0
691723,2026-07-18,824169,BAL,HOU,1,0,1,0,0,0
691740,2026-07-18,823116,SF,SEA,4,0,1,0,3,0
691788,2026-07-18,823763,MIA,MIL,4,0,2,0,2,0
693304,2026-07-18,824412,PIT,CLE,4,0,2,0,2,0
693304,2026-07-18,824414,PIT,CLE,4,1,0,0,4,1
693307,2026-07-18,824008,DET,LAA,5,0,1,0,4,0
694192,2026-07-18,823763,MIL,MIL,5,0,1,0,4,0
694203,2026-07-18,824008,LAA,LAA,4,0,2,0,2,0
694212,2026-07-18,824169,BAL,HOU,5,0,1,0,4,0
694249,2026-07-18,824331,COL,COL,5,0,1,0,4,0
694374,2026-07-18,825059,AZ,AZ,4,0,0,0,4,0
694378,2026-07-18,824412,PIT,CLE,1,0,0,0,1,0
694378,2026-07-18,824414,PIT,CLE,4,1,0,0,4,1
694384,2026-07-18,824008,LAA,LAA,4,0,3,0,1,0
694497,2026-07-18,824899,TEX,ATL,5,1,2,0,3,1
694671,2026-07-18,824899,TEX,ATL,5,0,1,0,4,0
695490,2026-07-18,824331,CIN,COL,2,0,0,0,2,0
695506,2026-07-18,824088,KC,KC,4,0,0,0,4,0
695578,2026-07-18,824979,WSH,ATH,4,0,0,0,4,0
695600,2026-07-18,824088,KC,KC,5,0,0,0,5,0
695657,2026-07-18,822790,CWS,TOR,4,0,0,0,4,0
695731,2026-07-18,822790,CWS,TOR,3,0,0,0,3,0
695734,2026-07-18,824979,WSH,ATH,4,0,1,0,3,0
696135,2026-07-18,824412,CLE,CLE,2,0,1,0,1,0
696135,2026-07-18,824414,CLE,CLE,4,0,0,0,4,0
699013,2026-07-18,824412,PIT,CLE,4,0,2,0,2,0
699013,2026-07-18,824414,PIT,CLE,4,1,0,0,4,1
699393,2026-07-18,824657,CHC,CHC,4,0,0,0,4,0
699625,2026-07-18,825059,STL,AZ,1,1,0,0,1,1
700932,2026-07-18,824412,CLE,CLE,2,0,1,0,1,0
700932,2026-07-18,824414,CLE,CLE,4,0,0,0,4,0
701162,2026-07-18,824008,DET,LAA,1,0,0,0,1,0
701305,2026-07-18,824169,HOU,HOU,5,0,3,0,2,0
701358,2026-07-18,824169,HOU,HOU,5,0,3,0,2,0
701398,2026-07-18,824331,CIN,COL,4,0,1,0,3,0
701538,2026-07-18,824088,SD,KC,4,0,1,0,3,0
701675,2026-07-18,825059,STL,AZ,4,0,0,0,4,0
701807,2026-07-18,823441,NYM,PHI,4,0,2,0,2,0
702176,2026-07-18,824657,MIN,CHC,1,0,0,0,1,0
702222,2026-07-18,823441,PHI,PHI,1,0,0,0,1,0
702284,2026-07-18,823116,SEA,SEA,4,1,1,0,3,1
702332,2026-07-18,824738,BOS,BOS,4,0,2,0,2,0
702616,2026-07-18,824169,BAL,HOU,3,0,0,0,3,0
800050,2026-07-18,824412,CLE,CLE,4,0,2,0,2,0
800050,2026-07-18,824414,CLE,CLE,4,0,0,0,4,0
800325,2026-07-18,823763,MIL,MIL,5,0,0,0,5,0
802139,2026-07-18,825059,STL,AZ,5,0,0,0,5,0
802415,2026-07-18,824738,TB,BOS,4,0,3,0,1,0
803011,2026-07-18,822790,CWS,TOR,4,0,0,0,4,0
804668,2026-07-18,824412,PIT,CLE,4,0,2,0,2,0
805347,2026-07-18,824899,ATL,ATL,4,0,3,0,1,0
805367,2026-07-18,822790,CWS,TOR,3,0,0,0,3,0
805779,2026-07-18,824979,ATH,ATH,6,1,0,0,6,1
805808,2026-07-18,824008,DET,LAA,5,0,1,0,4,0
805811,2026-07-18,823116,SF,SEA,5,0,2,0,3,0
805999,2026-07-18,823441,NYM,PHI,3,0,3,0,0,0
806068,2026-07-18,823116,SEA,SEA,5,0,2,0,3,0
806198,2026-07-18,823763,MIL,MIL,5,0,0,0,5,0
807712,2026-07-18,824657,MIN,CHC,3,0,2,0,1,0
807799,2026-07-18,824738,BOS,BOS,1,0,0,0,1,0
808959,2026-07-18,822790,CWS,TOR,4,0,0,0,4,0
808982,2026-07-18,823116,SF,SEA,4,0,0,0,4,0
810938,2026-07-18,824738,TB,BOS,4,0,2,0,2,0
811965,2026-07-18,824979,ATH,ATH,5,0,0,0,5,0
814439,2026-07-18,825059,AZ,AZ,3,0,0,0,3,0
828599,2026-07-18,824169,HOU,HOU,4,0,3,0,1,0
500743,2026-07-19,823521,LAD,NYY,2,0,1,0,1,0
502671,2026-07-19,823521,NYY,NYY,4,0,2,0,2,0
514888,2026-07-19,824168,HOU,HOU,4,1,0,0,4,1
518692,2026-07-19,823521,LAD,NYY,4,0,2,0,2,0
518692,2026-07-19,823523,LAD,NYY,5,0,1,0,4,0
521692,2026-07-19,824086,KC,KC,4,0,0,0,4,0
543309,2026-07-19,824897,TEX,ATL,4,0,2,0,2,0
543760,2026-07-19,823439,NYM,PHI,5,0,1,0,4,0
545341,2026-07-19,822786,CWS,TOR,3,0,0,0,3,0
545361,2026-07-19,824007,LAA,LAA,5,0,0,0,5,0
547180,2026-07-19,823439,PHI,PHI,4,0,0,0,4,0
553993,2026-07-19,824330,CIN,COL,4,0,0,0,4,0
571448,2026-07-19,825057,AZ,AZ,4,1,0,0,4,1
571912,2026-07-19,824086,KC,KC,4,0,1,0,3,0
571970,2026-07-19,823521,LAD,NYY,3,0,1,0,2,0
571970,2026-07-19,823523,LAD,NYY,5,0,1,0,4,0
575929,2026-07-19,824739,BOS,BOS,4,1,3,1,1,0
592518,2026-07-19,824086,SD,KC,5,0,4,0,1,0
592626,2026-07-19,824897,TEX,ATL,4,0,1,0,3,0
592663,2026-07-19,823439,PHI,PHI,4,0,2,0,2,0
592885,2026-07-19,823764,MIL,MIL,4,0,0,0,4,0
593428,2026-07-19,824086,SD,KC,5,0,3,0,2,0
596019,2026-07-19,823439,NYM,PHI,5,1,0,0,5,1
596142,2026-07-19,823764,MIL,MIL,3,0,1,0,2,0
596146,2026-07-19,825057,AZ,AZ,5,0,0,0,5,0
605137,2026-07-19,824653,MIN,CHC,4,0,3,0,1,0
605141,2026-07-19,823521,LAD,NYY,4,0,2,0,2,0
605141,2026-07-19,823523,LAD,NYY,5,0,1,0,4,0
605170,2026-07-19,824653,MIN,CHC,4,0,3,0,1,0
606192,2026-07-19,823521,LAD,NYY,3,0,1,0,2,0
