player_id,name,so,pa
663330,Jahmai Jones,51,161
663611,Nick Madrigal,3,63
663616,Trevor Larnach,79,433
663647,Ke'Bryan Hayes,48,227
663656,Kyle Tucker,102,588
663743,Nick Fortes,38,304
663886,Tyler Stephenson,119,440
663968,Jake Mangum,86,455
664034,Ty France,98,456
664040,Brandon Lowe,179,617
664728,Kyle Isbel,66,298
664761,Alec Bohm,84,588
664774,LaMonte Wade Jr.,33,132
664954,Brett Sullivan,37,222
664983,Jake McCarthy,88,555
665019,Kody Clemens,123,548
665161,Jeremy Peña,102,438
665487,Fernando Tatis Jr.,122,664
665506,Cristian Pache,4,8
665561,Rafael Marchán,15,95
665742,Juan Soto,60,435
665833,Oneil Cruz,132,388
666018,Jonathan Aranda,150,634
666023,Freddy Fermin,54,255
666126,Carlos Cortes,59,362
666139,Josh Lowe,92,315
666152,David Hamilton,80,364
666160,Mickey Moniak,113,412
666182,Bo Bichette,118,649
666310,Bo Naylor,23,94
666624,Christopher Morel,34,100
667472,Dane Myers,76,316
668670,Jake Rogers,49,167
668709,JJ Bleday,114,512
668723,Ryan Vilade,57,246
668804,Bryan Reynolds,155,662
668885,Austin Martin,64,350
668901,Mark Vientos,65,271
668904,Royce Lewis,115,471
668930,Brice Turang,156,640
668939,Adley Rutschman,61,379
668942,Josh Rojas,16,108
668952,Ryan Kreidler,57,251
669003,Garrett Mitchell,153,492
669016,Brandon Marsh,133,540
669127,Shea Langeliers,98,428
669134,Luis Campusano,49,228
669242,Tommy Edman,60,295
669257,Will Smith,41,249
669392,Samad Taylor,38,143
669394,Jake Burger,156,579
669397,Nick Allen,30,153
669707,Jared Triolo,68,349
669720,Austin Hays,25,93
669743,Alex Call,35,189
670032,Nicky Lopez,40,245
670231,John Rave,29,131
670541,Yordan Alvarez,115,647
670623,Isaac Paredes,84,615
670770,TJ Friedl,62,269
671732,Lawrence Butler,131,495
671976,Tristan Peters,86,470
672016,Denzel Clarke,26,74
672580,Maikel Garcia,48,313
672613,Eliezer Alfonzo,3,28
672724,Oswald Peraza,106,356
673237,Yainer Diaz,51,320
673962,Josh Jung,73,414
675961,Alika Williams,47,211
676356,Jonny DeLuca,65,329
676369,Nelson Velázquez,36,108
676439,Hunter Feduccia,57,234
676724,Jared Young,63,340
677347,Kyren Paris,8,18
677649,Ezequiel Duran,130,557
677800,Wilyer Abreu,130,644
677943,Will Banfield,3,11
677951,Bobby Witt Jr.,102,590
678246,Miguel Vargas,119,662
678489,Jorge Barrosa,45,169
678662,Ezequiel Tovar,122,479
679529,Spencer Torkelson,180,575
679822,Justin Foscue,59,235
679845,Nick Loftin,70,404
680574,Matt McLain,130,465
680664,Eduardo Valencia,26,105
680700,Richie Palacios,64,373
680776,Jarren Duran,162,582
680777,Ryan Jeffers,60,343
680779,Henry Davis,58,283
680869,Zack Gelof,99,393
681082,Bryson Stott,97,567
681198,TJ Rumfield,81,597
681393,Connor Norby,101,350
681508,Mickey Gasper,31,206
681987,Nate Eaton,13,46
682626,Francisco Alvarez,121,392
682668,Luisangel Acuña,41,214
682829,Elly De La Cruz,162,593
682877,Juan Brito,22,91
682927,Ronny Simon,5,40
682985,Riley Greene,147,553
683021,Michael Stefanic,3,21
683146,Brett Baty,119,445
683227,Cody Freeman,14,93
683734,Andrew Vaughn,51,321
683748,Victor Mesa Jr.,45,230
685133,Wade Meckler,57,294
686217,Sal Frelick,38,363
686469,Vinnie Pasquantino,71,446
686475,Tyler Tolbert,28,140
686555,Isaac Collins,110,495
686668,Brenton Doyle,65,195
686681,Michael Massey,69,414
686765,Nick Sogard,46,235
686797,Brooks Lee,97,587
687093,Vaughn Grissom,81,431
687263,Zach Neto,200,657
687401,Joey Ortiz,73,386
687462,Spencer Horwitz,67,425
687597,Jordan Beck,48,164
687749,Jase Bowen,36,96
687859,Troy Johnston,79,433
687957,Dustin Harris,13,107
689414,Liam Hicks,51,522
690924,Braxton Fulford,33,83
690976,Alex Freeland,74,262
690993,Colt Keith,82,417
691019,Kyle Teel,41,108
691181,Emmanuel Rodriguez,5,20
691182,Adael Amador,10,67
691406,Junior Caminero,121,659
691720,Kyle Karros,88,437
691728,Zac Veen,23,61
691777,Max Muncy,90,283
693304,Nick Gonzales,92,576
693307,Dillon Dingler,133,579
694192,Jackson Chourio,124,534
694203,Denzer Guzman,70,265
694208,Moisés Ballesteros,72,317
694249,Cole Carrigg,78,331
694378,Jacob Gonzalez,42,219
694388,Joey Loperfido,32,121
694497,Evan Carter,107,427
694671,Wyatt Langford,97,429
695257,Billy Cook,20,53
695506,Jac Caglianone,138,519
695600,Carter Jensen,159,567
695657,Colson Montgomery,211,604
695681,Christian Moore,38,115
695720,Tommy White,28,171
695731,Braden Montgomery,67,332
696030,Alejandro Osuna,33,221
696100,Hunter Goodman,170,535
699115,Carlos Jorge,7,20
699302,Héctor Rodríguez,32,124
701162,Ben Malgeri,33,118
701350,Roman Anthony,56,205
701358,Cam Smith,133,530
701398,Sal Stewart,143,657
701538,Jackson Merrill,148,628
701678,Hao-Yu Lee,78,321
701807,Carson Benge,134,609
702222,Justin Crawford,75,436
702332,Caleb Durbin,76,550
703492,Nick Morabito,10,34
703601,Max Clark,35,167
703607,Henry Bolte,122,428
800325,Luis Lara,40,184
800543,Josue De Paula,2,20
802415,Chandler Simpson,46,580
803011,Sam Antonacci,81,524
804606,Konnor Griffin,76,295
804668,Rafael Flores Jr.,38,135
805346,Ben Ross,3,6
805367,Chase Meidroth,135,613
805805,Walker Jenkins,16,53
805808,Kevin McGonigle,90,663
805999,A.J. Ewing,114,454
806198,Cooper Pratt,42,236
806956,Ethan Salas,7,21
807712,Luke Keaschall,82,580
807726,John Peck,10,50
808959,Munetaka Murakami,181,508
814430,Brett Callahan,22,62
823550,Sung-Mun Song,28,145
