player_id,name,so,pa
677951,Bobby Witt Jr.,84,481
678218,Brandon Valenzuela,62,229
678246,Miguel Vargas,97,547
678391,Jorbit Vivas,38,271
678545,Osleivis Basabe,10,64
679822,Justin Foscue,43,168
679845,Nick Loftin,49,315
680574,Matt McLain,104,380
680700,Richie Palacios,57,311
680716,Jonathan Ornelas,11,22
680757,Steven Kwan,49,481
680869,Zack Gelof,70,285
680977,Brendan Donovan,23,149
681047,Christian Franklin,7,28
681297,Colton Cowser,91,301
681807,David Fry,51,168
682657,Angel Martínez,71,314
682668,Luisangel Acuña,39,199
682674,Victor Bericoto,22,78
682829,Elly De La Cruz,132,482
682928,CJ Abrams,124,534
682987,Spencer Jones,61,163
683002,Gunnar Henderson,126,571
683083,Nasim Nuñez,85,416
683227,Cody Freeman,7,30
683734,Andrew Vaughn,40,265
683766,Christian Koss,23,90
683953,Travis Bazzana,88,397
685133,Wade Meckler,49,225
686469,Vinnie Pasquantino,60,349
686475,Tyler Tolbert,19,111
686527,Dominic Canzone,79,381
686555,Isaac Collins,93,418
686611,Dylan Crews,73,307
686668,Brenton Doyle,49,161
686681,Michael Massey,62,352
686780,Pedro Pagés,49,184
686948,Drake Baldwin,94,462
687093,Vaughn Grissom,60,323
687231,Darell Hernaiz,24,140
687263,Zach Neto,172,548
687401,Joey Ortiz,58,312
687551,Drew Gilbert,51,303
687605,Andrew Pinckney,3,14
687637,Dylan Beavers,63,237
687952,Christian Encarnacion-Strand,23,93
689414,Liam Hicks,43,460
690984,Petey Halpin,28,135
691011,Drew Romo,43,176
691023,Jordan Walker,128,530
691026,Masyn Winn,104,489
691406,Junior Caminero,103,551
691458,Blaze Jordan,27,177
691723,Coby Mayo,108,331
691777,Max Muncy,71,215
691781,Brady House,72,249
694192,Jackson Chourio,103,420
694197,Angel Genao,3,46
694203,Denzer Guzman,49,193
694208,Moisés Ballesteros,48,230
694212,Samuel Basallo,83,315
694384,Nolan Schanuel,58,442
694497,Evan Carter,87,361
694671,Wyatt Langford,73,320
694673,Abimelec Ortiz,11,49
695491,Joshua Báez,7,25
695506,Jac Caglianone,118,461
695600,Carter Jensen,137,472
695657,Colson Montgomery,166,503
695670,Harry Ford,18,60
695720,Tommy White,18,113
695731,Braden Montgomery,54,244
695734,Daylen Lile,99,521
696285,Jacob Young,65,382
699302,Héctor Rodríguez,8,34
699625,Jimmy Crooks,43,132
700250,Ben Rice,131,518
700652,Kenny Piper,0,5
701358,Cam Smith,111,452
701398,Sal Stewart,120,548
701675,Nathan Church,67,352
701852,Drew Cavanaugh,21,94
702284,Cole Young,86,510
702616,Jackson Holliday,61,259
703520,Brett Bateman,10,51
703607,Henry Bolte,84,313
800050,Chase DeLauter,64,453
800325,Luis Lara,20,108
801126,Brock Rodden,8,21
802139,JJ Wetherholt,87,552
802415,Chandler Simpson,41,477
803011,Sam Antonacci,67,425
805347,Jim Jarvis,22,121
805367,Chase Meidroth,116,510
805779,Jacob Wilson,39,337
805811,Bryce Eldridge,91,339
806146,George Lombard Jr.,11,50
806198,Cooper Pratt,33,163
806367,Turner Hill,2,9
807727,Charles McAdoo,12,52
808959,Munetaka Murakami,131,398
808982,Jung Hoo Lee,47,468
813841,Jonah Cox,21,42
