game_id,date,away_f5,home_f5,f5_home_win
746271,2024-08-24,2,1,0
746756,2024-08-24,9,3,0
747077,2024-08-24,2,1,0
745377,2024-08-24,5,1,0
746108,2024-08-24,5,6,1
747078,2024-08-25,1,0,0
746918,2024-08-25,3,4,1
745459,2024-08-25,0,2,1
745706,2024-08-25,3,4,1
744892,2024-08-25,1,2,1
746595,2024-08-25,1,2,1
746023,2024-08-25,1,3,1
745863,2024-08-25,1,1,
746263,2024-08-25,3,2,0
746754,2024-08-25,5,3,0
745618,2024-08-25,2,4,1
745376,2024-08-25,1,0,0
745212,2024-08-25,2,2,
746106,2024-08-25,0,1,1
746994,2024-08-25,3,3,
746628,2024-08-26,3,2,0
746596,2024-08-26,5,4,0
746942,2024-08-26,0,0,
745458,2024-08-26,3,2,0
745538,2024-08-26,2,1,0
744813,2024-08-26,2,0,0
746915,2024-08-26,5,1,0
745865,2024-08-26,9,3,0
745133,2024-08-26,7,2,0
746753,2024-08-26,1,2,1
746513,2024-08-26,2,2,
745215,2024-08-26,1,5,1
746429,2024-08-27,2,3,1
746594,2024-08-27,2,1,0
746671,2024-08-27,0,1,1
745461,2024-08-27,9,2,0
745540,2024-08-27,0,4,1
744811,2024-08-27,0,3,1
746916,2024-08-27,1,6,1
745864,2024-08-27,4,0,0
745132,2024-08-27,4,5,1
746755,2024-08-27,1,1,
745946,2024-08-27,3,2,0
746510,2024-08-27,2,6,1
747162,2024-08-27,8,0,0
745213,2024-08-27,0,0,
746105,2024-08-27,3,2,0
745452,2024-08-28,3,10,1
746589,2024-08-28,3,2,0
745541,2024-08-28,6,0,0
745211,2024-08-28,1,5,1
746755,2024-08-28,1,1,
746430,2024-08-28,0,3,1
746672,2024-08-28,2,0,0
744809,2024-08-28,2,5,1
746913,2024-08-28,0,1,1
745866,2024-08-28,1,0,0
745134,2024-08-28,2,3,1
746752,2024-08-28,3,3,
745943,2024-08-28,0,5,1
746512,2024-08-28,2,3,1
747161,2024-08-28,4,4,
746103,2024-08-28,4,6,1
746432,2024-08-29,3,0,0
746748,2024-08-29,1,0,0
745945,2024-08-29,0,6,1
745135,2024-08-29,1,2,1
746514,2024-08-29,8,6,0
747159,2024-08-29,1,2,1
746670,2024-08-29,6,4,0
745531,2024-08-29,3,0,0
746914,2024-08-29,1,0,0
746352,2024-08-29,0,2,1
746102,2024-08-29,3,5,1
746730,2024-08-30,4,4,
746665,2024-08-30,1,0,0
746433,2024-08-30,3,0,0
745533,2024-08-30,4,1,0
744810,2024-08-30,7,3,0
745052,2024-08-30,10,4,0
745700,2024-08-30,2,4,1
746593,2024-08-30,6,8,1
744969,2024-08-30,4,1,0
746353,2024-08-30,0,1,1
745862,2024-08-30,0,2,1
746749,2024-08-30,4,1,0
746511,2024-08-30,3,2,0
746184,2024-08-30,7,4,0
747156,2024-08-30,5,5,
745299,2024-08-30,0,0,
745699,2024-08-31,4,1,0
744808,2024-08-31,4,3,0
745050,2024-08-31,2,9,1
746424,2024-08-31,1,2,1
746590,2024-08-31,1,0,0
744971,2024-08-31,1,2,1
746348,2024-08-31,0,0,
745859,2024-08-31,11,0,0
746751,2024-08-31,4,2,0
745532,2024-08-31,0,1,1
746667,2024-08-31,3,2,0
746507,2024-08-31,5,5,
747158,2024-08-31,6,5,0
745296,2024-08-31,2,1,0
746182,2024-08-31,4,1,0
746669,2024-09-01,3,3,
744806,2024-09-01,4,1,0
745701,2024-09-01,7,5,0
746426,2024-09-01,1,2,1
746592,2024-09-01,0,3,1
745048,2024-09-01,3,0,0
746347,2024-09-01,0,3,1
745861,2024-09-01,1,0,0
746750,2024-09-01,1,0,0
744970,2024-09-01,1,2,1
746505,2024-09-01,5,0,0
745292,2024-09-01,4,5,1
746183,2024-09-01,2,3,1
747157,2024-09-01,1,9,1
745536,2024-09-01,2,0,0
745947,2024-09-02,2,5,1
746992,2024-09-02,2,5,1
746668,2024-09-02,2,5,1
746265,2024-09-02,2,1,0
747155,2024-09-02,3,1,0
745373,2024-09-02,0,1,1
745046,2024-09-02,4,3,0
745619,2024-09-02,3,4,1
745779,2024-09-02,1,4,1
746833,2024-09-02,0,3,1
744972,2024-09-02,2,1,0
746991,2024-09-03,0,9,1
746020,2024-09-03,4,1,0
745047,2024-09-03,1,2,1
744891,2024-09-03,4,6,1
745778,2024-09-03,1,2,1
747079,2024-09-03,0,2,1
746264,2024-09-03,2,0,0
746834,2024-09-03,2,0,0
745944,2024-09-03,3,3,
744968,2024-09-03,0,1,1
746185,2024-09-03,2,2,
745615,2024-09-03,2,2,
745293,2024-09-03,7,1,0
744887,2024-09-04,3,2,0
746990,2024-09-04,6,1,0
746666,2024-09-04,1,12,1
746019,2024-09-04,0,0,
745045,2024-09-04,0,8,1
745776,2024-09-04,3,4,1
747075,2024-09-04,2,4,1
746262,2024-09-04,1,4,1
746835,2024-09-04,0,9,1
745938,2024-09-04,2,0,0
744964,2024-09-04,2,5,1
746178,2024-09-04,0,7,1
745370,2024-09-04,5,5,
745614,2024-09-04,5,1,0
745290,2024-09-04,3,0,0
746664,2024-09-05,0,0,
745042,2024-09-05,4,2,0
745612,2024-09-05,4,2,0
745289,2024-09-05,2,2,
745451,2024-09-05,3,6,1
746021,2024-09-05,1,0,0
747073,2024-09-05,1,1,
744966,2024-09-05,1,3,1
745369,2024-09-05,0,3,1
746832,2024-09-06,3,0,0
745941,2024-09-06,0,1,1
746993,2024-09-06,0,1,1
745777,2024-09-06,2,2,
746912,2024-09-06,1,1,
746016,2024-09-06,10,1,0
747074,2024-09-06,1,3,1
744967,2024-09-06,2,0,0
746343,2024-09-06,0,4,1
746257,2024-09-06,0,4,1
745131,2024-09-06,1,0,0
745611,2024-09-06,1,1,
745371,2024-09-06,0,4,1
746104,2024-09-06,0,0,
745455,2024-09-07,2,0,0
745456,2024-09-07,2,4,1
746829,2024-09-07,1,0,0
746986,2024-09-07,2,0,0
745613,2024-09-07,0,1,1
746344,2024-09-07,3,5,1
745775,2024-09-07,0,0,
746018,2024-09-07,3,5,1
744963,2024-09-07,2,2,
745942,2024-09-07,1,5,1
745125,2024-09-07,0,0,
746259,2024-09-07,2,0,0
746911,2024-09-07,2,7,1
747076,2024-09-07,6,1,0
745372,2024-09-07,4,3,0
746099,2024-09-07,2,7,1
746989,2024-09-08,0,0,
745453,2024-09-08,2,6,1
747072,2024-09-08,0,1,1
746910,2024-09-08,0,1,1
745774,2024-09-08,0,0,
746017,2024-09-08,0,10,1
746258,2024-09-08,0,2,1
745940,2024-09-08,4,1,0
745128,2024-09-08,9,2,0
746827,2024-09-08,1,2,1
744965,2024-09-08,3,5,1
745616,2024-09-08,3,0,0
746098,2024-09-08,0,2,1
745368,2024-09-08,6,1,0
746345,2024-09-08,9,5,0
745534,2024-09-09,0,0,
747090,2024-09-09,1,0,0
745454,2024-09-09,1,3,1
745698,2024-09-09,3,3,
744888,2024-09-09,1,0,0
746909,2024-09-09,2,4,1
745860,2024-09-09,4,2,0
746746,2024-09-09,5,0,0
746101,2024-09-09,4,2,0
746428,2024-09-10,0,5,1
745535,2024-09-10,3,4,1
745446,2024-09-10,1,6,1
744807,2024-09-10,8,0,0
745694,2024-09-10,3,0,0
744886,2024-09-10,1,5,1
746907,2024-09-10,3,1,0
745856,2024-09-10,4,8,1
746747,2024-09-10,1,0,0
745126,2024-09-10,3,0,0
746346,2024-09-10,2,0,0
745210,2024-09-10,3,2,0
747152,2024-09-10,0,4,1
745291,2024-09-10,2,1,0
746097,2024-09-10,1,3,1
745450,2024-09-11,0,3,1
746745,2024-09-11,5,4,0
744881,2024-09-11,0,1,1
747154,2024-09-11,4,11,1
746425,2024-09-11,4,7,1
745525,2024-09-11,1,2,1
744804,2024-09-11,0,4,1
745697,2024-09-11,1,0,0
746908,2024-09-11,1,2,1
745857,2024-09-11,2,4,1
745127,2024-09-11,1,1,
746342,2024-09-11,2,3,1
745214,2024-09-11,0,3,1
745285,2024-09-11,1,10,1
746100,2024-09-11,7,7,
746427,2024-09-12,1,2,1
745129,2024-09-12,0,1,1
746337,2024-09-12,0,2,1
744805,2024-09-12,2,3,1
746591,2024-09-12,3,2,0
745695,2024-09-12,1,1,
745208,2024-09-12,1,4,1
745288,2024-09-12,0,0,
746423,2024-09-13,0,1,1
745447,2024-09-13,7,0,0
745529,2024-09-13,6,0,0
744800,2024-09-13,1,2,1
745696,2024-09-13,0,0,
744882,2024-09-13,2,3,1
746586,2024-09-13,3,0,0
747069,2024-09-13,2,5,1
746744,2024-09-13,2,0,0
745855,2024-09-13,1,1,
746509,2024-09-13,2,4,1
746181,2024-09-13,4,3,0
747153,2024-09-13,2,1,0
745207,2024-09-13,3,0,0
745286,2024-09-13,4,0,0
745448,2024-09-14,3,1,0
745689,2024-09-14,7,1,0
744884,2024-09-14,1,1,
745528,2024-09-14,4,1,0
744803,2024-09-14,1,2,1
746422,2024-09-14,1,0,0
746584,2024-09-14,0,1,1
745858,2024-09-14,10,1,0
746740,2024-09-14,0,3,1
747070,2024-09-14,1,4,1
746508,2024-09-14,2,0,0
747148,2024-09-14,12,0,0
745284,2024-09-14,2,0,0
746177,2024-09-14,4,2,0
745209,2024-09-14,4,4,
746419,2024-09-15,0,2,1
745852,2024-09-15,2,1,0
745449,2024-09-15,2,4,1
745530,2024-09-15,0,0,
744801,2024-09-15,1,3,1
745693,2024-09-15,2,4,1
744883,2024-09-15,1,2,1
746585,2024-09-15,0,2,1
746741,2024-09-15,2,3,1
746506,2024-09-15,2,1,0
745287,2024-09-15,0,0,
746180,2024-09-15,5,0,0
745206,2024-09-15,0,3,1
747151,2024-09-15,3,5,1
747071,2024-09-15,1,2,1
746588,2024-09-16,3,1,0
745773,2024-09-16,1,0,0
747067,2024-09-16,3,0,0
746260,2024-09-16,4,6,1
746828,2024-09-16,2,9,1
745939,2024-09-16,1,3,1
745130,2024-09-16,0,1,1
746502,2024-09-16,2,1,0
746179,2024-09-16,7,2,0
745367,2024-09-16,0,2,1
746987,2024-09-17,4,0,0
746587,2024-09-17,2,1,0
746659,2024-09-17,5,2,0
746015,2024-09-17,6,7,1
745044,2024-09-17,2,5,1
745772,2024-09-17,1,6,1
746261,2024-09-17,1,1,
746830,2024-09-17,4,2,0
745935,2024-09-17,1,1,
745122,2024-09-17,1,2,1
744961,2024-09-17,7,7,
746503,2024-09-17,1,3,1
746176,2024-09-17,0,3,1
745366,2024-09-17,2,0,0
745205,2024-09-17,7,1,0
746831,2024-09-18,1,3,1
746500,2024-09-18,6,2,0
746172,2024-09-18,1,0,0
746988,2024-09-18,4,2,0
745365,2024-09-18,0,0,
746582,2024-09-18,2,1,0
746662,2024-09-18,1,0,0
746014,2024-09-18,6,0,0
745040,2024-09-18,0,1,1
745771,2024-09-18,0,9,1
746254,2024-09-18,4,1,0
745933,2024-09-18,1,1,
745121,2024-09-18,2,4,1
744959,2024-09-18,0,0,
745199,2024-09-18,1,0,0
746985,2024-09-19,2,3,1
746579,2024-09-19,2,1,0
746663,2024-09-19,8,2,0
744962,2024-09-19,2,0,0
745204,2024-09-19,2,3,1
746011,2024-09-19,7,3,0
745041,2024-09-19,0,1,1
745120,2024-09-19,1,1,
745769,2024-09-19,3,9,1
745937,2024-09-19,3,0,0
746823,2024-09-19,3,5,1
746341,2024-09-19,1,1,
746824,2024-09-20,0,1,1
746661,2024-09-20,0,8,1
745043,2024-09-20,0,0,
746984,2024-09-20,0,5,1
746905,2024-09-20,0,1,1
745770,2024-09-20,8,2,0
746013,2024-09-20,2,4,1
744960,2024-09-20,4,2,0
746340,2024-09-20,6,8,1
746256,2024-09-20,1,0,0
745934,2024-09-20,4,4,
745123,2024-09-20,3,1,0
745364,2024-09-20,0,0,
745606,2024-09-20,1,1,
746094,2024-09-20,2,3,1
746660,2024-09-21,0,6,1
746826,2024-09-21,1,0,0
746983,2024-09-21,2,1,0
745038,2024-09-21,1,3,1
745768,2024-09-21,2,2,
746012,2024-09-21,2,1,0
746255,2024-09-21,3,0,0
744958,2024-09-21,2,2,
746338,2024-09-21,2,8,1
745936,2024-09-21,3,0,0
745124,2024-09-21,1,2,1
745360,2024-09-21,0,4,1
745610,2024-09-21,6,0,0
746096,2024-09-21,4,3,0
746903,2024-09-22,1,8,1
746906,2024-09-22,2,3,1
746657,2024-09-22,2,0,0
746982,2024-09-22,3,3,
745036,2024-09-22,1,0,0
746010,2024-09-22,3,2,0
746339,2024-09-22,0,4,1
746253,2024-09-22,2,0,0
745929,2024-09-22,8,3,0
745118,2024-09-22,0,0,
746825,2024-09-22,0,5,1
744955,2024-09-22,2,0,0
745608,2024-09-22,5,2,0
746092,2024-09-22,4,1,0
745358,2024-09-22,1,1,
745767,2024-09-22,1,1,
745527,2024-09-23,0,5,1
744885,2024-09-23,3,0,0
746334,2024-09-23,1,0,0
747150,2024-09-23,5,2,0
746421,2024-09-24,0,2,1
746581,2024-09-24,1,4,1
745526,2024-09-24,6,2,0
745441,2024-09-24,4,2,0
744802,2024-09-24,0,0,
745688,2024-09-24,2,1,0
744876,2024-09-24,0,3,1
747068,2024-09-24,0,5,1
746743,2024-09-24,0,0,
745851,2024-09-24,4,1,0
746336,2024-09-24,3,4,1
746504,2024-09-24,2,3,1
747149,2024-09-24,10,0,0
745605,2024-09-24,3,3,
746093,2024-09-24,4,1,0
746331,2024-09-25,0,1,1
745521,2024-09-25,4,8,1
746583,2024-09-25,0,2,1
746420,2024-09-25,1,3,1
745442,2024-09-25,1,2,1
744795,2024-09-25,1,0,0
745690,2024-09-25,8,3,0
744877,2024-09-25,0,4,1
746742,2024-09-25,2,3,1
745854,2024-09-25,3,3,
746501,2024-09-25,4,1,0
747144,2024-09-25,1,5,1
745607,2024-09-25,5,1,0
746095,2024-09-25,3,3,
745443,2024-09-26,3,0,0
744796,2024-09-26,4,4,
746415,2024-09-26,3,0,0
746738,2024-09-26,0,7,1
746495,2024-09-26,6,5,0
745609,2024-09-26,0,3,1
745691,2024-09-26,0,1,1
745853,2024-09-26,4,0,0
746088,2024-09-26,1,0,0
746822,2024-09-27,0,1,1
746417,2024-09-27,0,2,1
744797,2024-09-27,0,7,1
745692,2024-09-27,0,2,1
744879,2024-09-27,9,4,0
746580,2024-09-27,5,0,0
746904,2024-09-27,0,0,
747065,2024-09-27,0,2,1
746494,2024-09-27,6,2,0
745847,2024-09-27,2,0,0
745930,2024-09-27,2,6,1
746173,2024-09-27,4,2,0
747145,2024-09-27,5,2,0
745202,2024-09-27,0,2,1
745280,2024-09-27,6,3,0
745685,2024-09-28,4,1,0
746414,2024-09-28,1,0,0
746819,2024-09-28,0,0,
744878,2024-09-28,2,1,0
745281,2024-09-28,2,4,1
744799,2024-09-28,0,0,
746902,2024-09-28,6,1,0
746578,2024-09-28,4,3,0
745849,2024-09-28,8,0,0
745931,2024-09-28,0,2,1
747066,2024-09-28,1,1,
746499,2024-09-28,8,2,0
747146,2024-09-28,0,0,
746171,2024-09-28,2,7,1
745203,2024-09-28,2,3,1
745282,2024-09-29,3,0,0
746901,2024-09-29,1,3,1
744798,2024-09-29,6,3,0
745686,2024-09-29,4,4,
746174,2024-09-29,1,0,0
744880,2024-09-29,2,0,0
746496,2024-09-29,0,1,1
747147,2024-09-29,1,7,1
745201,2024-09-29,0,6,1
745846,2024-09-29,3,2,0
746416,2024-09-29,5,4,0
745932,2024-09-29,4,0,0
746820,2024-09-29,0,0,
747061,2024-09-29,4,2,0
778563,2025-03-18,3,1,0
778870,2025-03-18,0,5,1
779025,2025-03-18,1,0,0
779062,2025-03-18,3,1,0
779043,2025-03-18,0,2,1
778812,2025-03-18,0,1,1
779001,2025-03-18,3,6,1
778716,2025-03-18,4,2,0
779119,2025-03-18,0,7,1
778979,2025-03-18,1,3,1
778921,2025-03-18,2,5,1
778783,2025-03-18,1,3,1
778564,2025-03-19,6,3,0
778768,2025-03-19,3,2,0
779058,2025-03-19,1,6,1
778964,2025-03-19,2,3,1
778900,2025-03-19,6,0,0
778813,2025-03-19,3,3,
779150,2025-03-19,1,1,
778782,2025-03-19,0,1,1
779002,2025-03-19,1,3,1
779088,2025-03-19,4,0,0
778715,2025-03-19,4,0,0
779042,2025-03-19,0,0,
778917,2025-03-19,1,1,
778557,2025-03-27,1,2,1
778556,2025-03-27,6,2,0
778553,2025-03-27,2,2,
778555,2025-03-27,0,1,1
778558,2025-03-27,2,3,1
778559,2025-03-27,0,3,1
778561,2025-03-27,2,3,1
778545,2025-03-27,4,3,0
778554,2025-03-27,0,3,1
778562,2025-03-27,2,1,0
778551,2025-03-27,2,4,1
778546,2025-03-27,2,4,1
778552,2025-03-27,7,3,0
778547,2025-03-27,1,0,0
778560,2025-03-28,2,0,0
778549,2025-03-28,2,5,1
778548,2025-03-28,4,1,0
778550,2025-03-28,1,2,1
778518,2025-03-28,3,1,0
778543,2025-03-28,1,6,1
778541,2025-03-28,2,0,0
778542,2025-03-28,3,3,
778544,2025-03-28,2,0,0
778538,2025-03-29,6,16,1
778534,2025-03-29,0,0,
778528,2025-03-29,1,1,
778536,2025-03-29,8,5,0
778535,2025-03-29,2,2,
778529,2025-03-29,3,1,0
778540,2025-03-29,2,2,
778537,2025-03-29,1,0,0
778539,2025-03-29,1,1,
778531,2025-03-29,2,4,1
778530,2025-03-29,0,1,1
778520,2025-03-29,0,0,
778532,2025-03-29,3,1,0
778533,2025-03-29,2,4,1
778521,2025-03-29,2,1,0
778526,2025-03-30,0,3,1
778523,2025-03-30,3,5,1
778525,2025-03-30,1,2,1
778522,2025-03-30,1,0,0
778524,2025-03-30,1,2,1
778519,2025-03-30,2,1,0
778510,2025-03-30,3,0,0
778527,2025-03-30,2,2,
778517,2025-03-30,2,8,1
778516,2025-03-30,0,1,1
778515,2025-03-30,1,0,0
778513,2025-03-30,1,0,0
778514,2025-03-30,0,2,1
778506,2025-03-31,0,9,1
778504,2025-03-31,4,0,0
778512,2025-03-31,3,4,1
778502,2025-03-31,0,0,
778511,2025-03-31,0,6,1
778509,2025-03-31,8,1,0
778508,2025-03-31,0,4,1
778507,2025-03-31,0,4,1
778503,2025-03-31,1,3,1
778505,2025-03-31,2,0,0
778499,2025-03-31,2,7,1
778496,2025-03-31,8,4,0
778501,2025-03-31,10,3,0
778500,2025-03-31,0,5,1
778498,2025-04-01,1,0,0
778497,2025-04-01,2,4,1
778493,2025-04-01,0,6,1
778492,2025-04-01,2,4,1
778491,2025-04-01,0,3,1
778490,2025-04-01,0,3,1
778488,2025-04-01,0,2,1
778495,2025-04-01,3,2,0
778489,2025-04-01,3,1,0
778485,2025-04-01,0,3,1
778486,2025-04-01,3,0,0
778494,2025-04-01,6,4,0
778487,2025-04-01,1,0,0
778480,2025-04-02,1,0,0
778479,2025-04-02,2,0,0
778477,2025-04-02,1,1,
778473,2025-04-02,1,1,
778474,2025-04-02,6,0,0
778478,2025-04-02,0,3,1
778471,2025-04-02,8,2,0
778476,2025-04-02,0,4,1
778469,2025-04-02,2,3,1
778475,2025-04-02,5,3,0
778481,2025-04-02,1,2,1
778483,2025-04-02,3,0,0
778482,2025-04-02,0,2,1
778484,2025-04-02,4,0,0
778472,2025-04-02,5,3,0
778470,2025-04-03,5,3,0
778467,2025-04-03,0,1,1
778462,2025-04-03,4,2,0
778466,2025-04-03,3,9,1
778468,2025-04-03,0,1,1
778458,2025-04-04,1,6,1
778463,2025-04-04,5,8,1
778460,2025-04-04,1,3,1
778465,2025-04-04,0,2,1
778456,2025-04-04,2,2,
778461,2025-04-04,7,1,0
778444,2025-04-04,5,6,1
778457,2025-04-04,4,3,0
778459,2025-04-04,0,1,1
778464,2025-04-04,0,3,1
778455,2025-04-04,2,3,1
778454,2025-04-04,0,4,1
778453,2025-04-04,0,3,1
778447,2025-04-04,4,4,
778445,2025-04-05,2,7,1
778440,2025-04-05,1,6,1
778450,2025-04-05,0,4,1
778452,2025-04-05,0,4,1
778448,2025-04-05,2,1,0
778449,2025-04-05,8,4,0
778441,2025-04-05,2,0,0
778438,2025-04-05,1,4,1
778446,2025-04-05,1,0,0
778439,2025-04-05,7,5,0
778451,2025-04-05,3,0,0
778442,2025-04-05,1,3,1
778436,2025-04-05,1,2,1
778437,2025-04-05,3,10,1
778429,2025-04-06,3,4,1
778443,2025-04-06,1,2,1
778432,2025-04-06,2,11,1
778434,2025-04-06,4,6,1
778428,2025-04-06,1,4,1
778435,2025-04-06,1,2,1
778433,2025-04-06,3,1,0
778422,2025-04-06,0,4,1
778419,2025-04-06,4,7,1
778421,2025-04-06,1,7,1
778430,2025-04-06,6,7,1
778420,2025-04-06,1,1,
778423,2025-04-06,4,7,1
778427,2025-04-06,2,4,1
778425,2025-04-06,2,2,
778424,2025-04-07,1,5,1
778415,2025-04-07,1,4,1
778418,2025-04-07,2,3,1
778426,2025-04-07,3,1,0
778416,2025-04-07,0,1,1
778411,2025-04-07,0,3,1
778412,2025-04-07,1,3,1
778413,2025-04-07,5,1,0
778405,2025-04-07,0,2,1
778410,2025-04-07,0,0,
778414,2025-04-07,4,3,0
778403,2025-04-08,0,5,1
778402,2025-04-08,0,0,
778407,2025-04-08,2,6,1
778408,2025-04-08,3,1,0
778409,2025-04-08,1,8,1
778404,2025-04-08,0,0,
778417,2025-04-08,2,0,0
778406,2025-04-08,5,3,0
778401,2025-04-08,3,6,1
778400,2025-04-08,1,1,
778394,2025-04-08,4,1,0
778396,2025-04-08,2,4,1
778398,2025-04-08,0,0,
778397,2025-04-08,1,0,0
778395,2025-04-08,4,9,1
778389,2025-04-09,0,0,
778390,2025-04-09,2,0,0
778387,2025-04-09,0,0,
778385,2025-04-09,5,1,0
778381,2025-04-09,2,1,0
778380,2025-04-09,0,7,1
778376,2025-04-09,5,1,0
778392,2025-04-09,4,5,1
778383,2025-04-09,4,0,0
778391,2025-04-09,1,3,1
778386,2025-04-09,1,1,
778399,2025-04-09,3,4,1
778393,2025-04-09,0,0,
778388,2025-04-09,1,0,0
778379,2025-04-09,10,2,0
778382,2025-04-10,10,1,0
778378,2025-04-10,1,5,1
778373,2025-04-10,1,1,
778371,2025-04-10,1,1,
778377,2025-04-10,0,0,
778384,2025-04-10,1,1,
778375,2025-04-11,0,3,1
778374,2025-04-11,3,5,1
778367,2025-04-11,1,3,1
778370,2025-04-11,8,1,0
778369,2025-04-11,0,4,1
778366,2025-04-11,0,7,1
778368,2025-04-11,2,7,1
778363,2025-04-11,1,4,1
778365,2025-04-11,0,2,1
778361,2025-04-11,0,6,1
778360,2025-04-11,1,3,1
778364,2025-04-11,3,0,0
778358,2025-04-11,3,1,0
778356,2025-04-11,0,0,
778348,2025-04-12,2,0,0
778347,2025-04-12,3,0,0
778355,2025-04-12,2,7,1
778346,2025-04-12,0,2,1
778362,2025-04-12,3,2,0
778353,2025-04-12,0,2,1
778349,2025-04-12,2,0,0
778354,2025-04-12,3,6,1
778359,2025-04-12,1,2,1
778357,2025-04-12,1,4,1
778351,2025-04-12,4,0,0
778350,2025-04-12,2,0,0
778352,2025-04-12,0,2,1
778345,2025-04-12,1,0,0
778341,2025-04-12,1,5,1
778344,2025-04-13,2,4,1
778339,2025-04-13,1,3,1
778342,2025-04-13,4,2,0
778343,2025-04-13,0,4,1
778340,2025-04-13,0,4,1
778337,2025-04-13,3,3,
778329,2025-04-13,2,5,1
778335,2025-04-13,1,2,1
778338,2025-04-13,0,0,
778336,2025-04-13,0,2,1
778333,2025-04-13,0,0,
778330,2025-04-13,0,5,1
778334,2025-04-13,1,2,1
778332,2025-04-13,2,1,0
778331,2025-04-13,1,1,
778321,2025-04-14,0,5,1
778320,2025-04-14,6,4,0
778328,2025-04-14,1,15,1
778327,2025-04-14,1,4,1
778322,2025-04-14,8,0,0
778324,2025-04-14,1,1,
778323,2025-04-14,9,0,0
778325,2025-04-14,0,7,1
778315,2025-04-14,3,1,0
778326,2025-04-14,0,4,1
778314,2025-04-15,1,0,0
778316,2025-04-15,4,6,1
778318,2025-04-15,5,1,0
778313,2025-04-15,2,2,
778317,2025-04-15,4,0,0
778319,2025-04-15,6,2,0
778312,2025-04-15,2,0,0
778311,2025-04-15,1,6,1
778307,2025-04-15,2,4,1
778309,2025-04-15,5,3,0
778310,2025-04-15,0,3,1
778308,2025-04-15,0,0,
778306,2025-04-15,0,0,
778305,2025-04-15,0,1,1
778302,2025-04-15,2,5,1
778297,2025-04-16,0,1,1
778299,2025-04-16,0,2,1
778295,2025-04-16,0,4,1
778290,2025-04-16,1,3,1
778288,2025-04-16,1,2,1
778301,2025-04-16,1,4,1
778293,2025-04-16,0,1,1
778304,2025-04-16,4,0,0
778303,2025-04-16,2,1,0
778296,2025-04-16,5,4,0
778298,2025-04-16,1,0,0
778300,2025-04-16,3,3,
778294,2025-04-16,0,1,1
778289,2025-04-16,0,3,1
778287,2025-04-16,6,8,1
778291,2025-04-17,6,3,0
778280,2025-04-17,0,1,1
778285,2025-04-17,4,2,0
778283,2025-04-17,2,0,0
778279,2025-04-17,1,5,1
778292,2025-04-17,2,4,1
778286,2025-04-17,0,4,1
778282,2025-04-17,3,3,
778278,2025-04-17,1,4,1
778281,2025-04-17,3,4,1
778268,2025-04-18,1,2,1
778277,2025-04-18,1,5,1
778271,2025-04-18,5,2,0
778274,2025-04-18,0,7,1
778276,2025-04-18,7,1,0
778272,2025-04-18,1,0,0
778273,2025-04-18,1,3,1
778270,2025-04-18,2,2,
778275,2025-04-18,1,6,1
778284,2025-04-18,4,1,0
778263,2025-04-18,1,0,0
778269,2025-04-18,2,5,1
778261,2025-04-18,0,3,1
778260,2025-04-18,0,2,1
778252,2025-04-19,1,9,1
778265,2025-04-19,0,3,1
778257,2025-04-19,1,6,1
778258,2025-04-19,2,2,
778262,2025-04-19,3,5,1
778254,2025-04-19,1,0,0
778256,2025-04-19,0,2,1
778251,2025-04-19,3,2,0
778247,2025-04-19,9,2,0
778264,2025-04-19,0,3,1
778255,2025-04-19,6,4,0
778259,2025-04-19,2,0,0
778253,2025-04-19,1,1,
778267,2025-04-19,2,2,
778243,2025-04-19,3,1,0
778250,2025-04-20,12,1,0
778242,2025-04-20,2,0,0
778249,2025-04-20,1,6,1
778245,2025-04-20,2,4,1
778248,2025-04-20,1,4,1
778241,2025-04-20,6,3,0
778246,2025-04-20,2,2,
778244,2025-04-20,0,3,1
778240,2025-04-20,2,0,0
778239,2025-04-20,1,8,1
778236,2025-04-20,1,1,
778234,2025-04-20,0,0,
778235,2025-04-20,3,1,0
778266,2025-04-20,1,2,1
778232,2025-04-20,1,1,
778237,2025-04-20,2,2,
778238,2025-04-21,1,4,1
778227,2025-04-21,0,5,1
778228,2025-04-21,4,6,1
778230,2025-04-21,0,3,1
778225,2025-04-21,0,2,1
778233,2025-04-21,2,2,
778231,2025-04-21,0,4,1
778226,2025-04-21,2,2,
778218,2025-04-22,1,0,0
778221,2025-04-22,2,0,0
778219,2025-04-22,2,1,0
778222,2025-04-22,0,5,1
778224,2025-04-22,1,4,1
778223,2025-04-22,1,2,1
778229,2025-04-22,2,4,1
778215,2025-04-22,0,0,
778220,2025-04-22,4,7,1
778216,2025-04-22,1,2,1
778217,2025-04-22,1,3,1
778211,2025-04-22,6,3,0
778212,2025-04-22,1,3,1
778210,2025-04-22,3,1,0
778213,2025-04-22,7,2,0
778214,2025-04-23,1,0,0
778209,2025-04-23,0,2,1
778203,2025-04-23,2,2,
778208,2025-04-23,3,2,0
778206,2025-04-23,4,1,0
778204,2025-04-23,1,3,1
778207,2025-04-23,4,2,0
778205,2025-04-23,5,7,1
778200,2025-04-23,1,3,1
778201,2025-04-23,3,3,
778202,2025-04-23,2,0,0
778199,2025-04-23,2,3,1
778198,2025-04-23,0,0,
778197,2025-04-23,1,5,1
778189,2025-04-24,2,0,0
778196,2025-04-24,4,2,0
778190,2025-04-24,4,6,1
778195,2025-04-24,0,5,1
778194,2025-04-24,5,4,0
