pitcher,date,bf,hr_allowed,hand
621097,2026-06-15,6,2,R
622608,2026-06-15,5,0,R
623149,2026-06-15,4,1,R
623454,2026-06-15,12,0,R
640448,2026-06-15,5,0,R
641778,2026-06-15,26,1,L
641835,2026-06-15,3,0,L
642528,2026-06-15,3,0,R
642701,2026-06-15,3,0,R
646241,2026-06-15,3,0,L
650556,2026-06-15,4,1,R
656271,2026-06-15,5,0,L
656849,2026-06-15,13,1,L
656945,2026-06-15,3,0,L
657097,2026-06-15,4,0,R
657514,2026-06-15,3,0,L
657571,2026-06-15,5,0,L
663767,2026-06-15,4,0,R
663947,2026-06-15,6,0,L
664208,2026-06-15,3,0,R
668964,2026-06-15,11,1,R
669022,2026-06-15,27,2,L
669160,2026-06-15,28,0,R
669165,2026-06-15,4,0,R
669194,2026-06-15,29,1,R
669372,2026-06-15,26,0,R
669387,2026-06-15,18,1,R
672782,2026-06-15,4,0,R
674841,2026-06-15,18,0,L
675848,2026-06-15,4,0,R
676684,2026-06-15,5,0,R
677955,2026-06-15,3,0,R
678020,2026-06-15,2,0,R
678906,2026-06-15,20,3,R
679358,2026-06-15,6,0,R
680742,2026-06-15,5,0,R
680767,2026-06-15,5,0,R
681151,2026-06-15,9,1,R
681402,2026-06-15,4,0,R
681911,2026-06-15,1,0,L
682608,2026-06-15,3,0,R
683003,2026-06-15,21,2,R
684007,2026-06-15,22,0,L
686930,2026-06-15,8,1,R
686993,2026-06-15,4,0,R
687473,2026-06-15,26,2,R
687531,2026-06-15,8,0,R
687765,2026-06-15,20,0,R
690925,2026-06-15,4,0,R
694037,2026-06-15,4,0,R
694360,2026-06-15,7,0,R
694361,2026-06-15,3,0,R
695418,2026-06-15,11,0,R
695505,2026-06-15,22,0,R
695534,2026-06-15,7,0,R
696131,2026-06-15,8,1,R
700712,2026-06-15,30,1,R
702193,2026-06-15,3,0,R
702474,2026-06-15,18,1,R
702752,2026-06-15,15,1,R
805123,2026-06-15,9,0,R
806188,2026-06-15,6,0,L
820862,2026-06-15,5,0,R
489446,2026-06-16,4,0,R
518876,2026-06-16,27,2,R
543037,2026-06-16,23,1,R
543309,2026-06-16,6,0,R
552640,2026-06-16,1,0,R
592155,2026-06-16,3,0,L
592454,2026-06-16,6,0,R
592662,2026-06-16,23,0,L
592773,2026-06-16,3,0,R
593974,2026-06-16,4,0,L
594580,2026-06-16,6,1,L
595345,2026-06-16,1,0,L
596133,2026-06-16,3,0,R
605288,2026-06-16,7,1,R
605452,2026-06-16,7,0,R
608379,2026-06-16,26,0,R
615698,2026-06-16,6,0,R
621383,2026-06-16,4,0,L
622088,2026-06-16,5,0,R
623211,2026-06-16,3,0,R
623352,2026-06-16,4,0,L
625643,2026-06-16,7,0,R
641302,2026-06-16,9,0,L
642232,2026-06-16,10,0,L
642397,2026-06-16,5,0,L
643410,2026-06-16,4,0,R
643511,2026-06-16,4,0,R
650633,2026-06-16,22,0,R
656271,2026-06-16,4,0,L
656302,2026-06-16,23,0,R
656492,2026-06-16,26,0,L
656546,2026-06-16,3,0,R
656550,2026-06-16,13,0,R
656605,2026-06-16,24,1,R
656730,2026-06-16,3,0,R
656876,2026-06-16,26,1,R
656945,2026-06-16,3,0,L
657044,2026-06-16,3,0,R
657514,2026-06-16,5,0,L
657756,2026-06-16,5,0,R
660825,2026-06-16,3,0,R
660853,2026-06-16,3,0,R
662253,2026-06-16,4,0,R
663372,2026-06-16,23,1,R
663423,2026-06-16,5,0,R
663436,2026-06-16,21,3,R
663574,2026-06-16,4,0,R
663687,2026-06-16,6,1,L
663738,2026-06-16,7,1,L
663903,2026-06-16,22,0,R
663969,2026-06-16,21,3,R
663992,2026-06-16,3,0,L
664208,2026-06-16,5,0,R
664285,2026-06-16,27,0,L
664991,2026-06-16,3,0,L
665660,2026-06-16,4,1,R
665795,2026-06-16,18,1,R
666200,2026-06-16,28,1,L
667297,2026-06-16,5,1,R
667463,2026-06-16,3,0,L
668873,2026-06-16,2,0,R
668970,2026-06-16,4,0,R
669020,2026-06-16,6,0,L
669165,2026-06-16,3,0,R
669199,2026-06-16,3,0,R
669211,2026-06-16,4,0,L
669270,2026-06-16,2,0,R
669302,2026-06-16,25,0,R
669467,2026-06-16,24,0,R
669684,2026-06-16,6,0,L
669711,2026-06-16,3,0,R
670036,2026-06-16,3,0,R
670059,2026-06-16,2,0,R
670245,2026-06-16,8,1,R
670990,2026-06-16,3,0,R
672282,2026-06-16,24,0,L
672335,2026-06-16,6,0,L
672456,2026-06-16,7,0,R
673513,2026-06-16,6,0,L
673540,2026-06-16,17,2,R
675916,2026-06-16,3,0,R
676617,2026-06-16,4,0,R
676661,2026-06-16,4,0,R
676684,2026-06-16,3,0,R
676760,2026-06-16,7,0,R
676879,2026-06-16,6,0,L
677944,2026-06-16,22,1,R
677955,2026-06-16,3,0,R
677958,2026-06-16,20,2,R
678022,2026-06-16,22,1,R
680604,2026-06-16,4,0,R
680736,2026-06-16,21,0,L
680767,2026-06-16,3,0,R
681217,2026-06-16,4,0,R
681402,2026-06-16,4,1,R
681810,2026-06-16,4,0,R
681895,2026-06-16,4,0,L
681916,2026-06-16,6,0,R
682254,2026-06-16,4,0,L
682668,2026-06-16,6,1,R
682842,2026-06-16,4,0,R
683627,2026-06-16,9,1,R
683769,2026-06-16,4,1,R
686613,2026-06-16,22,0,R
686753,2026-06-16,8,0,R
686973,2026-06-16,6,0,R
686993,2026-06-16,4,0,R
687064,2026-06-16,26,0,R
687377,2026-06-16,3,0,R
687606,2026-06-16,4,0,R
687911,2026-06-16,5,0,L
688107,2026-06-16,20,0,L
689266,2026-06-16,8,2,L
689520,2026-06-16,4,0,R
690978,2026-06-16,7,0,L
694361,2026-06-16,3,0,R
697812,2026-06-16,13,0,L
701519,2026-06-16,3,0,R
801139,2026-06-16,21,2,L
805299,2026-06-16,3,0,L
805427,2026-06-16,1,0,L
805673,2026-06-16,28,0,R
471911,2026-06-17,17,0,R
542888,2026-06-17,3,0,R
543056,2026-06-17,5,0,L
548384,2026-06-17,5,0,L
571948,2026-06-17,5,0,L
573204,2026-06-17,3,0,L
592094,2026-06-17,3,0,R
593958,2026-06-17,27,1,L
594027,2026-06-17,6,0,R
596117,2026-06-17,1,0,R
605130,2026-06-17,5,1,R
606996,2026-06-17,4,0,L
607074,2026-06-17,22,1,L
621074,2026-06-17,5,1,R
621097,2026-06-17,6,0,R
621112,2026-06-17,11,1,R
621381,2026-06-17,2,0,L
621383,2026-06-17,7,2,L
623352,2026-06-17,4,1,L
623474,2026-06-17,5,0,R
640448,2026-06-17,7,0,R
641743,2026-06-17,21,1,L
641793,2026-06-17,24,4,R
641835,2026-06-17,7,0,L
642121,2026-06-17,4,0,R
642701,2026-06-17,3,0,R
643511,2026-06-17,4,0,R
645261,2026-06-17,28,0,R
650644,2026-06-17,20,0,R
656234,2026-06-17,4,1,R
656288,2026-06-17,20,0,R
656529,2026-06-17,4,0,L
656546,2026-06-17,4,0,R
656638,2026-06-17,4,0,R
656794,2026-06-17,5,0,L
656848,2026-06-17,3,0,R
657097,2026-06-17,4,1,R
657424,2026-06-17,5,1,L
660271,2026-06-17,27,0,R
660761,2026-06-17,11,1,L
660853,2026-06-17,3,0,R
663554,2026-06-17,21,1,R
663556,2026-06-17,19,0,L
663567,2026-06-17,24,1,R
663767,2026-06-17,4,1,R
663941,2026-06-17,2,0,R
663978,2026-06-17,19,0,R
664076,2026-06-17,4,0,L
664141,2026-06-17,3,0,R
664199,2026-06-17,3,0,R
664854,2026-06-17,5,2,R
665622,2026-06-17,13,0,R
665871,2026-06-17,22,2,R
666157,2026-06-17,25,0,L
666661,2026-06-17,3,0,R
666974,2026-06-17,2,0,R
667463,2026-06-17,4,0,L
668674,2026-06-17,3,0,R
668909,2026-06-17,24,2,R
668984,2026-06-17,4,0,R
669711,2026-06-17,5,0,R
669923,2026-06-17,25,1,R
670167,2026-06-17,3,0,R
670950,2026-06-17,10,1,R
670970,2026-06-17,3,0,L
676254,2026-06-17,4,0,R
676263,2026-06-17,2,0,L
676571,2026-06-17,5,0,L
676604,2026-06-17,3,0,R
676661,2026-06-17,3,0,R
676755,2026-06-17,4,1,R
676879,2026-06-17,3,0,L
677865,2026-06-17,3,0,L
677952,2026-06-17,25,0,R
679883,2026-06-17,21,0,R
680573,2026-06-17,14,0,R
680694,2026-06-17,28,0,R
680730,2026-06-17,10,0,L
680742,2026-06-17,4,0,R
680755,2026-06-17,6,0,R
681517,2026-06-17,24,0,R
681799,2026-06-17,4,1,R
681810,2026-06-17,5,0,R
681895,2026-06-17,4,1,L
681911,2026-06-17,6,0,L
681982,2026-06-17,3,0,R
682982,2026-06-17,3,0,R
683618,2026-06-17,4,0,R
685126,2026-06-17,3,0,L
686973,2026-06-17,3,0,R
687075,2026-06-17,15,1,R
687330,2026-06-17,9,1,R
687396,2026-06-17,2,0,L
687562,2026-06-17,20,0,L
687606,2026-06-17,4,0,R
687931,2026-06-17,23,0,L
688297,2026-06-17,11,1,R
688642,2026-06-17,10,0,R
689147,2026-06-17,7,0,R
689254,2026-06-17,3,0,L
689546,2026-06-17,3,0,R
690997,2026-06-17,27,0,R
691725,2026-06-17,14,2,R
691951,2026-06-17,19,1,L
693686,2026-06-17,6,0,R
694335,2026-06-17,5,0,R
694477,2026-06-17,12,0,R
695049,2026-06-17,16,0,R
695380,2026-06-17,4,0,R
699134,2026-06-17,4,0,R
699823,2026-06-17,3,1,R
702021,2026-06-17,7,0,L
702275,2026-06-17,22,3,R
805427,2026-06-17,1,0,L
807743,2026-06-17,23,2,L
820862,2026-06-17,4,0,R
518585,2026-06-18,3,0,R
543243,2026-06-18,27,2,R
547973,2026-06-18,5,0,L
573124,2026-06-18,3,0,L
596133,2026-06-18,3,0,R
605400,2026-06-18,24,2,R
608718,2026-06-18,6,0,L
615698,2026-06-18,10,1,R
621237,2026-06-18,7,0,L
621345,2026-06-18,2,0,L
623211,2026-06-18,4,0,R
640455,2026-06-18,23,0,L
642207,2026-06-18,6,0,R
657612,2026-06-18,3,0,L
657746,2026-06-18,20,0,R
660825,2026-06-18,3,0,R
662253,2026-06-18,5,0,R
663542,2026-06-18,6,0,L
663687,2026-06-18,5,0,L
664875,2026-06-18,5,2,R
666171,2026-06-18,5,0,R
666808,2026-06-18,7,1,R
667297,2026-06-18,3,0,R
668390,2026-06-18,3,0,R
669060,2026-06-18,7,0,R
669270,2026-06-18,5,1,R
669358,2026-06-18,28,0,R
669461,2026-06-18,13,1,L
670059,2026-06-18,3,0,R
670329,2026-06-18,3,0,R
671922,2026-06-18,6,0,R
675660,2026-06-18,21,1,L
677865,2026-06-18,12,0,L
677960,2026-06-18,22,1,L
679358,2026-06-18,5,0,R
680723,2026-06-18,7,0,L
680732,2026-06-18,26,1,R
681982,2026-06-18,5,1,R
682120,2026-06-18,3,0,L
682608,2026-06-18,3,0,R
683004,2026-06-18,20,2,R
683769,2026-06-18,4,0,R
684974,2026-06-18,4,0,R
686580,2026-06-18,4,0,R
686751,2026-06-18,3,0,R
686930,2026-06-18,5,0,R
689254,2026-06-18,3,0,L
689520,2026-06-18,6,1,R
691008,2026-06-18,8,1,R
693433,2026-06-18,25,0,R
694360,2026-06-18,10,0,R
695239,2026-06-18,6,0,L
695611,2026-06-18,25,0,L
696131,2026-06-18,11,0,R
696270,2026-06-18,25,2,R
700669,2026-06-18,11,1,R
702056,2026-06-18,26,2,R
702070,2026-06-18,27,0,L
702193,2026-06-18,1,0,R
800048,2026-06-18,25,0,L
445276,2026-06-19,3,0,R
489446,2026-06-19,3,0,R
527048,2026-06-19,25,0,L
542888,2026-06-19,3,0,R
552640,2026-06-19,4,0,R
571927,2026-06-19,6,0,L
571945,2026-06-19,26,2,R
571948,2026-06-19,3,0,L
592094,2026-06-19,4,1,R
592332,2026-06-19,17,1,R
592454,2026-06-19,5,1,R
593974,2026-06-19,6,0,L
594798,2026-06-19,27,2,R
595014,2026-06-19,3,0,R
595345,2026-06-19,6,0,L
596001,2026-06-19,8,1,R
605130,2026-06-19,3,0,R
605488,2026-06-19,18,2,L
607200,2026-06-19,19,0,R
607536,2026-06-19,26,0,L
607625,2026-06-19,23,0,R
621381,2026-06-19,5,0,L
622491,2026-06-19,19,0,R
622554,2026-06-19,3,0,R
622608,2026-06-19,5,0,R
623149,2026-06-19,4,0,R
623454,2026-06-19,5,0,R
624133,2026-06-19,24,0,L
628452,2026-06-19,5,0,R
641329,2026-06-19,3,0,R
642528,2026-06-19,4,0,R
643377,2026-06-19,18,2,R
643511,2026-06-19,7,0,R
647336,2026-06-19,4,0,R
656234,2026-06-19,3,0,R
656464,2026-06-19,5,2,R
656529,2026-06-19,4,0,L
656638,2026-06-19,2,0,R
656641,2026-06-19,5,0,L
656848,2026-06-19,5,1,R
657044,2026-06-19,5,0,R
657571,2026-06-19,5,0,L
660761,2026-06-19,8,1,L
663158,2026-06-19,7,0,R
663738,2026-06-19,3,0,L
663893,2026-06-19,8,0,L
664076,2026-06-19,2,0,L
664126,2026-06-19,3,0,R
664199,2026-06-19,4,1,R
664702,2026-06-19,9,0,R
664854,2026-06-19,6,1,R
665660,2026-06-19,6,0,R
666277,2026-06-19,5,0,R
666974,2026-06-19,1,0,R
667297,2026-06-19,5,0,R
667463,2026-06-19,5,0,L
667755,2026-06-19,24,1,R
668970,2026-06-19,4,0,R
669062,2026-06-19,1,0,L
669165,2026-06-19,3,0,R
669199,2026-06-19,9,0,R
669276,2026-06-19,3,0,L
669330,2026-06-19,7,0,R
669373,2026-06-19,26,2,L
669622,2026-06-19,4,0,R
669684,2026-06-19,3,0,L
669711,2026-06-19,3,0,R
670036,2026-06-19,5,1,R
670167,2026-06-19,3,0,R
670280,2026-06-19,3,0,R
670990,2026-06-19,4,0,R
673513,2026-06-19,7,0,L
676254,2026-06-19,3,0,R
676263,2026-06-19,3,0,L
676440,2026-06-19,22,1,R
676534,2026-06-19,2,0,R
676571,2026-06-19,7,0,L
676604,2026-06-19,4,0,R
676684,2026-06-19,3,0,R
676962,2026-06-19,22,1,R
677955,2026-06-19,4,0,R
680755,2026-06-19,5,0,R
681190,2026-06-19,21,0,R
681217,2026-06-19,5,1,R
681347,2026-06-19,4,0,R
681799,2026-06-19,3,0,R
681870,2026-06-19,3,0,L
681916,2026-06-19,4,0,R
682243,2026-06-19,16,1,R
682254,2026-06-19,5,0,L
682842,2026-06-19,4,1,R
682982,2026-06-19,6,1,R
684974,2026-06-19,4,0,R
685126,2026-06-19,6,1,L
686580,2026-06-19,1,0,R
686753,2026-06-19,9,0,R
686993,2026-06-19,9,2,R
687209,2026-06-19,6,0,R
687330,2026-06-19,3,0,R
687396,2026-06-19,4,0,L
687570,2026-06-19,30,1,L
688158,2026-06-19,4,0,R
689520,2026-06-19,2,0,R
693645,2026-06-19,23,0,R
693686,2026-06-19,4,0,R
694335,2026-06-19,7,0,R
694346,2026-06-19,26,0,R
694361,2026-06-19,4,0,R
694738,2026-06-19,25,1,R
694819,2026-06-19,24,0,R
695076,2026-06-19,25,2,R
696147,2026-06-19,5,1,R
696149,2026-06-19,26,1,R
696519,2026-06-19,1,0,L
700241,2026-06-19,23,1,R
701519,2026-06-19,9,0,R
805299,2026-06-19,4,0,L
806188,2026-06-19,5,0,L
808963,2026-06-19,21,2,R
815083,2026-06-19,10,1,L
837227,2026-06-19,24,1,R
445276,2026-06-20,5,0,R
489446,2026-06-20,3,0,R
518886,2026-06-20,3,0,R
519242,2026-06-20,23,0,L
543056,2026-06-20,3,0,L
545121,2026-06-20,6,0,R
552640,2026-06-20,3,1,R
571578,2026-06-20,20,1,L
573204,2026-06-20,3,0,L
592094,2026-06-20,5,1,R
592155,2026-06-20,6,1,L
594027,2026-06-20,3,0,R
605130,2026-06-20,5,0,R
605452,2026-06-20,6,1,R
606996,2026-06-20,2,0,L
607067,2026-06-20,19,0,R
607455,2026-06-20,4,0,L
608372,2026-06-20,22,1,R
621074,2026-06-20,4,0,R
621111,2026-06-20,21,0,R
622088,2026-06-20,7,0,R
623474,2026-06-20,4,0,R
641302,2026-06-20,3,0,L
642121,2026-06-20,6,0,R
642232,2026-06-20,8,0,L
642546,2026-06-20,4,0,R
642547,2026-06-20,19,2,R
650556,2026-06-20,3,0,R
650911,2026-06-20,24,1,L
656234,2026-06-20,4,0,R
656271,2026-06-20,5,0,L
656546,2026-06-20,5,0,R
656641,2026-06-20,3,0,L
656730,2026-06-20,3,0,R
656794,2026-06-20,9,0,L
657097,2026-06-20,5,1,R
657424,2026-06-20,5,1,L
657514,2026-06-20,5,0,L
657612,2026-06-20,1,0,L
661395,2026-06-20,4,0,R
663423,2026-06-20,5,1,R
663878,2026-06-20,6,0,R
663941,2026-06-20,6,0,R
663947,2026-06-20,8,0,L
664126,2026-06-20,3,0,R
664129,2026-06-20,13,1,R
664141,2026-06-20,9,0,R
664875,2026-06-20,8,0,R
664991,2026-06-20,1,0,L
666171,2026-06-20,6,0,R
666974,2026-06-20,4,0,R
668390,2026-06-20,4,0,R
668678,2026-06-20,26,0,R
668964,2026-06-20,10,1,R
669020,2026-06-20,1,0,L
669022,2026-06-20,23,0,L
669276,2026-06-20,4,0,L
669372,2026-06-20,26,0,R
669387,2026-06-20,8,0,R
669432,2026-06-20,23,0,L
669622,2026-06-20,4,0,R
669684,2026-06-20,4,0,L
670036,2026-06-20,4,0,R
670097,2026-06-20,3,0,R
670329,2026-06-20,3,0,R
670950,2026-06-20,4,1,R
670970,2026-06-20,8,0,L
671096,2026-06-20,23,1,L
671737,2026-06-20,20,1,R
672335,2026-06-20,10,1,L
672782,2026-06-20,3,0,R
675512,2026-06-20,23,1,R
675916,2026-06-20,3,0,R
676106,2026-06-20,22,1,R
676282,2026-06-20,28,0,L
676477,2026-06-20,3,0,R
676604,2026-06-20,4,0,R
676661,2026-06-20,8,1,R
676879,2026-06-20,3,1,L
676917,2026-06-20,16,0,R
676974,2026-06-20,23,1,R
677955,2026-06-20,3,0,R
678606,2026-06-20,3,0,L
679358,2026-06-20,7,0,R
680474,2026-06-20,5,0,R
680730,2026-06-20,8,0,L
681293,2026-06-20,24,3,R
681751,2026-06-20,9,1,R
681799,2026-06-20,4,0,R
681911,2026-06-20,4,0,L
682608,2026-06-20,4,0,R
682842,2026-06-20,2,0,R
683618,2026-06-20,4,0,R
686790,2026-06-20,20,0,R
686973,2026-06-20,7,0,R
689254,2026-06-20,3,0,L
689546,2026-06-20,5,0,R
690925,2026-06-20,6,0,R
690986,2026-06-20,23,1,L
691769,2026-06-20,11,0,L
693855,2026-06-20,22,1,L
694973,2026-06-20,24,1,R
695243,2026-06-20,4,0,R
695380,2026-06-20,3,0,R
695418,2026-06-20,11,0,R
695534,2026-06-20,4,0,R
696519,2026-06-20,6,0,L
697812,2026-06-20,14,0,L
699823,2026-06-20,5,0,R
700270,2026-06-20,10,1,R
700712,2026-06-20,20,0,R
701542,2026-06-20,28,1,R
800311,2026-06-20,6,0,R
805123,2026-06-20,3,0,R
806188,2026-06-20,5,0,L
808967,2026-06-20,26,0,R
813349,2026-06-20,24,0,L
500743,2026-06-21,3,0,R
518585,2026-06-21,2,0,R
543056,2026-06-21,4,0,L
543135,2026-06-21,25,0,R
547179,2026-06-21,24,1,R
548384,2026-06-21,5,0,L
554430,2026-06-21,23,1,R
592773,2026-06-21,4,0,R
593974,2026-06-21,4,0,L
594580,2026-06-21,5,0,L
595345,2026-06-21,4,0,L
596001,2026-06-21,5,0,R
605154,2026-06-21,7,0,R
606996,2026-06-21,4,0,L
607259,2026-06-21,24,1,R
607455,2026-06-21,3,0,L
608337,2026-06-21,20,1,R
608718,2026-06-21,5,1,L
621112,2026-06-21,4,0,R
621237,2026-06-21,4,0,L
621345,2026-06-21,3,0,L
621381,2026-06-21,5,0,L
622554,2026-06-21,6,0,R
623352,2026-06-21,3,0,L
625643,2026-06-21,11,0,R
640448,2026-06-21,3,0,R
640454,2026-06-21,3,0,L
641329,2026-06-21,3,0,R
642100,2026-06-21,3,0,L
642397,2026-06-21,5,0,L
642546,2026-06-21,11,1,R
642701,2026-06-21,6,1,R
656464,2026-06-21,5,0,R
656848,2026-06-21,3,0,R
656849,2026-06-21,20,1,L
657044,2026-06-21,6,0,R
657277,2026-06-21,30,1,R
657571,2026-06-21,4,0,L
657612,2026-06-21,3,0,L
657756,2026-06-21,5,0,R
660825,2026-06-21,3,0,R
661395,2026-06-21,4,0,R
662253,2026-06-21,4,0,R
663436,2026-06-21,24,0,R
663542,2026-06-21,4,0,L
663568,2026-06-21,15,3,R
663574,2026-06-21,6,0,R
663687,2026-06-21,5,1,L
663855,2026-06-21,1,0,R
664076,2026-06-21,4,0,L
664991,2026-06-21,6,0,L
665622,2026-06-21,4,0,R
665660,2026-06-21,6,1,R
666277,2026-06-21,4,0,R
666661,2026-06-21,7,0,R
666808,2026-06-21,6,0,R
667463,2026-06-21,5,0,L
668674,2026-06-21,6,0,R
668941,2026-06-21,4,1,L
669160,2026-06-21,13,2,R
669199,2026-06-21,3,0,R
669211,2026-06-21,7,0,L
669302,2026-06-21,22,1,R
670059,2026-06-21,3,0,R
670245,2026-06-21,3,0,R
670990,2026-06-21,7,0,R
672282,2026-06-21,27,0,L
672456,2026-06-21,27,1,R
672782,2026-06-21,4,0,R
673513,2026-06-21,4,0,L
674444,2026-06-21,10,1,R
674841,2026-06-21,16,0,L
675848,2026-06-21,9,1,R
676263,2026-06-21,4,0,L
676534,2026-06-21,4,0,R
676617,2026-06-21,7,1,R
676684,2026-06-21,3,0,R
676760,2026-06-21,4,0,R
677944,2026-06-21,25,1,R
678022,2026-06-21,21,1,R
678906,2026-06-21,23,0,R
680742,2026-06-21,1,0,R
681217,2026-06-21,4,0,R
681402,2026-06-21,10,1,R
681810,2026-06-21,8,1,R
681895,2026-06-21,8,0,L
682608,2026-06-21,3,0,R
683003,2026-06-21,12,0,R
683618,2026-06-21,3,0,R
683769,2026-06-21,4,0,R
685126,2026-06-21,3,0,L
686218,2026-06-21,21,2,R
687064,2026-06-21,22,0,R
687330,2026-06-21,3,0,R
687377,2026-06-21,6,1,R
687396,2026-06-21,3,0,L
687473,2026-06-21,18,0,R
687606,2026-06-21,4,0,R
687911,2026-06-21,3,0,L
688107,2026-06-21,23,0,L
689147,2026-06-21,3,0,R
689520,2026-06-21,4,0,R
691008,2026-06-21,6,0,R
691799,2026-06-21,5,1,R
693821,2026-06-21,32,1,R
694335,2026-06-21,4,0,R
694360,2026-06-21,7,0,R
694477,2026-06-21,11,1,R
694646,2026-06-21,6,1,R
695239,2026-06-21,3,0,L
695505,2026-06-21,21,1,R
695684,2026-06-21,19,1,R
696147,2026-06-21,3,0,R
700669,2026-06-21,3,0,R
702193,2026-06-21,3,0,R
702474,2026-06-21,23,0,R
703615,2026-06-21,18,0,R
801139,2026-06-21,25,1,L
805299,2026-06-21,3,0,L
805427,2026-06-21,3,0,L
489446,2026-06-22,4,0,R
518876,2026-06-22,26,0,R
518886,2026-06-22,3,0,R
542888,2026-06-22,5,0,R
543037,2026-06-22,24,1,R
547973,2026-06-22,4,0,L
573124,2026-06-22,4,0,L
592155,2026-06-22,3,0,L
592773,2026-06-22,4,1,R
594027,2026-06-22,3,0,R
594580,2026-06-22,3,0,L
596001,2026-06-22,4,0,R
605540,2026-06-22,19,0,R
608379,2026-06-22,27,0,R
608718,2026-06-22,8,0,L
621112,2026-06-22,5,0,R
622088,2026-06-22,3,0,R
622554,2026-06-22,4,0,R
623454,2026-06-22,6,1,R
641302,2026-06-22,3,0,L
641743,2026-06-22,24,0,L
641778,2026-06-22,21,0,L
641835,2026-06-22,6,0,L
642121,2026-06-22,3,0,R
642232,2026-06-22,8,0,L
642528,2026-06-22,1,0,R
643511,2026-06-22,5,0,R
650633,2026-06-22,27,0,R
656271,2026-06-22,1,0,L
656302,2026-06-22,23,0,R
656492,2026-06-22,27,1,L
656550,2026-06-22,21,1,R
656638,2026-06-22,3,0,R
656641,2026-06-22,6,0,L
656730,2026-06-22,3,0,R
656848,2026-06-22,4,0,R
656876,2026-06-22,24,0,R
656945,2026-06-22,3,0,L
657514,2026-06-22,4,0,L
660604,2026-06-22,21,1,R
660853,2026-06-22,6,0,R
663372,2026-06-22,25,0,R
663542,2026-06-22,5,0,L
663574,2026-06-22,4,0,R
663767,2026-06-22,6,0,R
663903,2026-06-22,25,0,R
663969,2026-06-22,24,1,R
663992,2026-06-22,2,0,L
664199,2026-06-22,6,0,R
664285,2026-06-22,24,0,L
666277,2026-06-22,1,0,R
668909,2026-06-22,20,0,R
668941,2026-06-22,3,0,L
669165,2026-06-22,4,0,R
669270,2026-06-22,4,0,R
669467,2026-06-22,24,0,R
669622,2026-06-22,2,0,R
669684,2026-06-22,2,0,L
670167,2026-06-22,4,0,R
670329,2026-06-22,4,1,R
670970,2026-06-22,3,0,L
671922,2026-06-22,8,0,R
675916,2026-06-22,6,0,R
676477,2026-06-22,5,0,R
676534,2026-06-22,6,0,R
676617,2026-06-22,3,0,R
676684,2026-06-22,4,0,R
676879,2026-06-22,3,0,L
677958,2026-06-22,19,0,R
679358,2026-06-22,3,0,R
680694,2026-06-22,30,0,R
680755,2026-06-22,4,0,R
680767,2026-06-22,7,0,R
682120,2026-06-22,4,1,L
682842,2026-06-22,3,0,R
686613,2026-06-22,17,1,R
686751,2026-06-22,6,1,R
686973,2026-06-22,3,0,R
687562,2026-06-22,21,0,L
687911,2026-06-22,3,0,L
689266,2026-06-22,6,0,L
690925,2026-06-22,3,0,R
690978,2026-06-22,3,0,L
691799,2026-06-22,7,0,R
691951,2026-06-22,21,2,L
694361,2026-06-22,6,1,R
695239,2026-06-22,3,0,L
695243,2026-06-22,5,0,R
701121,2026-06-22,5,0,R
702193,2026-06-22,5,0,R
800311,2026-06-22,1,0,R
805123,2026-06-22,10,0,R
805427,2026-06-22,3,0,L
805673,2026-06-22,26,2,R
820862,2026-06-22,6,0,R
471911,2026-06-23,7,1,R
518585,2026-06-23,3,0,R
543243,2026-06-23,30,1,R
544150,2026-06-23,9,0,R
571927,2026-06-23,12,0,L
571948,2026-06-23,3,0,L
572955,2026-06-23,2,0,R
573124,2026-06-23,10,1,L
592662,2026-06-23,29,0,L
592779,2026-06-23,5,1,R
593958,2026-06-23,25,0,L
593974,2026-06-23,3,0,L
595345,2026-06-23,5,0,L
605452,2026-06-23,11,0,R
606996,2026-06-23,9,0,L
607074,2026-06-23,22,0,L
608723,2026-06-23,25,0,R
615698,2026-06-23,9,1,R
621345,2026-06-23,4,0,L
621381,2026-06-23,4,0,L
623149,2026-06-23,6,0,R
623352,2026-06-23,3,0,L
628452,2026-06-23,5,0,R
640448,2026-06-23,4,0,R
640454,2026-06-23,6,0,L
641793,2026-06-23,16,1,R
642701,2026-06-23,4,0,R
643511,2026-06-23,7,0,R
645261,2026-06-23,27,0,R
646241,2026-06-23,3,0,L
650644,2026-06-23,18,1,R
656288,2026-06-23,8,0,R
656464,2026-06-23,3,0,R
656546,2026-06-23,3,0,R
656605,2026-06-23,26,2,R
656730,2026-06-23,3,0,R
656794,2026-06-23,9,0,L
657571,2026-06-23,3,0,L
657756,2026-06-23,8,0,R
660761,2026-06-23,6,0,L
660825,2026-06-23,5,0,R
660853,2026-06-23,7,1,R
662253,2026-06-23,3,0,R
663554,2026-06-23,25,1,R
663556,2026-06-23,25,3,L
663567,2026-06-23,23,1,R
663767,2026-06-23,4,1,R
663878,2026-06-23,6,0,R
663947,2026-06-23,5,0,L
663992,2026-06-23,4,0,L
664126,2026-06-23,6,1,R
664208,2026-06-23,5,1,R
665795,2026-06-23,22,0,R
666157,2026-06-23,15,0,L
666171,2026-06-23,3,0,R
666200,2026-06-23,28,0,L
666661,2026-06-23,2,0,R
667297,2026-06-23,5,0,R
668873,2026-06-23,5,0,R
