player_id,name,so,pa
643217,Andrew Benintendi,90,374
643289,Mauricio Dubón,61,482
643376,Danny Jansen,42,146
643446,Jeff McNeil,44,379
645277,Ozzie Albies,75,538
645302,Victor Robles,22,140
645305,Ali Sánchez,16,65
646240,Rafael Devers,140,529
647304,Josh Naylor,64,501
650333,Luis Arraez,24,529
650402,Gleyber Torres,57,308
650489,Willi Castro,115,429
650490,Yandy Díaz,76,534
650559,Bryan De La Cruz,8,36
650859,Luis Rengifo,43,325
650968,Yohel Pozo,6,50
655316,Andruw Monasterio,56,282
656537,Derek Hill,63,181
656555,Rhys Hoskins,100,317
656577,Alex Jackson,23,69
656716,Zach McKinstry,52,345
656775,Cedric Mullins,84,413
656941,Kyle Schwarber,184,541
657041,Lane Thomas,86,346
657136,Connor Wong,46,191
657757,Gavin Sheets,83,398
660271,Shohei Ohtani,123,535
660670,Ronald Acuña Jr.,75,325
660688,Keibert Ruiz,33,280
660821,Jesús Sánchez,61,271
660844,Leo Rivas,38,130
661388,William Contreras,71,504
661531,Brian Serven,7,36
662139,Daulton Varsho,83,419
663330,Jahmai Jones,42,130
663457,Lars Nootbaar,47,226
663494,Bryan Torres,25,121
663538,Nico Hoerner,46,546
663586,Austin Riley,157,500
663604,Brandon Lockridge,32,111
663616,Trevor Larnach,66,374
663647,Ke'Bryan Hayes,38,193
663656,Kyle Tucker,91,488
663662,Daz Cameron,1,4
663728,Cal Raleigh,124,387
663743,Nick Fortes,33,274
663757,Trent Grisham,73,419
663886,Tyler Stephenson,91,347
663968,Jake Mangum,69,380
663993,Nathaniel Lowe,77,313
664023,Ian Happ,158,520
664034,Ty France,81,361
664040,Brandon Lowe,152,526
664702,Myles Straw,33,241
664728,Kyle Isbel,50,224
664761,Alec Bohm,69,496
664770,Nathan Lukes,47,328
664774,LaMonte Wade Jr.,20,97
664954,Brett Sullivan,31,180
664983,Jake McCarthy,73,434
665019,Kody Clemens,101,445
665052,Griffin Conine,57,194
665161,Jeremy Peña,68,339
665487,Fernando Tatis Jr.,103,551
665506,Cristian Pache,4,6
665750,Leody Taveras,95,384
665804,Miguel Amaya,54,208
665833,Oneil Cruz,100,286
665862,Jazz Chisholm Jr.,142,455
665877,José Fermín,33,267
665923,Esteury Ruiz,52,175
665926,Andrés Giménez,81,415
665953,Andrés Chaparro,31,132
665966,Carlos Narváez,77,234
666018,Jonathan Aranda,124,536
666023,Freddy Fermin,44,217
666126,Carlos Cortes,42,284
666139,Josh Lowe,71,249
666152,David Hamilton,69,308
666160,Mickey Moniak,84,327
666163,Ben Rortvedt,5,13
666176,Jo Adell,124,510
666182,Bo Bichette,99,544
666211,Taylor Trammell,65,202
666624,Christopher Morel,28,77
667452,Corey Julks,1,4
667472,Dane Myers,59,232
668227,Randy Arozarena,107,506
668670,Jake Rogers,38,133
668709,JJ Bleday,87,407
668723,Ryan Vilade,45,209
668800,Andrew Knizner,2,7
668804,Bryan Reynolds,135,556
668904,Royce Lewis,97,377
668930,Brice Turang,132,527
668939,Adley Rutschman,49,316
668952,Ryan Kreidler,47,217
669003,Garrett Mitchell,134,421
669016,Brandon Marsh,120,477
669134,Luis Campusano,32,153
669221,Sean Murphy,14,34
669224,Austin Wells,73,283
669236,Jeremiah Jackson,51,248
669242,Tommy Edman,38,190
669364,Xavier Edwards,72,533
669394,Jake Burger,128,480
669397,Nick Allen,24,125
669701,Josh Smith,40,183
669707,Jared Triolo,59,288
669720,Austin Hays,16,59
669743,Alex Call,26,154
669911,Michael Toglia,8,21
670032,Nicky Lopez,36,216
670231,John Rave,14,62
670541,Yordan Alvarez,94,547
670623,Isaac Paredes,69,505
670764,Taylor Walls,87,357
670770,TJ Friedl,57,245
671056,Iván Herrera,99,563
671083,Buddy Kennedy,13,41
671218,Heliot Ramos,95,352
671277,Luis García Jr.,70,424
671732,Lawrence Butler,96,384
671739,Michael Harris II,94,479
671976,Tristan Peters,67,370
672275,Patrick Bailey,66,264
672284,Jarred Kelenic,28,77
672386,Alejandro Kirk,23,197
672515,Gabriel Moreno,62,408
672580,Maikel Garcia,47,303
672640,Otto Lopez,69,534
672695,Geraldo Perdomo,66,528
672724,Oswald Peraza,93,316
672960,Kazuma Okamoto,153,498
673237,Yainer Diaz,38,246
673357,Luis Robert Jr.,45,182
673490,Ha-Seong Kim,23,85
673548,Seiya Suzuki,123,479
675961,Alika Williams,37,152
676356,Jonny DeLuca,51,251
676369,Nelson Velázquez,26,88
676391,Ernie Clement,47,498
676439,Hunter Feduccia,47,191
676475,Alec Burleson,89,534
676609,José Caballero,87,361
676724,Jared Young,47,248
677587,Brayan Rocchio,70,475
677588,José Tena,73,241
677592,Everson Pereira,35,105
677594,Julio Rodríguez,105,498
677649,Ezequiel Duran,108,447
677800,Wilyer Abreu,105,535
677870,Leo Jiménez,34,172
677943,Will Banfield,0,0
677951,Bobby Witt Jr.,84,476
678011,Anthony Seigler,26,158
678218,Brandon Valenzuela,61,225
678246,Miguel Vargas,97,542
678391,Jorbit Vivas,38,268
678489,Jorge Barrosa,42,157
678545,Osleivis Basabe,9,60
678662,Ezequiel Tovar,105,419
678882,Ceddanne Rafaela,102,508
679529,Spencer Torkelson,151,492
679822,Justin Foscue,43,168
679845,Nick Loftin,49,312
680574,Matt McLain,104,377
680664,Eduardo Valencia,17,60
680700,Richie Palacios,57,307
680716,Jonathan Ornelas,11,22
680757,Steven Kwan,49,477
680776,Jarren Duran,142,500
680777,Ryan Jeffers,43,259
680779,Henry Davis,55,254
680869,Zack Gelof,69,281
680911,Owen Miller,0,0
680977,Brendan Donovan,22,144
681047,Christian Franklin,7,28
681082,Bryson Stott,79,477
681198,TJ Rumfield,71,492
681297,Colton Cowser,90,297
681393,Connor Norby,75,256
681508,Mickey Gasper,21,128
681624,Andy Pages,105,543
681715,Heriberto Hernández,98,347
682626,Francisco Alvarez,94,326
682634,Kevin Alcántara,10,25
682657,Angel Martínez,70,310
682663,Agustín Ramírez,38,164
682668,Luisangel Acuña,39,199
682674,Victor Bericoto,21,75
682829,Elly De La Cruz,131,478
682928,CJ Abrams,123,529
682987,Spencer Jones,58,159
682998,Corbin Carroll,115,533
683002,Gunnar Henderson,125,567
683083,Nasim Nuñez,85,412
683146,Brett Baty,109,389
683227,Cody Freeman,7,29
683357,Owen Caissie,110,286
683734,Andrew Vaughn,39,261
683737,Michael Busch,124,561
683748,Victor Mesa Jr.,40,179
683766,Christian Koss,21,87
683953,Travis Bazzana,88,393
685133,Wade Meckler,49,222
686469,Vinnie Pasquantino,60,344
686475,Tyler Tolbert,19,107
686527,Dominic Canzone,78,376
686555,Isaac Collins,93,416
686611,Dylan Crews,73,306
686668,Brenton Doyle,49,161
686681,Michael Massey,62,352
686765,Nick Sogard,22,131
686780,Pedro Pagés,49,184
686797,Brooks Lee,80,485
686948,Drake Baldwin,92,457
687093,Vaughn Grissom,57,319
687231,Darell Hernaiz,24,140
687263,Zach Neto,172,544
687401,Joey Ortiz,57,308
687462,Spencer Horwitz,49,343
687551,Drew Gilbert,50,302
687597,Jordan Beck,32,120
687605,Andrew Pinckney,3,14
687637,Dylan Beavers,62,233
687749,Jase Bowen,30,81
687859,Troy Johnston,64,375
687952,Christian Encarnacion-Strand,22,92
688363,Graham Pauley,27,115
689414,Liam Hicks,43,456
690924,Braxton Fulford,31,74
690984,Petey Halpin,26,131
690993,Colt Keith,66,359
691011,Drew Romo,43,176
691023,Jordan Walker,125,525
691026,Masyn Winn,102,484
691182,Adael Amador,3,9
691406,Junior Caminero,102,547
691458,Blaze Jordan,25,173
691594,Javier Sanoja,29,345
691718,Pete Crow-Armstrong,153,566
691723,Coby Mayo,105,327
691728,Zac Veen,5,16
691777,Max Muncy,70,211
691781,Brady House,72,248
691783,Jordan Lawlar,15,52
691788,Joe Mack,61,243
693304,Nick Gonzales,82,490
693307,Dillon Dingler,110,496
694192,Jackson Chourio,102,415
694197,Angel Genao,3,42
694203,Denzer Guzman,47,189
694208,Moisés Ballesteros,47,226
694249,Cole Carrigg,46,227
694374,Tim Tawa,52,220
694377,Nick Yorke,19,94
694378,Jacob Gonzalez,31,173
694384,Nolan Schanuel,57,438
694497,Evan Carter,86,359
694671,Wyatt Langford,70,316
694673,Abimelec Ortiz,10,44
695257,Billy Cook,19,49
695491,Joshua Báez,7,23
695506,Jac Caglianone,118,459
695600,Carter Jensen,136,468
695657,Colson Montgomery,164,499
695670,Harry Ford,18,60
695720,Tommy White,18,109
695731,Braden Montgomery,54,240
695734,Daylen Lile,97,516
696285,Jacob Young,64,378
699013,Esmerlyn Valdez,83,231
699302,Héctor Rodríguez,8,34
699393,Pedro Ramírez,29,149
699625,Jimmy Crooks,41,128
699912,Jose Fernandez,42,184
700250,Ben Rice,129,513
701162,Ben Malgeri,15,69
701358,Cam Smith,109,449
701398,Sal Stewart,119,544
701538,Jackson Merrill,127,519
701675,Nathan Church,66,349
701678,Hao-Yu Lee,52,223
701785,Kaelen Culpepper,11,36
701807,Carson Benge,107,499
701852,Drew Cavanaugh,19,91
702176,Alan Roden,10,72
702222,Justin Crawford,68,371
702284,Cole Young,84,505
702332,Caleb Durbin,61,453
702616,Jackson Holliday,61,254
703520,Brett Bateman,10,49
703601,Max Clark,16,71
703607,Henry Bolte,83,308
800050,Chase DeLauter,64,453
800325,Luis Lara,19,104
801126,Brock Rodden,6,17
802139,JJ Wetherholt,87,547
802415,Chandler Simpson,40,473
803011,Sam Antonacci,66,420
804668,Rafael Flores Jr.,15,54
805300,Jakob Marsee,103,482
805347,Jim Jarvis,21,117
805367,Chase Meidroth,115,506
805779,Jacob Wilson,39,337
805808,Kevin McGonigle,77,551
805811,Bryce Eldridge,89,335
805999,A.J. Ewing,94,354
806146,George Lombard Jr.,10,46
806367,Turner Hill,2,9
807712,Luke Keaschall,72,466
807727,Charles McAdoo,12,48
808959,Munetaka Murakami,131,393
808982,Jung Hoo Lee,46,464
813841,Jonah Cox,17,38
814430,Brett Callahan,2,9
814439,Ryan Waldschmidt,63,217
823550,Sung-Mun Song,24,131
