season,game_id,date,home_team,away_team,home_win,home_era,home_whip,home_k9,home_bb9,away_era,away_whip,away_k9,away_bb9,home_ops,home_kpct,away_ops,away_kpct,era_diff,k9_diff,ops_diff
2024,744885,2024-09-23,Toronto Blue Jays,Boston Red Sox,0,4.16,1.46,8.84,3.68,3.12,1.14,7.76,2.42,0.715,20.3,0.726,25.4,-1.04,1.08,-0.011
2024,746334,2024-09-23,Houston Astros,Seattle Mariners,0,3.49,1.27,9.48,3.18,2.94,0.98,8.53,2.25,0.757,19.3,0.717,26.8,-0.5500000000000003,0.9500000000000012,0.04
2024,747150,2024-09-23,Arizona Diamondbacks,San Francisco Giants,0,5.04,1.5,8.46,3.42,4.75,1.39,11.0,5.38,0.78,20.1,0.742,24.0,-0.29,-2.539999999999999,0.038
2024,746421,2024-09-24,Detroit Tigers,Tampa Bay Rays,1,2.39,0.92,10.69,1.64,3.6,1.15,9.83,3.32,0.726,24.3,0.679,24.7,1.21,0.8599999999999994,0.0469999999999999
2024,746581,2024-09-24,Cleveland Guardians,Cincinnati Reds,1,3.47,1.12,9.69,2.28,5.46,1.53,7.94,2.68,0.701,20.2,0.719,24.4,1.99,1.7499999999999991,-0.018
2024,745526,2024-09-24,Philadelphia Phillies,Chicago Cubs,0,3.98,1.3,9.71,3.11,3.07,1.1,9.02,2.47,0.753,22.2,0.74,22.3,-0.91,0.6900000000000013,0.013
2024,745441,2024-09-24,Pittsburgh Pirates,Milwaukee Brewers,0,4.43,1.29,6.13,2.85,3.0,1.17,8.28,2.35,0.71,24.7,0.725,23.6,-1.4299999999999995,-2.1499999999999995,-0.015
2024,744802,2024-09-24,Washington Nationals,Kansas City Royals,0,4.29,1.3,7.93,2.56,3.14,1.14,10.77,3.24,0.664,20.4,0.714,19.4,-1.15,-2.84,-0.0499999999999999
2024,745688,2024-09-24,New York Yankees,Baltimore Orioles,0,2.85,1.18,9.81,3.16,4.1,1.24,8.54,3.54,0.784,21.2,0.773,22.0,1.2499999999999996,1.2700000000000014,0.011
2024,744876,2024-09-24,Toronto Blue Jays,Boston Red Sox,0,3.3,0.93,7.99,1.91,4.49,1.36,8.48,3.55,0.708,20.3,0.675,25.4,1.1900000000000004,-0.4900000000000002,0.0329999999999999
2024,747068,2024-09-24,Atlanta Braves,New York Mets,1,3.35,1.04,9.24,1.67,3.91,1.24,7.96,2.97,0.758,24.0,0.782,22.4,0.56,1.2800000000000002,-0.024
2024,746743,2024-09-24,Chicago White Sox,Los Angeles Angels,1,4.49,1.33,6.59,2.9,3.99,1.19,3.44,1.38,0.594,23.9,0.684,23.7,-0.5,3.15,-0.09
2024,745851,2024-09-24,Minnesota Twins,Miami Marlins,0,3.98,1.0,9.62,2.17,3.63,1.18,8.31,2.49,0.754,21.3,0.735,23.3,-0.3500000000000001,1.3099999999999987,0.019
2024,746336,2024-09-24,Houston Astros,Seattle Mariners,1,2.91,1.11,8.63,2.81,3.23,0.89,9.49,1.6,0.758,19.3,0.696,26.8,0.3199999999999998,-0.8599999999999994,0.062
2024,746504,2024-09-24,Colorado Rockies,St. Louis Cardinals,0,4.49,1.34,7.65,2.88,1.96,0.78,7.04,0.78,0.732,26.8,0.71,21.6,-2.53,0.6100000000000003,0.022
2024,747149,2024-09-24,Arizona Diamondbacks,San Francisco Giants,0,4.71,1.24,9.17,2.08,3.47,1.23,7.56,2.2,0.792,20.1,0.752,24.0,-1.2399999999999998,1.6100000000000003,0.04
2024,745605,2024-09-24,Oakland Athletics,Texas Rangers,1,4.58,1.38,7.49,2.62,3.8,1.11,8.75,2.21,0.711,24.9,0.616,21.2,-0.7800000000000002,-1.2599999999999998,0.0949999999999999
2024,746093,2024-09-24,Los Angeles Dodgers,San Diego Padres,0,3.65,1.1,9.0,2.35,2.95,1.19,10.42,3.26,0.808,21.4,0.77,17.6,-0.6999999999999997,-1.42,0.038
2024,746331,2024-09-25,Houston Astros,Seattle Mariners,0,4.05,1.2,10.55,2.25,3.53,1.07,8.43,1.08,0.659,19.3,0.698,26.8,-0.52,2.120000000000001,-0.0389999999999999
2024,745521,2024-09-25,Philadelphia Phillies,Chicago Cubs,1,3.32,1.24,7.58,2.18,3.73,1.4,7.59,3.86,0.763,22.2,0.705,22.3,0.4100000000000001,-0.0099999999999997,0.058
2024,746583,2024-09-25,Cleveland Guardians,Cincinnati Reds,1,0.0,0.69,6.23,5.19,2.69,0.85,6.85,1.07,0.733,20.2,0.738,24.4,2.69,-0.6199999999999992,-0.005
2024,746420,2024-09-25,Detroit Tigers,Tampa Bay Rays,1,4.76,1.33,7.05,2.84,3.63,1.25,8.12,1.78,0.727,24.3,0.651,24.7,-1.13,-1.0699999999999994,0.0759999999999999
2024,745442,2024-09-25,Pittsburgh Pirates,Milwaukee Brewers,1,3.32,1.11,7.1,2.79,3.68,1.21,10.36,3.52,0.705,24.7,0.731,23.6,0.3600000000000003,-3.26,-0.026
2024,744795,2024-09-25,Washington Nationals,Kansas City Royals,0,4.16,1.26,10.76,3.65,3.31,1.24,6.7,4.14,0.662,20.4,0.721,19.4,-0.8500000000000001,4.06,-0.0589999999999999
2024,745690,2024-09-25,New York Yankees,Baltimore Orioles,0,4.31,1.47,6.58,3.49,3.59,1.15,7.29,1.31,0.779,21.2,0.765,22.0,-0.7199999999999998,-0.71,0.014
2024,744877,2024-09-25,Toronto Blue Jays,Boston Red Sox,1,3.83,1.22,8.06,2.78,1.74,1.26,3.92,3.05,0.673,20.3,0.766,25.4,-2.09,4.140000000000001,-0.0929999999999999
2024,746742,2024-09-25,Chicago White Sox,Los Angeles Angels,1,4.32,1.46,8.46,4.14,6.02,1.61,9.63,4.64,0.587,23.9,0.664,23.7,1.6999999999999993,-1.17,-0.077
2024,745854,2024-09-25,Minnesota Twins,Miami Marlins,1,4.17,1.29,7.88,3.23,4.95,1.37,10.0,4.67,0.735,21.3,0.722,23.3,0.7800000000000002,-2.12,0.013
2024,746501,2024-09-25,Colorado Rockies,St. Louis Cardinals,0,4.75,1.31,6.33,2.07,3.3,1.16,7.82,2.64,0.735,26.8,0.673,21.6,-1.4500000000000002,-1.4900000000000002,0.0619999999999999
2024,747144,2024-09-25,Arizona Diamondbacks,San Francisco Giants,1,3.65,1.26,9.49,3.28,6.44,1.68,7.68,3.72,0.829,20.1,0.735,24.0,2.7900000000000005,1.8100000000000005,0.0939999999999999
2024,745607,2024-09-25,Oakland Athletics,Texas Rangers,0,4.03,1.25,7.66,2.01,3.54,1.01,8.25,1.53,0.709,24.9,0.635,21.2,-0.4900000000000002,-0.5899999999999999,0.0739999999999999
2024,746095,2024-09-25,Los Angeles Dodgers,San Diego Padres,1,3.17,1.07,10.78,2.11,3.47,1.07,10.65,3.09,0.802,21.4,0.753,17.6,0.3000000000000002,0.129999999999999,0.049
2024,747064,2024-09-25,Atlanta Braves,New York Mets,0,3.56,1.19,9.22,1.98,5.23,1.55,6.1,6.97,0.747,24.0,0.692,22.4,1.6700000000000004,3.120000000000001,0.055
2024,745443,2024-09-26,Pittsburgh Pirates,Milwaukee Brewers,0,4.25,1.3,8.39,2.53,4.36,1.3,8.33,2.91,0.695,24.7,0.7,23.6,0.1100000000000003,0.0600000000000005,-0.005
2024,744796,2024-09-26,Washington Nationals,Kansas City Royals,0,5.62,1.5,7.16,2.78,3.35,1.19,7.83,2.43,0.736,20.4,0.714,19.4,-2.27,-0.6699999999999999,0.022
2024,746415,2024-09-26,Detroit Tigers,Tampa Bay Rays,1,3.53,1.18,8.09,2.64,5.1,1.24,7.52,2.01,0.706,24.3,0.656,24.7,1.5699999999999998,0.5700000000000003,0.0499999999999999
2024,746738,2024-09-26,Chicago White Sox,Los Angeles Angels,1,4.95,1.52,6.92,3.54,3.81,1.29,7.13,3.66,0.551,23.9,0.643,23.7,-1.14,-0.2099999999999999,-0.0919999999999999
2024,746495,2024-09-26,Colorado Rockies,St. Louis Cardinals,1,5.24,1.41,6.75,2.06,4.24,1.35,8.01,3.61,0.727,26.8,0.694,21.6,-1.0,-1.2599999999999998,0.033
2024,745609,2024-09-26,Oakland Athletics,Texas Rangers,1,4.24,1.32,7.68,2.38,3.86,1.54,10.8,4.63,0.724,24.9,0.664,21.2,-0.3800000000000003,-3.120000000000001,0.0599999999999999
2024,745691,2024-09-26,New York Yankees,Baltimore Orioles,1,3.41,1.13,9.38,2.75,2.92,1.1,8.38,2.22,0.778,21.2,0.737,22.0,-0.4900000000000002,1.0,0.041
2024,745853,2024-09-26,Minnesota Twins,Miami Marlins,0,4.9,1.32,10.77,3.22,3.67,1.31,5.77,2.75,0.746,21.3,0.745,23.3,-1.2300000000000004,5.0,0.001
2024,746088,2024-09-26,Los Angeles Dodgers,San Diego Padres,1,5.38,1.55,7.65,3.35,3.88,1.17,9.12,2.08,0.785,21.4,0.772,17.6,-1.5,-1.4699999999999989,0.013
2024,746822,2024-09-27,Chicago Cubs,Cincinnati Reds,1,3.27,1.13,6.8,1.8,3.1,1.03,7.33,1.14,0.664,22.3,0.715,24.4,-0.1699999999999999,-0.5300000000000002,-0.0509999999999999
2024,746417,2024-09-27,Detroit Tigers,Chicago White Sox,1,1.84,1.13,7.06,1.84,3.58,1.07,12.88,2.03,0.685,24.3,0.622,23.9,1.74,-5.820000000000001,0.063
2024,744797,2024-09-27,Washington Nationals,Philadelphia Phillies,1,2.03,1.04,7.97,2.43,3.46,1.2,8.66,2.45,0.836,20.4,0.781,22.2,1.4300000000000002,-0.6900000000000004,0.0549999999999999
2024,745692,2024-09-27,New York Yankees,Pittsburgh Pirates,0,3.96,1.22,10.03,2.93,4.14,1.19,9.76,2.88,0.706,21.2,0.722,24.7,0.1799999999999997,0.2699999999999996,-0.016
2024,744879,2024-09-27,Toronto Blue Jays,Miami Marlins,0,3.6,1.15,7.16,2.53,5.31,1.54,7.65,4.68,0.69,20.3,0.728,23.3,1.7099999999999995,-0.4900000000000002,-0.038
2024,746580,2024-09-27,Cleveland Guardians,Houston Astros,0,4.89,1.29,10.24,3.49,2.8,1.09,8.93,3.66,0.752,20.2,0.686,19.3,-2.09,1.3100000000000005,0.0659999999999999
2024,746904,2024-09-27,Boston Red Sox,Tampa Bay Rays,0,4.14,1.13,10.63,2.22,4.11,1.22,10.04,3.07,0.723,25.4,0.681,24.7,-0.0299999999999993,0.5900000000000016,0.0419999999999999
2024,747065,2024-09-27,Atlanta Braves,Kansas City Royals,1,3.25,1.16,8.57,2.94,3.71,1.27,8.52,2.71,0.747,24.0,0.705,19.4,0.4599999999999999,0.0500000000000007,0.042
2024,746494,2024-09-27,Colorado Rockies,Los Angeles Dodgers,0,4.98,1.52,6.67,4.19,3.54,0.96,8.04,1.61,0.693,26.8,0.741,21.4,-1.4400000000000004,-1.3699999999999992,-0.048
2024,745847,2024-09-27,Minnesota Twins,Baltimore Orioles,0,4.08,1.19,9.62,1.99,5.2,1.43,7.79,3.84,0.714,21.3,0.744,22.0,1.12,1.8299999999999992,-0.03
2024,745930,2024-09-27,Milwaukee Brewers,New York Mets,1,4.84,1.37,8.84,3.94,3.47,1.08,9.12,3.12,0.744,23.6,0.765,22.4,-1.3699999999999997,-0.2799999999999993,-0.021
2024,746173,2024-09-27,Los Angeles Angels,Texas Rangers,0,6.7,1.56,11.23,3.92,1.69,1.13,11.81,0.84,0.622,23.7,0.669,21.2,-5.01,-0.5800000000000001,-0.047
2024,747145,2024-09-27,Arizona Diamondbacks,San Diego Padres,0,4.03,1.17,7.7,2.32,3.31,1.07,8.6,2.42,0.812,20.1,0.752,17.6,-0.7200000000000002,-0.8999999999999995,0.06
2024,745202,2024-09-27,Seattle Mariners,Oakland Athletics,1,2.89,0.9,7.49,0.96,4.38,1.22,6.82,2.44,0.674,26.8,0.715,24.9,1.4899999999999998,0.6699999999999999,-0.0409999999999999
2024,745280,2024-09-27,San Francisco Giants,St. Louis Cardinals,0,3.58,1.37,8.4,4.65,5.35,1.28,6.4,1.31,0.737,24.0,0.707,21.6,1.7699999999999996,2.0,0.03
2024,745685,2024-09-28,New York Yankees,Pittsburgh Pirates,0,3.5,1.19,10.15,4.57,1.96,0.95,11.5,2.17,0.774,21.2,0.698,24.7,-1.54,-1.3499999999999996,0.076
2024,746414,2024-09-28,Detroit Tigers,Chicago White Sox,0,3.59,1.26,9.18,3.99,1.42,1.0,10.42,3.32,0.724,24.3,0.554,23.9,-2.17,-1.2400000000000002,0.1699999999999999
2024,746819,2024-09-28,Chicago Cubs,Cincinnati Reds,1,5.92,1.45,5.99,2.96,1.17,1.27,6.46,4.11,0.734,22.3,0.704,24.4,-4.75,-0.4699999999999997,0.03
2024,744878,2024-09-28,Toronto Blue Jays,Miami Marlins,0,4.47,1.32,8.83,4.15,4.64,1.05,5.91,1.48,0.715,20.3,0.714,23.3,0.1699999999999999,2.92,0.001
2024,745281,2024-09-28,San Francisco Giants,St. Louis Cardinals,1,1.69,1.13,7.88,2.25,3.78,1.3,6.97,3.56,0.745,24.0,0.678,21.6,2.09,0.91,0.0669999999999999
2024,744799,2024-09-28,Washington Nationals,Philadelphia Phillies,1,3.9,1.42,9.79,3.52,2.57,0.96,10.08,2.34,0.679,20.4,0.787,22.2,-1.33,-0.2900000000000009,-0.1079999999999999
2024,746902,2024-09-28,Boston Red Sox,Tampa Bay Rays,0,4.36,1.12,8.58,2.5,3.06,1.06,7.83,3.06,0.673,25.4,0.678,24.7,-1.3000000000000005,0.75,-0.005
2024,746578,2024-09-28,Cleveland Guardians,Houston Astros,0,3.81,1.25,7.03,2.92,5.48,1.38,7.37,2.69,0.711,20.2,0.662,19.3,1.6700000000000004,-0.3399999999999998,0.0489999999999999
2024,745849,2024-09-28,Minnesota Twins,Baltimore Orioles,0,6.69,1.65,10.27,2.63,4.4,1.27,7.04,3.82,0.69,21.3,0.702,22.0,-2.29,3.2299999999999995,-0.012
2024,745931,2024-09-28,Milwaukee Brewers,New York Mets,1,2.47,1.24,9.15,3.34,3.75,1.25,7.13,3.33,0.698,23.6,0.751,22.4,1.2799999999999998,2.0200000000000005,-0.053
2024,747066,2024-09-28,Atlanta Braves,Kansas City Royals,1,1.99,1.11,9.82,2.79,3.0,1.09,7.88,2.09,0.742,24.0,0.658,19.4,1.01,1.9400000000000004,0.0839999999999999
2024,746499,2024-09-28,Colorado Rockies,Los Angeles Dodgers,0,6.57,1.86,5.11,5.84,3.0,1.11,10.5,2.2,0.694,26.8,0.78,21.4,-3.5700000000000003,-5.39,-0.086
2024,747146,2024-09-28,Arizona Diamondbacks,San Diego Padres,0,5.04,1.5,8.46,3.42,4.87,1.51,5.69,2.66,0.81,20.1,0.694,17.6,-0.1699999999999999,2.7700000000000005,0.1160000000000001
2024,746171,2024-09-28,Los Angeles Angels,Texas Rangers,0,5.19,1.4,6.82,3.46,4.28,1.25,8.94,2.31,0.632,23.7,0.675,21.2,-0.91,-2.119999999999999,-0.043
2024,745203,2024-09-28,Seattle Mariners,Oakland Athletics,1,4.75,1.34,5.79,2.82,5.01,1.23,6.49,1.9,0.697,26.8,0.721,24.9,0.2599999999999998,-0.7000000000000002,-0.024
2024,745282,2024-09-29,San Francisco Giants,St. Louis Cardinals,0,4.75,1.39,11.0,5.38,1.96,0.78,7.04,0.78,0.716,24.0,0.676,21.6,-2.79,3.96,0.0399999999999999
2024,746901,2024-09-29,Boston Red Sox,Tampa Bay Rays,1,4.71,1.41,5.98,2.54,3.6,1.15,9.83,3.32,0.645,25.4,0.633,24.7,-1.11,-3.85,0.012
2024,744798,2024-09-29,Washington Nationals,Philadelphia Phillies,0,4.41,1.2,7.48,2.49,3.57,1.2,8.89,2.26,0.822,20.4,0.759,22.2,-0.8400000000000003,-1.41,0.0629999999999999
2024,745686,2024-09-29,New York Yankees,Pittsburgh Pirates,1,2.85,1.18,9.81,3.16,4.43,1.29,6.13,2.85,0.674,21.2,0.688,24.7,1.5799999999999996,3.6800000000000006,-0.0139999999999999
2024,746174,2024-09-29,Los Angeles Angels,Texas Rangers,0,3.99,1.19,3.44,1.38,3.8,1.11,8.75,2.21,0.622,23.7,0.747,21.2,-0.1900000000000004,-5.3100000000000005,-0.125
2024,744880,2024-09-29,Toronto Blue Jays,Miami Marlins,0,4.13,1.26,12.95,3.31,3.63,1.18,8.31,2.49,0.679,20.3,0.742,23.3,-0.5,4.639999999999999,-0.0629999999999999
2024,746496,2024-09-29,Colorado Rockies,Los Angeles Dodgers,0,4.49,1.34,7.65,2.88,3.08,1.25,9.06,3.26,0.694,26.8,0.754,21.4,-1.41,-1.41,-0.06
2024,747147,2024-09-29,Arizona Diamondbacks,San Diego Padres,1,4.71,1.24,9.17,2.08,4.53,1.48,7.13,3.27,0.772,20.1,0.711,17.6,-0.1799999999999997,2.04,0.061
2024,745201,2024-09-29,Seattle Mariners,Oakland Athletics,1,3.23,0.89,9.49,1.6,4.58,1.38,7.49,2.62,0.719,26.8,0.68,24.9,1.35,2.0,0.0389999999999999
2024,745846,2024-09-29,Minnesota Twins,Baltimore Orioles,0,3.98,1.0,9.62,2.17,3.7,1.29,7.27,2.9,0.646,21.3,0.742,22.0,-0.2799999999999998,2.35,-0.0959999999999999
2024,746416,2024-09-29,Detroit Tigers,Chicago White Sox,0,6.09,1.38,7.69,2.48,4.49,1.33,6.59,2.9,0.733,24.3,0.58,23.9,-1.5999999999999996,1.1000000000000003,0.153
2024,745932,2024-09-29,Milwaukee Brewers,New York Mets,0,4.29,1.26,7.25,2.31,2.9,1.29,7.51,3.42,0.677,23.6,0.735,22.4,-1.39,-0.2599999999999998,-0.0579999999999999
2024,746820,2024-09-29,Chicago Cubs,Cincinnati Reds,0,4.22,1.59,5.91,5.06,2.75,1.02,10.12,3.41,0.673,22.3,0.711,24.4,-1.4699999999999998,-4.209999999999999,-0.0379999999999999
2024,747061,2024-09-29,Atlanta Braves,Kansas City Royals,0,4.19,1.32,9.09,3.54,4.53,1.26,8.58,2.72,0.747,24.0,0.705,19.4,0.3399999999999998,0.5099999999999998,0.042
2025,778563,2025-03-18,Chicago Cubs,Los Angeles Dodgers,0,3.73,0.99,7.28,1.62,2.49,0.99,10.42,3.06,0.763,20.7,0.767,21.9,-1.2399999999999998,-3.14,-0.004
2025,778564,2025-03-19,Chicago Cubs,Los Angeles Dodgers,0,4.76,1.15,8.34,1.99,4.46,1.43,6.94,5.45,0.74,20.7,0.767,21.9,-0.2999999999999998,1.3999999999999997,-0.027
2025,778557,2025-03-27,New York Yankees,Milwaukee Brewers,1,3.09,1.05,9.35,3.36,2.7,1.08,10.39,3.36,0.805,23.5,0.679,20.3,-0.3899999999999997,-1.040000000000001,0.126
2025,778556,2025-03-27,Toronto Blue Jays,Baltimore Orioles,0,4.17,1.3,7.48,3.04,5.93,1.42,6.31,1.64,0.716,17.8,0.664,24.2,1.7599999999999998,1.1700000000000008,0.0519999999999999
2025,778553,2025-03-27,Texas Rangers,Boston Red Sox,0,1.73,0.85,8.93,1.45,2.59,1.03,11.18,2.02,0.679,21.9,0.701,22.9,0.8599999999999999,-2.25,-0.0219999999999999
2025,778555,2025-03-27,Washington Nationals,Philadelphia Phillies,0,4.17,1.35,10.43,3.61,2.71,0.94,11.73,1.98,0.684,22.6,0.768,21.7,-1.46,-1.3000000000000007,-0.0839999999999999
2025,778558,2025-03-27,Kansas City Royals,Cleveland Guardians,0,4.67,1.18,14.3,2.92,3.22,1.19,5.84,3.02,0.652,18.2,0.655,22.6,-1.4499999999999995,8.46,-0.003
2025,778559,2025-03-27,Houston Astros,New York Mets,1,3.66,1.24,8.77,3.19,3.53,1.3,7.01,3.59,0.713,21.4,0.734,21.4,-0.1300000000000003,1.7599999999999998,-0.021
2025,778561,2025-03-27,Cincinnati Reds,San Francisco Giants,0,2.76,0.94,11.03,2.17,3.22,1.24,9.74,2.0,0.655,23.3,0.681,22.7,0.4600000000000004,1.2899999999999991,-0.026
2025,778545,2025-03-27,San Diego Padres,Atlanta Braves,1,3.44,1.2,9.33,3.19,2.58,1.07,11.82,2.29,0.692,19.1,0.705,22.2,-0.8599999999999999,-2.49,-0.013
2025,778554,2025-03-27,Chicago White Sox,Los Angeles Angels,1,4.22,1.44,8.91,4.22,3.99,1.42,8.78,3.73,0.682,22.8,0.687,27.1,-0.2299999999999995,0.1300000000000007,-0.005
2025,778562,2025-03-27,Miami Marlins,Pittsburgh Pirates,1,5.36,1.27,7.32,2.94,1.97,0.95,10.36,2.01,0.665,20.3,0.659,23.7,-3.390000000000001,-3.039999999999999,0.006
2025,778551,2025-03-27,St. Louis Cardinals,Minnesota Twins,1,4.28,1.23,10.01,1.89,2.74,1.11,8.68,2.38,0.703,21.8,0.662,22.6,-1.54,1.33,0.0409999999999999
2025,778546,2025-03-27,Los Angeles Dodgers,Detroit Tigers,1,2.35,1.26,10.57,3.82,2.21,0.89,11.1,1.52,0.805,21.9,0.706,23.9,-0.1400000000000001,-0.5299999999999994,0.099
2025,778552,2025-03-27,Arizona Diamondbacks,Chicago Cubs,0,4.83,1.26,8.2,3.09,4.76,1.15,8.34,1.99,0.775,21.2,0.778,20.7,-0.0700000000000002,-0.1400000000000005,-0.003
2025,778547,2025-03-27,Seattle Mariners,Athletics,1,3.44,1.03,11.89,2.13,4.54,1.3,6.86,2.77,0.734,23.3,0.753,22.9,1.1,5.03,-0.019
2025,778560,2025-03-28,Tampa Bay Rays,Colorado Rockies,1,3.86,1.16,8.96,3.27,4.98,1.42,6.86,2.1,0.739,23.1,0.66,25.9,1.1200000000000006,2.1000000000000005,0.0789999999999999
2025,778549,2025-03-28,Toronto Blue Jays,Baltimore Orioles,1,3.59,1.06,8.81,2.33,5.83,1.58,9.44,4.56,0.736,17.8,0.678,24.2,2.24,-0.629999999999999,0.0579999999999999
2025,778548,2025-03-28,Miami Marlins,Pittsburgh Pirates,0,8.65,1.65,7.96,3.81,4.19,1.26,7.66,2.6,0.667,20.3,0.655,23.7,-4.46,0.2999999999999998,0.012
2025,778550,2025-03-28,Texas Rangers,Boston Red Sox,1,3.86,1.28,8.78,3.98,8.04,1.69,6.6,3.5,0.68,21.9,0.714,22.9,4.18,2.18,-0.0339999999999999
2025,778518,2025-03-28,Houston Astros,New York Mets,0,2.43,1.03,10.0,2.77,3.95,1.36,11.72,4.35,0.731,21.4,0.743,21.4,1.52,-1.7200000000000006,-0.012
2025,778543,2025-03-28,Arizona Diamondbacks,Chicago Cubs,1,3.52,1.11,8.17,2.35,3.68,1.06,6.8,1.87,0.775,21.2,0.772,20.7,0.1600000000000001,1.37,0.003
2025,778541,2025-03-28,Seattle Mariners,Athletics,0,3.54,1.18,8.07,2.29,4.11,1.21,7.26,2.84,0.719,23.3,0.728,22.9,0.5700000000000003,0.8100000000000005,-0.009
2025,778542,2025-03-28,San Diego Padres,Atlanta Braves,1,4.55,1.33,11.52,3.8,5.4,2.2,1.8,3.6,0.709,19.1,0.706,22.2,0.8500000000000005,9.72,0.003
2025,778544,2025-03-28,Los Angeles Dodgers,Detroit Tigers,1,2.49,0.99,10.42,3.06,4.64,1.28,10.51,3.3,0.754,21.9,0.733,23.9,2.1499999999999995,-0.0899999999999998,0.021
2025,778538,2025-03-29,New York Yankees,Milwaukee Brewers,1,2.86,1.1,8.71,2.35,6.29,1.63,7.6,5.24,0.775,23.5,0.733,20.3,3.43,1.1100000000000012,0.042
2025,778534,2025-03-29,Chicago White Sox,Los Angeles Angels,0,5.82,1.49,7.47,3.3,4.26,1.4,8.09,4.15,0.632,22.8,0.719,27.1,-1.5600000000000005,-0.6200000000000001,-0.0869999999999999
2025,778528,2025-03-29,St. Louis Cardinals,Minnesota Twins,1,5.49,1.52,5.3,4.28,3.42,1.04,10.21,2.05,0.703,21.8,0.658,22.6,-2.0700000000000003,-4.910000000000001,0.0449999999999999
2025,778536,2025-03-29,Toronto Blue Jays,Baltimore Orioles,0,5.19,1.29,8.68,2.44,4.19,1.21,7.44,2.36,0.726,17.8,0.709,24.2,-1.0,1.239999999999999,0.017
2025,778535,2025-03-29,Washington Nationals,Philadelphia Phillies,0,5.7,1.43,6.2,3.1,3.92,1.22,10.58,2.79,0.686,22.6,0.719,21.7,-1.7800000000000002,-4.38,-0.0329999999999999
2025,778529,2025-03-29,Kansas City Royals,Cleveland Guardians,1,4.15,1.29,7.74,3.41,3.06,1.27,9.29,4.46,0.644,18.2,0.669,22.6,-1.0900000000000003,-1.549999999999999,-0.025
2025,778540,2025-03-29,Cincinnati Reds,San Francisco Giants,1,3.33,1.08,8.96,1.78,3.85,1.36,8.11,3.08,0.639,23.3,0.687,22.7,0.52,0.8500000000000014,-0.048
2025,778537,2025-03-29,Tampa Bay Rays,Colorado Rockies,0,3.81,1.1,6.27,1.54,6.65,1.84,5.05,3.25,0.734,23.1,0.643,25.9,2.8400000000000003,1.2199999999999998,0.0909999999999999
2025,778539,2025-03-29,Miami Marlins,Pittsburgh Pirates,1,4.65,1.33,5.98,2.55,4.45,1.28,5.82,3.3,0.662,20.3,0.619,23.7,-0.2000000000000001,0.1600000000000001,0.043
2025,778531,2025-03-29,Texas Rangers,Boston Red Sox,1,2.18,1.13,6.85,3.01,4.93,1.52,6.57,4.36,0.681,21.9,0.737,22.9,2.75,0.2799999999999993,-0.0559999999999999
2025,778530,2025-03-29,Houston Astros,New York Mets,1,5.35,1.42,7.9,5.09,3.77,1.38,8.25,4.13,0.736,21.4,0.746,21.4,-1.5799999999999996,-0.3499999999999996,-0.01
2025,778520,2025-03-29,San Diego Padres,Atlanta Braves,1,3.84,1.32,5.25,3.5,3.09,0.97,8.78,1.46,0.694,19.1,0.721,22.2,-0.75,-3.53,-0.027
2025,778532,2025-03-29,Arizona Diamondbacks,Chicago Cubs,0,5.25,1.33,7.49,1.88,3.73,0.99,7.28,1.62,0.756,21.2,0.75,20.7,-1.52,0.2099999999999999,0.006
2025,778533,2025-03-29,Los Angeles Dodgers,Detroit Tigers,1,4.46,1.43,6.94,5.45,3.15,1.21,8.52,3.28,0.795,21.9,0.663,23.9,-1.31,-1.5799999999999992,0.132
2025,778521,2025-03-29,Seattle Mariners,Athletics,0,5.68,1.41,7.37,3.39,5.87,1.61,7.68,3.95,0.73,23.3,0.728,22.9,0.1900000000000004,-0.3099999999999996,0.002
2025,778526,2025-03-30,Washington Nationals,Philadelphia Phillies,1,5.68,1.43,5.63,3.17,6.01,1.35,9.25,2.67,0.684,22.6,0.752,21.7,0.33,-3.62,-0.0679999999999999
2025,778523,2025-03-30,New York Yankees,Milwaukee Brewers,1,6.23,1.54,6.0,3.69,4.85,1.26,7.76,2.91,0.726,23.5,0.709,20.3,-1.3800000000000008,-1.7599999999999998,0.017
2025,778525,2025-03-30,Toronto Blue Jays,Baltimore Orioles,1,3.96,1.33,8.77,2.75,4.64,1.33,6.08,2.06,0.717,17.8,0.713,24.2,0.6799999999999997,2.6899999999999995,0.004
2025,778522,2025-03-30,Cincinnati Reds,San Francisco Giants,0,4.45,1.21,6.3,2.28,3.65,1.21,9.18,3.6,0.653,23.3,0.69,22.7,-0.8000000000000003,-2.88,-0.0369999999999999
2025,778524,2025-03-30,Tampa Bay Rays,Colorado Rockies,1,5.05,1.31,8.01,3.53,4.75,1.48,7.42,3.56,0.738,23.1,0.646,25.9,-0.2999999999999998,0.5899999999999999,0.0919999999999999
2025,778519,2025-03-30,Miami Marlins,Pittsburgh Pirates,1,4.73,1.42,9.46,2.78,5.52,1.38,6.33,2.94,0.666,20.3,0.607,23.7,0.7899999999999991,3.130000000000001,0.059
2025,778510,2025-03-30,Kansas City Royals,Cleveland Guardians,0,3.86,1.22,6.57,2.35,4.24,1.23,8.0,2.67,0.652,18.2,0.643,22.6,0.3800000000000003,-1.4299999999999995,0.009
2025,778527,2025-03-30,Chicago White Sox,Los Angeles Angels,0,4.1,1.29,6.56,3.03,6.81,1.75,5.84,4.7,0.684,22.8,0.685,27.1,2.71,0.7199999999999998,-0.001
