batter,pt,ab,h,tb,date
668939,SI,1,1,4,2026-04-24
669003,FF,2,0,0,2026-04-24
669004,FF,1,0,0,2026-04-24
669016,CH,1,0,0,2026-04-24
669016,SI,1,0,0,2026-04-24
669016,SL,3,1,1,2026-04-24
669065,CH,2,1,2,2026-04-24
669065,FF,1,0,0,2026-04-24
669065,SI,2,2,3,2026-04-24
669127,FC,1,0,0,2026-04-24
669127,FS,1,0,0,2026-04-24
669127,SI,2,0,0,2026-04-24
669236,CH,1,0,0,2026-04-24
669236,ST,3,0,0,2026-04-24
669257,FF,2,1,4,2026-04-24
669257,SI,1,0,0,2026-04-24
669257,ST,1,0,0,2026-04-24
669288,SI,1,1,1,2026-04-24
669326,CH,1,1,1,2026-04-24
669326,CU,1,0,0,2026-04-24
669326,FC,1,1,1,2026-04-24
669357,CU,1,1,1,2026-04-24
669357,FF,1,1,2,2026-04-24
669357,SL,1,0,0,2026-04-24
669357,ST,1,0,0,2026-04-24
669364,CH,1,1,1,2026-04-24
669364,CU,1,1,1,2026-04-24
669364,FF,1,1,2,2026-04-24
669364,SI,1,0,0,2026-04-24
669394,SI,1,0,0,2026-04-24
669394,ST,3,0,0,2026-04-24
669477,FF,1,0,0,2026-04-24
669477,SI,2,1,1,2026-04-24
669477,ST,1,0,0,2026-04-24
669699,FS,1,1,4,2026-04-24
669699,ST,1,0,0,2026-04-24
669701,FC,1,1,1,2026-04-24
669701,FF,2,1,1,2026-04-24
670042,SL,2,0,0,2026-04-24
670242,CH,1,0,0,2026-04-24
670242,FC,2,1,1,2026-04-24
670541,CH,1,1,1,2026-04-24
670541,SI,1,0,0,2026-04-24
670541,ST,1,1,1,2026-04-24
670623,FF,2,0,0,2026-04-24
670623,SI,1,0,0,2026-04-24
670764,FF,1,0,0,2026-04-24
670764,FS,1,0,0,2026-04-24
670770,CH,1,0,0,2026-04-24
671056,FF,1,1,1,2026-04-24
671056,SI,1,0,0,2026-04-24
671056,ST,1,0,0,2026-04-24
671218,CH,1,1,2,2026-04-24
671218,CU,1,0,0,2026-04-24
671218,FF,1,0,0,2026-04-24
671277,FC,1,0,0,2026-04-24
671277,ST,2,2,3,2026-04-24
671289,CH,1,1,1,2026-04-24
671289,FF,2,0,0,2026-04-24
671289,ST,1,0,0,2026-04-24
671655,FF,2,1,2,2026-04-24
671655,SL,2,0,0,2026-04-24
671732,FC,2,0,0,2026-04-24
671732,FS,2,0,0,2026-04-24
671739,FF,1,1,2,2026-04-24
671976,CU,1,0,0,2026-04-24
671976,FF,3,1,1,2026-04-24
672012,FF,2,0,0,2026-04-24
672012,FS,1,0,0,2026-04-24
672640,FF,1,1,1,2026-04-24
672640,SI,2,1,1,2026-04-24
672640,SL,2,1,1,2026-04-24
672724,CU,2,0,0,2026-04-24
672820,CU,1,0,0,2026-04-24
672820,FF,1,0,0,2026-04-24
672820,SI,1,1,1,2026-04-24
672820,SL,1,0,0,2026-04-24
672960,FF,2,2,5,2026-04-24
672960,ST,1,0,0,2026-04-24
673237,CH,1,0,0,2026-04-24
673237,FF,2,1,4,2026-04-24
673237,SI,1,1,1,2026-04-24
673548,FF,2,0,0,2026-04-24
673548,SL,1,0,0,2026-04-24
673548,ST,1,0,0,2026-04-24
673962,FC,1,0,0,2026-04-24
673962,FF,2,1,2,2026-04-24
673962,SL,1,0,0,2026-04-24
675659,FF,1,0,0,2026-04-24
676356,FC,2,0,0,2026-04-24
676356,FF,1,1,1,2026-04-24
676356,SL,1,0,0,2026-04-24
676391,CU,1,0,0,2026-04-24
676391,FF,2,1,2,2026-04-24
676391,SL,1,0,0,2026-04-24
676475,FF,2,0,0,2026-04-24
676475,ST,1,0,0,2026-04-24
676609,FC,1,0,0,2026-04-24
676609,FF,1,1,1,2026-04-24
676609,SI,1,0,0,2026-04-24
676609,SL,1,1,4,2026-04-24
676914,FF,1,0,0,2026-04-24
676914,ST,2,0,0,2026-04-24
677587,CH,2,1,1,2026-04-24
677587,FC,1,0,0,2026-04-24
677587,SI,1,1,1,2026-04-24
677588,SI,1,0,0,2026-04-24
677592,FF,1,1,1,2026-04-24
677594,SI,2,0,0,2026-04-24
677594,SL,2,0,0,2026-04-24
677595,CH,2,2,2,2026-04-24
677595,CU,1,0,0,2026-04-24
677800,FF,3,2,6,2026-04-24
677800,FS,1,0,0,2026-04-24
677951,FF,1,0,0,2026-04-24
677951,SL,2,1,2,2026-04-24
677951,ST,1,0,0,2026-04-24
677956,CU,1,0,0,2026-04-24
677956,FF,1,1,2,2026-04-24
677956,SI,1,0,0,2026-04-24
677956,ST,1,0,0,2026-04-24
678246,FF,3,1,1,2026-04-24
678246,SL,1,1,1,2026-04-24
678391,FC,1,1,1,2026-04-24
678391,SL,1,0,0,2026-04-24
678391,ST,2,0,0,2026-04-24
678662,FF,2,0,0,2026-04-24
678662,SL,2,2,2,2026-04-24
678882,SI,2,0,0,2026-04-24
678882,SL,2,0,0,2026-04-24
679529,FF,2,1,4,2026-04-24
679529,ST,1,1,2,2026-04-24
679845,FF,1,0,0,2026-04-24
679845,FS,1,0,0,2026-04-24
679845,SI,1,0,0,2026-04-24
679845,SL,1,0,0,2026-04-24
680574,CH,1,0,0,2026-04-24
680574,FF,1,1,4,2026-04-24
680574,SI,2,1,4,2026-04-24
680776,FF,2,0,0,2026-04-24
680776,FS,2,1,1,2026-04-24
680776,SL,1,0,0,2026-04-24
680779,CU,1,0,0,2026-04-24
680779,FF,1,0,0,2026-04-24
680779,SI,2,1,1,2026-04-24
680869,FF,1,0,0,2026-04-24
680869,FS,1,1,4,2026-04-24
680869,SI,2,1,1,2026-04-24
681082,CH,2,0,0,2026-04-24
681082,FC,1,0,0,2026-04-24
681082,SL,1,1,1,2026-04-24
681198,CH,3,1,1,2026-04-24
681351,SL,3,1,1,2026-04-24
681393,FF,1,0,0,2026-04-24
681393,SI,1,0,0,2026-04-24
681393,SL,3,1,4,2026-04-24
681481,CU,1,0,0,2026-04-24
681481,FF,1,1,4,2026-04-24
681624,FF,2,1,2,2026-04-24
681624,ST,2,0,0,2026-04-24
681715,ST,1,0,0,2026-04-24
682177,CU,1,0,0,2026-04-24
682177,FF,2,2,6,2026-04-24
682177,ST,1,0,0,2026-04-24
682626,FC,1,0,0,2026-04-24
682626,SI,2,1,1,2026-04-24
682626,SL,1,0,0,2026-04-24
682657,CU,1,0,0,2026-04-24
682657,FF,1,1,4,2026-04-24
682657,SI,1,0,0,2026-04-24
682657,SL,1,1,4,2026-04-24
682663,FS,1,1,2,2026-04-24
682663,SI,2,0,0,2026-04-24
682663,SL,2,0,0,2026-04-24
682668,CH,1,0,0,2026-04-24
682668,SI,1,0,0,2026-04-24
682668,SL,1,0,0,2026-04-24
682829,CH,1,0,0,2026-04-24
682829,FF,1,1,1,2026-04-24
682829,SI,2,1,1,2026-04-24
682928,FC,1,0,0,2026-04-24
682928,SI,1,0,0,2026-04-24
682928,SL,1,0,0,2026-04-24
682928,ST,1,0,0,2026-04-24
682985,FF,3,1,1,2026-04-24
682985,SL,1,0,0,2026-04-24
682985,ST,1,1,4,2026-04-24
683002,CH,1,0,0,2026-04-24
683002,FC,1,1,4,2026-04-24
683002,SI,2,1,1,2026-04-24
683002,ST,1,1,1,2026-04-24
683083,FC,1,1,1,2026-04-24
683083,FF,1,0,0,2026-04-24
683083,SI,1,0,0,2026-04-24
683146,CH,2,0,0,2026-04-24
683146,SI,1,1,1,2026-04-24
683146,ST,1,1,2,2026-04-24
683357,CH,1,0,0,2026-04-24
683357,SI,1,1,2,2026-04-24
683357,SL,1,0,0,2026-04-24
683737,FF,2,1,2,2026-04-24
683737,SL,3,1,1,2026-04-24
683766,SI,1,0,0,2026-04-24
686217,FS,1,0,0,2026-04-24
686217,SI,1,0,0,2026-04-24
686452,SI,1,0,0,2026-04-24
686452,ST,1,0,0,2026-04-24
686527,FF,1,0,0,2026-04-24
686527,SI,1,1,1,2026-04-24
686527,SL,1,0,0,2026-04-24
686555,FF,2,2,2,2026-04-24
686555,FS,1,0,0,2026-04-24
686668,FF,2,1,1,2026-04-24
686668,SL,1,0,0,2026-04-24
686681,FF,3,1,2,2026-04-24
686681,FS,1,0,0,2026-04-24
686797,FC,1,1,2,2026-04-24
686797,FF,3,2,5,2026-04-24
686948,CU,2,0,0,2026-04-24
686948,FF,1,0,0,2026-04-24
686948,SI,2,0,0,2026-04-24
687093,CH,1,0,0,2026-04-24
687093,FF,2,1,2,2026-04-24
687093,SL,1,1,2,2026-04-24
687263,CH,1,0,0,2026-04-24
687263,CU,2,0,0,2026-04-24
687263,SI,1,0,0,2026-04-24
687263,SL,1,1,1,2026-04-24
687401,SL,1,0,0,2026-04-24
687462,FF,2,0,0,2026-04-24
687462,SL,1,1,1,2026-04-24
687551,CH,1,0,0,2026-04-24
687551,FF,1,1,1,2026-04-24
687551,SI,1,0,0,2026-04-24
687597,FF,1,0,0,2026-04-24
687637,CH,2,2,2,2026-04-24
687637,CU,1,0,0,2026-04-24
687637,FC,1,0,0,2026-04-24
687637,FF,1,1,4,2026-04-24
687859,CH,1,0,0,2026-04-24
687859,FF,4,1,1,2026-04-24
687957,FF,1,0,0,2026-04-24
687957,FS,1,0,0,2026-04-24
687957,ST,1,0,0,2026-04-24
688363,CH,1,1,1,2026-04-24
688363,FF,1,0,0,2026-04-24
688363,SI,1,1,1,2026-04-24
689414,CH,1,0,0,2026-04-24
689414,CU,1,0,0,2026-04-24
689414,FF,1,0,0,2026-04-24
689414,SL,1,1,4,2026-04-24
690976,CU,2,1,1,2026-04-24
690976,FC,1,0,0,2026-04-24
690993,FF,2,2,2,2026-04-24
691016,CU,1,0,0,2026-04-24
691016,FC,1,0,0,2026-04-24
691016,FF,1,1,4,2026-04-24
691016,SI,1,0,0,2026-04-24
691023,SI,2,0,0,2026-04-24
691023,ST,2,0,0,2026-04-24
691026,SI,1,1,1,2026-04-24
691026,SL,1,0,0,2026-04-24
691026,ST,2,1,1,2026-04-24
691406,FC,2,0,0,2026-04-24
691406,FF,2,2,8,2026-04-24
691718,CH,2,0,0,2026-04-24
691718,SL,1,1,1,2026-04-24
691720,CU,1,0,0,2026-04-24
691720,FF,2,1,1,2026-04-24
691720,ST,1,0,0,2026-04-24
691723,CH,1,1,4,2026-04-24
691723,FC,1,0,0,2026-04-24
691723,SI,1,1,1,2026-04-24
691723,ST,2,0,0,2026-04-24
691777,CU,2,0,0,2026-04-24
691777,FS,2,0,0,2026-04-24
691781,FF,1,0,0,2026-04-24
691781,SL,1,1,4,2026-04-24
691781,ST,2,0,0,2026-04-24
691785,CU,1,0,0,2026-04-24
691785,FS,2,1,2,2026-04-24
691785,SL,1,1,1,2026-04-24
693304,FC,1,1,1,2026-04-24
693304,FF,1,0,0,2026-04-24
693304,SL,2,0,0,2026-04-24
693307,CH,1,0,0,2026-04-24
693307,FF,1,0,0,2026-04-24
693307,SL,1,0,0,2026-04-24
693307,ST,1,0,0,2026-04-24
694208,CH,1,1,1,2026-04-24
694208,CU,1,0,0,2026-04-24
694208,SI,1,1,2,2026-04-24
694208,SL,1,0,0,2026-04-24
694212,FC,3,2,6,2026-04-24
694212,FF,2,2,2,2026-04-24
694376,FS,1,0,0,2026-04-24
694384,FC,1,0,0,2026-04-24
694384,FF,2,0,0,2026-04-24
694384,SL,1,0,0,2026-04-24
694497,FF,3,1,1,2026-04-24
694497,SL,1,0,0,2026-04-24
694728,CH,1,0,0,2026-04-24
694728,FF,2,0,0,2026-04-24
694728,FS,1,0,0,2026-04-24
695578,FS,1,0,0,2026-04-24
695578,ST,1,0,0,2026-04-24
695600,CH,1,1,1,2026-04-24
695600,CU,1,1,1,2026-04-24
695600,FF,2,0,0,2026-04-24
695657,CU,1,0,0,2026-04-24
695657,FF,1,0,0,2026-04-24
695657,SI,1,1,1,2026-04-24
695734,FF,1,0,0,2026-04-24
695734,SI,1,0,0,2026-04-24
695734,ST,1,1,1,2026-04-24
696030,CH,1,0,0,2026-04-24
696030,SL,1,0,0,2026-04-24
696100,CU,1,0,0,2026-04-24
696100,FF,3,1,1,2026-04-24
696285,SL,1,0,0,2026-04-24
696285,ST,3,0,0,2026-04-24
700250,FC,1,0,0,2026-04-24
700250,FF,1,0,0,2026-04-24
700250,SI,2,1,2,2026-04-24
700250,ST,1,1,4,2026-04-24
700337,CH,1,0,0,2026-04-24
700337,FF,1,0,0,2026-04-24
700337,SI,1,0,0,2026-04-24
700932,CH,1,0,0,2026-04-24
700932,CU,2,0,0,2026-04-24
700932,FF,2,0,0,2026-04-24
701358,CH,1,0,0,2026-04-24
701358,FF,1,0,0,2026-04-24
701358,SI,1,0,0,2026-04-24
701398,FC,1,0,0,2026-04-24
701398,FF,1,0,0,2026-04-24
701398,SI,1,0,0,2026-04-24
701398,SL,1,0,0,2026-04-24
701675,CH,2,0,0,2026-04-24
701675,SL,1,1,1,2026-04-24
701675,ST,1,0,0,2026-04-24
701678,FF,1,0,0,2026-04-24
701678,ST,1,0,0,2026-04-24
701762,FC,1,1,1,2026-04-24
701762,FF,1,1,4,2026-04-24
701762,FS,1,0,0,2026-04-24
701762,SI,1,0,0,2026-04-24
701807,FC,3,1,1,2026-04-24
701807,FF,1,0,0,2026-04-24
702222,FC,2,0,0,2026-04-24
702222,FF,1,0,0,2026-04-24
702222,ST,1,0,0,2026-04-24
702284,FF,1,1,1,2026-04-24
702284,SI,1,0,0,2026-04-24
702284,SL,2,0,0,2026-04-24
702332,SI,2,0,0,2026-04-24
702332,SL,1,1,1,2026-04-24
800050,CH,1,0,0,2026-04-24
800050,CU,2,0,0,2026-04-24
800050,SL,1,0,0,2026-04-24
802139,FF,2,0,0,2026-04-24
802139,SI,1,1,1,2026-04-24
802139,ST,1,0,0,2026-04-24
802415,FC,1,0,0,2026-04-24
802415,FF,2,0,0,2026-04-24
803011,FF,1,1,2,2026-04-24
804606,FC,1,1,1,2026-04-24
804606,FF,2,1,4,2026-04-24
804606,SI,1,1,1,2026-04-24
805300,FF,3,1,2,2026-04-24
805300,SI,1,0,0,2026-04-24
805300,SL,2,0,0,2026-04-24
805367,FF,1,0,0,2026-04-24
805367,SI,2,0,0,2026-04-24
805367,SL,1,0,0,2026-04-24
805779,FS,2,0,0,2026-04-24
805779,SI,2,0,0,2026-04-24
805808,FC,1,0,0,2026-04-24
805808,FF,2,1,1,2026-04-24
807799,FF,4,1,1,2026-04-24
808959,CH,1,1,4,2026-04-24
808959,FF,2,0,0,2026-04-24
808975,CH,1,1,1,2026-04-24
808975,CU,1,0,0,2026-04-24
808975,FF,1,1,1,2026-04-24
808982,CH,1,1,1,2026-04-24
808982,CU,1,0,0,2026-04-24
808982,FF,1,1,4,2026-04-24
808982,SI,1,1,1,2026-04-24
810938,FC,1,0,0,2026-04-24
810938,FF,1,0,0,2026-04-24
810938,FS,1,0,0,2026-04-24
457705,FC,1,0,0,2026-04-25
457705,FF,2,0,0,2026-04-25
514888,CH,1,0,0,2026-04-25
514888,FC,1,0,0,2026-04-25
514888,ST,1,0,0,2026-04-25
518595,SI,1,0,0,2026-04-25
518692,CH,1,0,0,2026-04-25
518692,CU,1,0,0,2026-04-25
518692,FC,1,1,1,2026-04-25
518692,FF,2,0,0,2026-04-25
521692,FF,1,1,1,2026-04-25
521692,FS,1,0,0,2026-04-25
521692,SI,1,1,4,2026-04-25
521692,SL,1,0,0,2026-04-25
521692,ST,1,1,1,2026-04-25
543877,FF,2,1,1,2026-04-25
543877,SI,1,0,0,2026-04-25
543877,ST,1,0,0,2026-04-25
545121,CU,2,1,1,2026-04-25
545121,FF,2,0,0,2026-04-25
545361,CH,1,0,0,2026-04-25
545361,FF,2,0,0,2026-04-25
545361,SI,1,1,1,2026-04-25
547180,CH,1,1,1,2026-04-25
547180,FC,1,0,0,2026-04-25
547180,SI,1,1,1,2026-04-25
571448,CU,1,0,0,2026-04-25
571448,FF,1,1,1,2026-04-25
571448,SL,2,1,1,2026-04-25
571970,FF,1,1,4,2026-04-25
572233,CH,1,0,0,2026-04-25
572233,FS,1,0,0,2026-04-25
572233,SL,2,1,4,2026-04-25
573262,FF,2,0,0,2026-04-25
573262,SI,1,0,0,2026-04-25
573262,SL,1,0,0,2026-04-25
575929,CH,3,1,1,2026-04-25
575929,EP,1,1,4,2026-04-25
592450,CU,1,0,0,2026-04-25
592450,FF,2,0,0,2026-04-25
592518,FC,1,1,1,2026-04-25
592518,FF,2,0,0,2026-04-25
592518,SL,1,0,0,2026-04-25
592626,CU,1,0,0,2026-04-25
593428,CU,2,0,0,2026-04-25
593428,SL,1,0,0,2026-04-25
595879,SL,1,0,0,2026-04-25
595879,ST,2,0,0,2026-04-25
596115,CH,1,0,0,2026-04-25
596115,CU,1,0,0,2026-04-25
596115,EP,1,0,0,2026-04-25
596115,FC,1,0,0,2026-04-25
596115,FF,2,1,1,2026-04-25
605137,CH,1,0,0,2026-04-25
605137,CU,1,0,0,2026-04-25
605137,FS,1,0,0,2026-04-25
605170,CH,2,0,0,2026-04-25
605170,FF,2,0,0,2026-04-25
606192,SI,2,2,2,2026-04-25
606192,SL,1,0,0,2026-04-25
606466,FF,4,1,1,2026-04-25
607043,FF,1,0,0,2026-04-25
607043,SL,1,0,0,2026-04-25
607043,ST,1,0,0,2026-04-25
607208,SI,2,0,0,2026-04-25
607208,SL,2,1,1,2026-04-25
608070,FF,2,0,0,2026-04-25
608070,FS,2,1,2,2026-04-25
608324,FS,3,0,0,2026-04-25
608369,FF,1,1,1,2026-04-25
608369,FS,1,0,0,2026-04-25
608369,SL,2,1,1,2026-04-25
608701,CH,1,0,0,2026-04-25
608701,FF,1,1,1,2026-04-25
608701,SL,1,0,0,2026-04-25
621020,FF,2,0,0,2026-04-25
621020,FS,1,0,0,2026-04-25
621020,SL,1,0,0,2026-04-25
621043,CH,1,0,0,2026-04-25
621043,SL,1,1,2,2026-04-25
621043,ST,1,1,4,2026-04-25
621439,CH,2,1,1,2026-04-25
621439,SI,1,0,0,2026-04-25
621439,SL,1,1,1,2026-04-25
621493,FF,1,0,0,2026-04-25
621493,SI,2,2,2,2026-04-25
621566,SI,3,2,3,2026-04-25
623168,CH,1,0,0,2026-04-25
623168,CU,1,1,1,2026-04-25
623168,FF,1,0,0,2026-04-25
623168,ST,1,0,0,2026-04-25
624413,FC,1,0,0,2026-04-25
624413,FF,2,0,0,2026-04-25
624413,ST,1,0,0,2026-04-25
624424,FF,1,1,1,2026-04-25
624428,ST,1,0,0,2026-04-25
624585,CH,1,1,2,2026-04-25
624585,FF,2,0,0,2026-04-25
630105,FF,2,0,0,2026-04-25
641343,CU,2,0,0,2026-04-25
641343,FF,1,1,1,2026-04-25
641343,SI,1,1,1,2026-04-25
641343,SL,1,0,0,2026-04-25
641355,SL,2,0,0,2026-04-25
641487,SI,2,1,1,2026-04-25
641487,SL,1,0,0,2026-04-25
641487,ST,1,0,0,2026-04-25
641584,CH,1,1,4,2026-04-25
641584,FF,1,0,0,2026-04-25
641598,FF,3,1,1,2026-04-25
641598,SI,1,1,1,2026-04-25
641857,CU,2,0,0,2026-04-25
641857,FC,1,1,1,2026-04-25
641857,FF,2,1,1,2026-04-25
641933,FF,1,0,0,2026-04-25
641933,SI,2,1,1,2026-04-25
641933,ST,1,0,0,2026-04-25
642086,CH,1,0,0,2026-04-25
642201,SI,3,0,0,2026-04-25
642201,ST,1,0,0,2026-04-25
642708,CH,2,0,0,2026-04-25
642708,CU,1,0,0,2026-04-25
642708,FF,2,1,1,2026-04-25
642715,FF,1,0,0,2026-04-25
642715,SL,1,0,0,2026-04-25
642715,ST,3,0,0,2026-04-25
642851,CH,2,0,0,2026-04-25
642851,SL,1,0,0,2026-04-25
642851,ST,1,0,0,2026-04-25
643217,CU,1,0,0,2026-04-25
643217,FF,1,0,0,2026-04-25
643217,SI,2,0,0,2026-04-25
643217,SL,1,0,0,2026-04-25
643289,SI,3,0,0,2026-04-25
643376,FF,1,1,1,2026-04-25
643396,CH,1,1,1,2026-04-25
643396,EP,1,1,1,2026-04-25
643396,FC,2,0,0,2026-04-25
643396,FF,1,0,0,2026-04-25
643446,FF,1,0,0,2026-04-25
645277,CH,1,0,0,2026-04-25
645277,CU,1,1,2,2026-04-25
645277,FF,1,0,0,2026-04-25
645277,FS,1,1,1,2026-04-25
645277,ST,1,1,2,2026-04-25
646240,CH,1,0,0,2026-04-25
646240,FF,2,0,0,2026-04-25
646240,FS,1,0,0,2026-04-25
647304,FF,1,1,1,2026-04-25
647304,SI,1,0,0,2026-04-25
647304,SL,3,1,1,2026-04-25
650333,CU,1,1,2,2026-04-25
650333,FF,2,1,1,2026-04-25
650333,SI,1,0,0,2026-04-25
650333,SL,1,0,0,2026-04-25
650391,CH,1,0,0,2026-04-25
650391,CU,1,0,0,2026-04-25
650490,CH,1,0,0,2026-04-25
650490,SL,1,1,1,2026-04-25
650490,ST,1,0,0,2026-04-25
650859,CU,1,0,0,2026-04-25
650859,ST,1,0,0,2026-04-25
655316,CH,1,1,4,2026-04-25
655316,EP,1,0,0,2026-04-25
655316,FC,2,0,0,2026-04-25
655316,FF,1,1,2,2026-04-25
655316,SI,1,1,2,2026-04-25
656305,FF,1,0,0,2026-04-25
656305,SI,1,0,0,2026-04-25
656305,SL,1,1,2,2026-04-25
656537,FF,1,0,0,2026-04-25
656537,SL,2,1,1,2026-04-25
656555,FF,4,1,1,2026-04-25
656582,SI,2,1,1,2026-04-25
656775,FF,2,0,0,2026-04-25
656775,SL,1,0,0,2026-04-25
656811,FF,2,1,1,2026-04-25
656811,SI,1,0,0,2026-04-25
656811,SL,1,0,0,2026-04-25
656941,FC,2,0,0,2026-04-25
656941,FF,1,1,3,2026-04-25
656941,SL,1,0,0,2026-04-25
657136,CH,1,0,0,2026-04-25
657136,EP,1,0,0,2026-04-25
657136,FF,1,1,2,2026-04-25
657656,CU,1,0,0,2026-04-25
657656,FF,2,0,0,2026-04-25
657757,CH,1,0,0,2026-04-25
657757,CU,2,0,0,2026-04-25
657757,FC,1,1,1,2026-04-25
660162,CU,1,1,1,2026-04-25
660271,CH,1,0,0,2026-04-25
660271,FF,2,1,1,2026-04-25
660670,CH,1,0,0,2026-04-25
660670,FF,2,0,0,2026-04-25
660670,ST,1,0,0,2026-04-25
660688,FC,1,1,2,2026-04-25
660688,SI,2,0,0,2026-04-25
660821,FF,2,0,0,2026-04-25
660844,SI,1,1,1,2026-04-25
661388,FF,1,0,0,2026-04-25
661388,SI,1,0,0,2026-04-25
661388,ST,3,0,0,2026-04-25
662139,CU,1,0,0,2026-04-25
662139,FF,1,0,0,2026-04-25
662139,SL,1,0,0,2026-04-25
662139,ST,1,0,0,2026-04-25
663330,FF,1,0,0,2026-04-25
663538,FF,1,1,1,2026-04-25
663538,FS,2,1,1,2026-04-25
663586,SI,3,1,2,2026-04-25
663586,ST,1,0,0,2026-04-25
663647,CU,2,0,0,2026-04-25
663647,FF,2,2,3,2026-04-25
663656,CU,1,0,0,2026-04-25
663656,FF,1,0,0,2026-04-25
663656,SI,2,1,2,2026-04-25
663656,SL,1,0,0,2026-04-25
663728,CH,3,2,2,2026-04-25
663728,SL,1,0,0,2026-04-25
663728,ST,1,0,0,2026-04-25
663743,CH,1,0,0,2026-04-25
663743,FS,1,1,1,2026-04-25
663743,SL,1,0,0,2026-04-25
663757,FF,2,1,4,2026-04-25
663757,SL,1,0,0,2026-04-25
663837,SI,2,0,0,2026-04-25
663837,SL,1,0,0,2026-04-25
663886,CH,1,0,0,2026-04-25
663886,CU,1,0,0,2026-04-25
663886,FF,1,0,0,2026-04-25
663968,FC,1,0,0,2026-04-25
663968,FF,2,0,0,2026-04-25
663968,SI,1,0,0,2026-04-25
663993,CH,1,0,0,2026-04-25
663993,FF,1,0,0,2026-04-25
663993,SI,1,0,0,2026-04-25
663993,SL,1,1,4,2026-04-25
664023,FF,1,0,0,2026-04-25
664023,FS,1,0,0,2026-04-25
664034,FF,2,1,4,2026-04-25
664034,SI,2,1,4,2026-04-25
664040,FC,2,0,0,2026-04-25
664040,FF,1,0,0,2026-04-25
664040,SI,1,1,1,2026-04-25
664059,CU,1,0,0,2026-04-25
664059,FF,1,0,0,2026-04-25
664059,SL,1,1,1,2026-04-25
664702,CU,1,1,1,2026-04-25
664702,FF,4,1,2,2026-04-25
664728,CH,1,0,0,2026-04-25
664728,FF,2,1,1,2026-04-25
664728,FS,1,1,1,2026-04-25
664761,CH,1,0,0,2026-04-25
664761,CU,1,0,0,2026-04-25
664761,FF,1,0,0,2026-04-25
664761,SI,2,0,0,2026-04-25
665487,CH,1,1,1,2026-04-25
665487,CU,1,0,0,2026-04-25
665487,FC,1,0,0,2026-04-25
665487,FF,1,0,0,2026-04-25
665489,CH,1,0,0,2026-04-25
665489,CU,2,1,1,2026-04-25
665561,FC,1,0,0,2026-04-25
665561,FF,1,1,1,2026-04-25
665561,SL,2,0,0,2026-04-25
665750,FF,3,0,0,2026-04-25
665804,FF,3,1,4,2026-04-25
665833,FC,1,0,0,2026-04-25
665833,FF,2,0,0,2026-04-25
665833,SI,1,0,0,2026-04-25
665833,SL,1,0,0,2026-04-25
665862,CU,1,0,0,2026-04-25
665862,FF,3,0,0,2026-04-25
665923,CH,2,0,0,2026-04-25
665926,CH,1,0,0,2026-04-25
665926,FF,2,0,0,2026-04-25
665926,ST,1,1,2,2026-04-25
665953,FC,1,0,0,2026-04-25
665953,FF,2,0,0,2026-04-25
666018,CH,1,0,0,2026-04-25
666018,FF,3,0,0,2026-04-25
666023,CU,1,1,1,2026-04-25
666023,FF,1,0,0,2026-04-25
666023,ST,1,0,0,2026-04-25
666126,CH,1,1,2,2026-04-25
666139,FF,1,0,0,2026-04-25
666152,CU,1,0,0,2026-04-25
666152,FF,1,0,0,2026-04-25
666176,CU,1,1,4,2026-04-25
666176,FF,2,0,0,2026-04-25
666176,SI,1,0,0,2026-04-25
666181,CU,1,0,0,2026-04-25
666181,FF,1,0,0,2026-04-25
666310,CH,1,0,0,2026-04-25
666310,FF,1,0,0,2026-04-25
666310,FS,1,0,0,2026-04-25
666310,ST,1,0,0,2026-04-25
666969,CH,1,0,0,2026-04-25
666969,SI,1,0,0,2026-04-25
666969,SL,3,1,3,2026-04-25
666971,CU,1,0,0,2026-04-25
666971,FF,1,0,0,2026-04-25
666971,SL,2,0,0,2026-04-25
667472,FC,1,0,0,2026-04-25
667472,FF,1,0,0,2026-04-25
668227,FF,1,1,2,2026-04-25
668227,FS,1,0,0,2026-04-25
668227,SL,1,0,0,2026-04-25
668227,ST,1,0,0,2026-04-25
668715,CH,1,0,0,2026-04-25
668715,CU,1,0,0,2026-04-25
668804,CH,1,0,0,2026-04-25
668804,FF,1,0,0,2026-04-25
668804,SI,1,1,1,2026-04-25
668885,FF,1,0,0,2026-04-25
668885,SL,2,0,0,2026-04-25
668904,CH,2,0,0,2026-04-25
668904,FC,1,1,1,2026-04-25
668904,SI,1,0,0,2026-04-25
668930,CU,2,1,1,2026-04-25
668930,FF,1,0,0,2026-04-25
668930,ST,1,0,0,2026-04-25
668939,FF,1,0,0,2026-04-25
668939,SI,1,0,0,2026-04-25
668939,ST,2,1,1,2026-04-25
669003,FF,3,1,2,2026-04-25
669003,SL,1,0,0,2026-04-25
669016,FC,1,0,0,2026-04-25
669016,FF,1,1,1,2026-04-25
669016,SL,3,1,1,2026-04-25
669065,FF,3,0,0,2026-04-25
669127,CU,2,1,1,2026-04-25
669127,FF,2,1,1,2026-04-25
669127,SL,1,0,0,2026-04-25
669224,CH,1,0,0,2026-04-25
669224,FF,2,2,5,2026-04-25
669236,FF,2,0,0,2026-04-25
669236,SI,1,1,1,2026-04-25
669236,ST,1,0,0,2026-04-25
669289,SI,1,0,0,2026-04-25
669289,SL,1,1,2,2026-04-25
669326,CH,1,0,0,2026-04-25
669326,FF,1,0,0,2026-04-25
