player_id,name,so,pa
695600,Carter Jensen,137,472
695657,Colson Montgomery,168,506
695670,Harry Ford,18,61
695720,Tommy White,18,113
695731,Braden Montgomery,55,247
695734,Daylen Lile,103,525
696285,Jacob Young,65,382
699013,Esmerlyn Valdez,87,235
699302,Héctor Rodríguez,9,37
699393,Pedro Ramírez,30,152
699625,Jimmy Crooks,43,135
699912,Jose Fernandez,43,189
700250,Ben Rice,131,523
700652,Kenny Piper,0,5
701162,Ben Malgeri,15,71
701358,Cam Smith,112,456
701398,Sal Stewart,121,553
701538,Jackson Merrill,129,523
701675,Nathan Church,68,355
701678,Hao-Yu Lee,53,227
701785,Kaelen Culpepper,11,40
701807,Carson Benge,107,503
701852,Drew Cavanaugh,22,96
702176,Alan Roden,10,72
702222,Justin Crawford,68,374
702284,Cole Young,87,514
702332,Caleb Durbin,62,458
702616,Jackson Holliday,63,263
703520,Brett Bateman,10,51
703601,Max Clark,17,75
703607,Henry Bolte,86,318
800050,Chase DeLauter,64,453
800325,Luis Lara,21,112
801126,Brock Rodden,10,24
802139,JJ Wetherholt,87,557
802415,Chandler Simpson,41,481
803011,Sam Antonacci,68,429
804668,Rafael Flores Jr.,15,56
805300,Jakob Marsee,103,486
805347,Jim Jarvis,22,121
805367,Chase Meidroth,117,513
805779,Jacob Wilson,39,337
805808,Kevin McGonigle,78,555
805811,Bryce Eldridge,92,343
805999,A.J. Ewing,95,358
806146,George Lombard Jr.,13,54
806198,Cooper Pratt,33,163
806367,Turner Hill,2,11
807712,Luke Keaschall,72,471
807727,Charles McAdoo,15,57
808959,Munetaka Murakami,132,402
808982,Jung Hoo Lee,48,472
813841,Jonah Cox,23,44
814430,Brett Callahan,2,11
814439,Ryan Waldschmidt,63,222
823550,Sung-Mun Song,25,134
